# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.4559 0.2301 0.0267 0.0099
100 0.2171 0.0604 0.0749 0.0477
200 0.3327 0.1876 0.0698 0.0451
300 0.4114 0.2193 0.0578 0.0394
400 0.8286 0.7188 0.1359 0.1203
500 0.7784 0.6919 0.3968 0.3982
600 0.9562 0.8832 0.6571 0.6580
700 0.9568 0.8431 0.6971 0.6962
800 0.9638 0.8797 0.7359 0.7325
900 0.9594 0.8613 0.7581 0.7595
1000 0.9613 0.8787 0.7137 0.7173
1100 0.9752 0.9009 0.7479 0.7525
1200 0.9683 0.8630 0.8006 0.8014
1300 0.9651 0.8878 0.8114 0.8107
1400 0.9670 0.8688 0.8051 0.8066
1500 0.9752 0.8936 0.8210 0.8203
1600 0.9689 0.8686 0.8114 0.8111
1700 0.9702 0.8636 0.8102 0.8121
1800 0.9727 0.8808 0.8083 0.8087
1900 0.9746 0.8848 0.8349 0.8351
2000 0.9784 0.8977 0.8324 0.8313
2100 0.9740 0.8931 0.8337 0.8329
2200 0.9752 0.8777 0.8317 0.8308
2300 0.9765 0.8939 0.8463 0.8450
2400 0.9721 0.8617 0.8400 0.8405
2500 0.9759 0.9040 0.8171 0.8157
2600 0.9727 0.8670 0.8552 0.8541
2700 0.9778 0.8836 0.8362 0.8345
2800 0.9752 0.8758 0.8527 0.8511
2900 0.9733 0.8919 0.8444 0.8421
3000 0.9778 0.8907 0.8362 0.8360
3100 0.9740 0.8884 0.8610 0.8596
3200 0.9752 0.8751 0.8552 0.8544
3300 0.9689 0.8842 0.8438 0.8448
3400 0.9765 0.8705 0.8463 0.8450
3500 0.9740 0.8701 0.8483 0.8482
3600 0.9778 0.8715 0.8406 0.8385
3700 0.9733 0.8627 0.8483 0.8472
3800 0.9714 0.8519 0.8565 0.8561
3900 0.9771 0.8947 0.8387 0.8395
4000 0.9771 0.8828 0.8584 0.8575
4100 0.9714 0.8708 0.8400 0.8393
4200 0.9771 0.8776 0.8616 0.8613
4300 0.9752 0.8650 0.8584 0.8578
4400 0.9740 0.8714 0.8337 0.8329
4500 0.9746 0.8777 0.8470 0.8474
4600 0.9721 0.8805 0.8584 0.8576
4700 0.9689 0.8398 0.8559 0.8545
4800 0.9765 0.8711 0.8610 0.8601
4900 0.9778 0.8847 0.8571 0.8561
5000 0.9733 0.8601 0.8610 0.8602
5100 0.9765 0.8769 0.8552 0.8542
5200 0.9714 0.8592 0.8438 0.8436
5300 0.9752 0.8538 0.8629 0.8630
5400 0.9733 0.8563 0.8552 0.8543
5500 0.9746 0.8664 0.8546 0.8532
5600 0.9727 0.8652 0.8597 0.8576
5700 0.9746 0.8734 0.8584 0.8564
5800 0.9727 0.8538 0.8489 0.8486
5900 0.9708 0.8593 0.8508 0.8503
6000 0.9727 0.8477 0.8565 0.8567
6100 0.9727 0.8779 0.8502 0.8495
6200 0.9765 0.8665 0.8565 0.8564
6300 0.9752 0.8661 0.8597 0.8579
6400 0.9771 0.8686 0.8502 0.8502
6500 0.9765 0.8699 0.8610 0.8588
6600 0.9733 0.8504 0.8603 0.8594
6700 0.9752 0.8699 0.8565 0.8553
6800 0.9746 0.8699 0.8565 0.8554
6900 0.9733 0.8504 0.8559 0.8551
7000 0.9771 0.8807 0.8635 0.8622
7100 0.9765 0.8792 0.8540 0.8531
7200 0.9759 0.8594 0.8425 0.8419
7300 0.9733 0.8701 0.8571 0.8560
7400 0.9778 0.8754 0.8470 0.8475
7500 0.9784 0.8826 0.8502 0.8499
7600 0.9759 0.8691 0.8546 0.8532
7700 0.9746 0.8624 0.8552 0.8547
7800 0.9765 0.8767 0.8508 0.8485
7900 0.9778 0.8695 0.8616 0.8606
8000 0.9752 0.8551 0.8521 0.8507
8100 0.9689 0.8671 0.8444 0.8441
8200 0.9759 0.8693 0.8533 0.8521
8300 0.9778 0.8721 0.8603 0.8606
8400 0.9740 0.8417 0.8476 0.8472
