# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.2705 0.1471 0.0470 0.0217
100 0.6400 0.5314 0.2190 0.2032
200 0.6857 0.5651 0.3460 0.3367
300 0.8546 0.7246 0.5346 0.5383
400 0.9067 0.7440 0.5987 0.5949
500 0.8914 0.7528 0.6775 0.6762
600 0.9314 0.8308 0.6483 0.6490
700 0.9517 0.8221 0.6895 0.6843
800 0.9549 0.8433 0.6571 0.6495
900 0.9511 0.8108 0.7130 0.7107
1000 0.9594 0.8409 0.6819 0.6828
1100 0.9460 0.7942 0.7371 0.7342
1200 0.9549 0.8371 0.7454 0.7430
1300 0.9537 0.8269 0.7537 0.7518
1400 0.9606 0.8451 0.7727 0.7706
1500 0.9568 0.8121 0.7549 0.7531
1600 0.9575 0.8350 0.7644 0.7602
1700 0.8984 0.7664 0.7638 0.7633
1800 0.9562 0.8035 0.7956 0.7926
1900 0.9638 0.8517 0.7937 0.7924
2000 0.9467 0.8186 0.7695 0.7670
2100 0.9587 0.8293 0.7930 0.7922
2200 0.9581 0.8160 0.7975 0.7978
2300 0.9651 0.8435 0.8000 0.7986
2400 0.9638 0.8488 0.7892 0.7858
2500 0.9663 0.8605 0.7892 0.7896
2600 0.9644 0.8575 0.7911 0.7886
2700 0.9581 0.8289 0.8108 0.8086
2800 0.9575 0.8448 0.8216 0.8197
2900 0.9340 0.8151 0.8089 0.8080
3000 0.9594 0.8392 0.8140 0.8136
3100 0.9676 0.8561 0.8368 0.8358
3200 0.9657 0.8380 0.8248 0.8221
3300 0.9657 0.8561 0.8260 0.8237
3400 0.9689 0.8688 0.8273 0.8265
3500 0.9683 0.8626 0.8171 0.8162
3600 0.9613 0.8261 0.8159 0.8129
3700 0.9663 0.8485 0.8229 0.8214
3800 0.9657 0.8326 0.8375 0.8367
3900 0.9683 0.8492 0.8368 0.8347
4000 0.9644 0.8448 0.8432 0.8422
4100 0.9651 0.8384 0.8387 0.8361
4200 0.9625 0.8342 0.8305 0.8297
4300 0.9702 0.8462 0.8457 0.8439
4400 0.9670 0.8640 0.8368 0.8364
4500 0.9644 0.8445 0.8394 0.8379
4600 0.9644 0.8321 0.8540 0.8532
4700 0.9632 0.8404 0.8603 0.8597
4800 0.9689 0.8613 0.8362 0.8354
4900 0.9702 0.8614 0.8508 0.8498
5000 0.9676 0.8541 0.8584 0.8576
5100 0.9657 0.8491 0.8559 0.8521
5200 0.9689 0.8600 0.8438 0.8428
5300 0.9676 0.8501 0.8559 0.8541
5400 0.9689 0.8523 0.8495 0.8482
5500 0.9695 0.8564 0.8413 0.8384
5600 0.9714 0.8697 0.8457 0.8440
5700 0.9676 0.8495 0.8514 0.8501
5800 0.9689 0.8487 0.8584 0.8554
5900 0.9689 0.8569 0.8635 0.8615
6000 0.9702 0.8678 0.8489 0.8464
6100 0.9683 0.8470 0.8597 0.8573
6200 0.9632 0.8379 0.8489 0.8470
6300 0.9689 0.8546 0.8432 0.8403
6400 0.9670 0.8346 0.8603 0.8578
6500 0.9689 0.8533 0.8648 0.8632
6600 0.9613 0.8164 0.8616 0.8609
6700 0.9644 0.8391 0.8584 0.8562
6800 0.9714 0.8676 0.8495 0.8470
6900 0.9708 0.8433 0.8705 0.8685
7000 0.9683 0.8428 0.8540 0.8528
7100 0.9670 0.8359 0.8483 0.8464
7200 0.9683 0.8509 0.8521 0.8503
7300 0.9702 0.8613 0.8590 0.8575
7400 0.9676 0.8308 0.8483 0.8466
7500 0.9683 0.8472 0.8419 0.8400
7600 0.9702 0.8582 0.8578 0.8565
7700 0.9702 0.8636 0.8590 0.8588
7800 0.9689 0.8426 0.8597 0.8594
7900 0.9651 0.8250 0.8724 0.8704
8000 0.9644 0.8521 0.8590 0.8594
8100 0.9689 0.8417 0.8584 0.8571
8200 0.9676 0.8524 0.8660 0.8640
8300 0.9619 0.8025 0.8343 0.8326
8400 0.9505 0.8175 0.8641 0.8622
8500 0.9613 0.8531 0.8489 0.8485
8600 0.9625 0.8164 0.8648 0.8625
8700 0.9632 0.8318 0.8635 0.8634
8800 0.9606 0.8289 0.8559 0.8540
8900 0.9689 0.8501 0.8698 0.8677
9000 0.9695 0.8499 0.8679 0.8666
9100 0.9657 0.8482 0.8698 0.8671
9200 0.9663 0.8464 0.8603 0.8569
9300 0.9663 0.8523 0.8641 0.8614
9400 0.9676 0.8598 0.8629 0.8615
9500 0.9702 0.8627 0.8698 0.8691
9600 0.9663 0.8564 0.8540 0.8525
9700 0.9683 0.8339 0.8552 0.8545
9800 0.9625 0.8339 0.8679 0.8660
9900 0.9695 0.8296 0.8527 0.8521
