# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.2578 0.1293 0.0629 0.0274
100 0.2965 0.1460 0.1219 0.0953
200 0.1924 0.0646 0.0660 0.0355
300 0.5073 0.2726 0.1257 0.0855
400 0.5937 0.4306 0.1689 0.1348
500 0.9098 0.7789 0.4044 0.4054
600 0.9511 0.8057 0.6851 0.6847
700 0.9429 0.8279 0.6330 0.6308
800 0.9625 0.8321 0.7359 0.7379
900 0.9479 0.8305 0.7340 0.7302
1000 0.9587 0.8467 0.7587 0.7589
1100 0.9663 0.8675 0.7613 0.7599
1200 0.9632 0.8575 0.7613 0.7649
1300 0.9638 0.8425 0.7835 0.7841
1400 0.9727 0.8792 0.7987 0.7972
1500 0.9683 0.8799 0.7695 0.7650
1600 0.9562 0.8846 0.7727 0.7737
1700 0.9683 0.8635 0.8083 0.8080
1800 0.9657 0.8366 0.8044 0.8049
1900 0.9727 0.9018 0.8343 0.8355
2000 0.9746 0.8921 0.8140 0.8144
2100 0.9714 0.8749 0.8146 0.8152
2200 0.9740 0.8833 0.8235 0.8226
2300 0.9803 0.9062 0.8311 0.8323
2400 0.9695 0.8976 0.8184 0.8186
2500 0.9771 0.8953 0.8114 0.8117
2600 0.9765 0.9001 0.8171 0.8172
2700 0.9822 0.9143 0.8133 0.8127
2800 0.9752 0.8856 0.8197 0.8229
2900 0.9771 0.8982 0.8273 0.8298
3000 0.9829 0.9152 0.8260 0.8257
3100 0.9797 0.8991 0.8368 0.8364
3200 0.9778 0.9100 0.8425 0.8433
3300 0.9810 0.9110 0.8317 0.8319
3400 0.9784 0.8960 0.8406 0.8402
3500 0.9771 0.9110 0.8394 0.8396
3600 0.9746 0.9055 0.8514 0.8514
3700 0.9835 0.9121 0.8394 0.8414
3800 0.9778 0.8970 0.8413 0.8416
3900 0.9790 0.8984 0.8235 0.8226
4000 0.9784 0.8907 0.8317 0.8306
4100 0.9765 0.8963 0.8470 0.8473
4200 0.9803 0.9221 0.8406 0.8416
4300 0.9784 0.8965 0.8375 0.8375
4400 0.9771 0.8893 0.8413 0.8399
4500 0.9733 0.8758 0.8400 0.8399
4600 0.9816 0.9032 0.8552 0.8548
4700 0.9797 0.8926 0.8559 0.8566
4800 0.9816 0.9160 0.8603 0.8611
4900 0.9740 0.8954 0.8470 0.8491
5000 0.9803 0.9046 0.8527 0.8537
5100 0.9816 0.9173 0.8470 0.8473
5200 0.9822 0.9092 0.8476 0.8477
5300 0.9797 0.9036 0.8571 0.8580
5400 0.9733 0.8643 0.8565 0.8567
5500 0.9810 0.9119 0.8489 0.8492
5600 0.9797 0.8982 0.8444 0.8452
5700 0.9803 0.8952 0.8356 0.8371
5800 0.9790 0.8961 0.8610 0.8612
5900 0.9810 0.8988 0.8540 0.8544
6000 0.9765 0.8744 0.8603 0.8599
6100 0.9797 0.9118 0.8489 0.8506
6200 0.9790 0.9011 0.8476 0.8485
6300 0.9765 0.8812 0.8514 0.8517
6400 0.9803 0.9003 0.8540 0.8540
6500 0.9810 0.8996 0.8571 0.8572
6600 0.9740 0.8994 0.8514 0.8510
6700 0.9797 0.8991 0.8508 0.8517
6800 0.9797 0.8946 0.8546 0.8557
6900 0.9816 0.8987 0.8483 0.8485
7000 0.9752 0.8657 0.8565 0.8562
7100 0.9784 0.8920 0.8533 0.8539
7200 0.9771 0.8836 0.8425 0.8420
7300 0.9810 0.9088 0.8514 0.8517
7400 0.9803 0.8915 0.8514 0.8512
7500 0.9797 0.9039 0.8387 0.8383
7600 0.9778 0.8841 0.8419 0.8409
7700 0.9829 0.9191 0.8470 0.8466
7800 0.9797 0.8942 0.8514 0.8500
7900 0.9778 0.8943 0.8495 0.8500
8000 0.9771 0.8811 0.8508 0.8513
8100 0.9765 0.8959 0.8616 0.8628
8200 0.9797 0.8937 0.8495 0.8498
8300 0.9816 0.9038 0.8533 0.8530
8400 0.9784 0.8955 0.8463 0.8462
8500 0.9740 0.8690 0.8521 0.8510
8600 0.9683 0.8937 0.8406 0.8420
8700 0.9759 0.8740 0.8597 0.8596
8800 0.9765 0.8824 0.8559 0.8565
8900 0.9822 0.9032 0.8584 0.8586
9000 0.9771 0.8924 0.8495 0.8491
