# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.1980 0.1364 0.0476 0.0212
100 0.6555 0.5610 0.2037 0.1799
200 0.8039 0.6948 0.2316 0.2066
300 0.8458 0.7084 0.4511 0.4522
400 0.9270 0.8078 0.5723 0.5643
500 0.9537 0.8634 0.6256 0.6264
600 0.9346 0.8536 0.5920 0.5838
700 0.9543 0.8409 0.6751 0.6720
800 0.9613 0.8837 0.6758 0.6702
900 0.9549 0.8831 0.7151 0.7142
1000 0.9607 0.8707 0.7119 0.7090
1100 0.9588 0.8961 0.7214 0.7187
1200 0.9702 0.8989 0.7049 0.7024
1300 0.9600 0.8893 0.7354 0.7324
1400 0.9638 0.8768 0.7398 0.7366
1500 0.9530 0.8680 0.7462 0.7405
1600 0.9664 0.8900 0.7621 0.7574
1700 0.9740 0.8910 0.7595 0.7560
1800 0.9676 0.8760 0.7589 0.7553
1900 0.9734 0.8852 0.7938 0.7910
2000 0.9740 0.8971 0.7862 0.7810
2100 0.9657 0.8853 0.7779 0.7745
2200 0.9708 0.9159 0.7931 0.7896
2300 0.9695 0.8550 0.7900 0.7847
2400 0.9600 0.8772 0.8135 0.8096
2500 0.9791 0.9162 0.7786 0.7756
2600 0.9613 0.8305 0.8033 0.7979
2700 0.9676 0.8716 0.7830 0.7808
2800 0.9721 0.9030 0.8217 0.8177
2900 0.9721 0.9028 0.8122 0.8093
3000 0.9714 0.8845 0.8179 0.8139
3100 0.9702 0.8833 0.8249 0.8206
3200 0.9695 0.8807 0.8192 0.8160
3300 0.9657 0.9050 0.8319 0.8272
3400 0.9714 0.8976 0.8058 0.8011
3500 0.9734 0.8855 0.8147 0.8126
3600 0.9759 0.9073 0.8242 0.8188
3700 0.9676 0.9018 0.8179 0.8145
3800 0.9727 0.9080 0.8122 0.8087
3900 0.9708 0.9280 0.8319 0.8284
4000 0.9734 0.9075 0.8249 0.8193
4100 0.9683 0.8941 0.8109 0.8054
4200 0.9740 0.9029 0.8293 0.8265
4300 0.9683 0.8743 0.8376 0.8339
4400 0.9784 0.9090 0.8242 0.8213
4500 0.9670 0.8939 0.8350 0.8312
4600 0.9753 0.8968 0.8274 0.8234
4700 0.9740 0.9002 0.8350 0.8321
4800 0.9740 0.8986 0.8484 0.8447
4900 0.9734 0.9055 0.8274 0.8225
5000 0.9759 0.8951 0.8420 0.8374
5100 0.9753 0.9062 0.8357 0.8325
5200 0.9727 0.9060 0.8369 0.8344
5300 0.9772 0.8981 0.8382 0.8351
5400 0.9822 0.9208 0.8382 0.8350
5500 0.9797 0.8984 0.8477 0.8449
5600 0.9765 0.9072 0.8299 0.8280
5700 0.9753 0.8960 0.8464 0.8440
5800 0.9765 0.8974 0.8452 0.8433
5900 0.9664 0.8629 0.8522 0.8490
6000 0.9765 0.8923 0.8255 0.8245
6100 0.9746 0.8994 0.8496 0.8466
6200 0.9778 0.9196 0.8395 0.8351
6300 0.9784 0.9057 0.8420 0.8374
6400 0.9772 0.9110 0.8350 0.8325
6500 0.9721 0.8860 0.8357 0.8332
6600 0.9753 0.8831 0.8490 0.8476
6700 0.9708 0.8854 0.8426 0.8404
6800 0.9753 0.9045 0.8496 0.8462
6900 0.9784 0.9079 0.8179 0.8139
7000 0.9784 0.9092 0.8433 0.8397
7100 0.9753 0.8945 0.8490 0.8456
7200 0.9607 0.8461 0.8445 0.8409
7300 0.9740 0.9040 0.8509 0.8481
7400 0.9708 0.8997 0.8471 0.8439
7500 0.9778 0.8971 0.8388 0.8373
7600 0.9734 0.8986 0.8503 0.8472
7700 0.9791 0.9163 0.8331 0.8301
7800 0.9765 0.9063 0.8369 0.8324
7900 0.9714 0.8909 0.8490 0.8467
8000 0.9753 0.9098 0.8484 0.8447
8100 0.9765 0.8950 0.8566 0.8545
8200 0.9695 0.8837 0.8439 0.8398
8300 0.9765 0.8886 0.8439 0.8416
8400 0.9721 0.8787 0.8541 0.8519
8500 0.9778 0.9036 0.8376 0.8349
8600 0.9784 0.8976 0.8458 0.8440
8700 0.9765 0.8794 0.8484 0.8467
8800 0.9778 0.9209 0.8414 0.8383
8900 0.9727 0.8819 0.8382 0.8366
9000 0.9753 0.8925 0.8363 0.8329
9100 0.9765 0.8980 0.8458 0.8435
9200 0.9791 0.8984 0.8477 0.8466
9300 0.9753 0.8933 0.8420 0.8401
9400 0.9753 0.9176 0.8325 0.8292
9500 0.9727 0.8774 0.8471 0.8442
9600 0.9714 0.8812 0.8528 0.8515
9700 0.9772 0.8989 0.8484 0.8456
9800 0.9803 0.9051 0.8477 0.8445
9900 0.9657 0.8595 0.8484 0.8454
