# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.1675 0.0811 0.0349 0.0122
100 0.6453 0.5797 0.1973 0.1807
200 0.7056 0.5955 0.3008 0.2812
300 0.8769 0.7394 0.5057 0.5085
400 0.9404 0.8193 0.6313 0.6308
500 0.9321 0.8038 0.6187 0.6207
600 0.9537 0.8527 0.6301 0.6271
700 0.9499 0.8252 0.6504 0.6497
800 0.9461 0.8238 0.7018 0.6970
900 0.9486 0.8122 0.7088 0.7063
1000 0.9277 0.8353 0.7069 0.7060
1100 0.9385 0.8045 0.7176 0.7135
1200 0.9537 0.8364 0.7354 0.7309
1300 0.9607 0.8564 0.7341 0.7317
1400 0.9588 0.8550 0.7367 0.7346
1500 0.9594 0.8512 0.7690 0.7643
1600 0.9594 0.8450 0.7538 0.7514
1700 0.9581 0.8574 0.7709 0.7707
1800 0.9518 0.8518 0.7919 0.7890
1900 0.9575 0.8415 0.7519 0.7489
2000 0.9626 0.8515 0.7836 0.7829
2100 0.9638 0.8739 0.7874 0.7838
2200 0.9543 0.8441 0.8084 0.8048
2300 0.9575 0.8665 0.8071 0.8044
2400 0.9619 0.8752 0.7970 0.7956
2500 0.9600 0.8634 0.8033 0.8007
2600 0.9613 0.8632 0.8122 0.8073
2700 0.9626 0.8781 0.8236 0.8196
2800 0.9575 0.8569 0.8071 0.8037
2900 0.9594 0.8481 0.8299 0.8272
3000 0.9594 0.8647 0.8192 0.8169
3100 0.9588 0.8684 0.8204 0.8182
3200 0.9619 0.8467 0.8192 0.8167
3300 0.9607 0.8690 0.8407 0.8372
3400 0.9683 0.8762 0.8274 0.8237
3500 0.9569 0.8594 0.8287 0.8249
3600 0.9594 0.8434 0.8128 0.8103
3700 0.9651 0.8699 0.8414 0.8376
3800 0.9689 0.8815 0.8299 0.8281
3900 0.9651 0.8575 0.8363 0.8333
4000 0.9530 0.8471 0.8420 0.8389
4100 0.9651 0.8634 0.8401 0.8365
4200 0.9664 0.8847 0.8433 0.8399
4300 0.9670 0.8823 0.8433 0.8400
4400 0.9638 0.8708 0.8223 0.8200
4500 0.9613 0.8511 0.8433 0.8406
4600 0.9657 0.8654 0.8515 0.8480
4700 0.9645 0.8548 0.8414 0.8377
4800 0.9575 0.8458 0.8477 0.8456
4900 0.9626 0.8381 0.8528 0.8485
5000 0.9657 0.8761 0.8344 0.8327
5100 0.9619 0.8576 0.8496 0.8476
5200 0.9670 0.8681 0.8515 0.8491
5300 0.9670 0.8775 0.8528 0.8507
5400 0.9657 0.8683 0.8420 0.8395
5500 0.9626 0.8575 0.8439 0.8411
5600 0.9626 0.8484 0.8585 0.8558
5700 0.9651 0.8617 0.8579 0.8552
5800 0.9683 0.8743 0.8464 0.8443
5900 0.9670 0.8647 0.8515 0.8511
6000 0.9664 0.8716 0.8566 0.8541
6100 0.9683 0.8798 0.8591 0.8571
6200 0.9632 0.8699 0.8547 0.8540
6300 0.9645 0.8741 0.8541 0.8514
6400 0.9670 0.8857 0.8471 0.8465
6500 0.9657 0.8725 0.8395 0.8371
6600 0.9645 0.8607 0.8579 0.8550
6700 0.9657 0.8671 0.8477 0.8460
6800 0.9683 0.8786 0.8553 0.8535
6900 0.9664 0.8629 0.8534 0.8522
7000 0.9689 0.8589 0.8560 0.8535
7100 0.9676 0.8796 0.8534 0.8513
7200 0.9702 0.8809 0.8490 0.8475
7300 0.9657 0.8700 0.8642 0.8625
7400 0.9645 0.8611 0.8414 0.8396
7500 0.9664 0.8472 0.8541 0.8511
7600 0.9670 0.8725 0.8560 0.8529
7700 0.9689 0.8642 0.8725 0.8705
7800 0.9588 0.8293 0.8560 0.8525
7900 0.9664 0.8503 0.8585 0.8554
8000 0.9626 0.8546 0.8547 0.8513
8100 0.9664 0.8684 0.8109 0.8106
8200 0.9657 0.8455 0.8598 0.8575
8300 0.9645 0.8565 0.8541 0.8524
8400 0.9651 0.8471 0.8718 0.8697
8500 0.9670 0.8477 0.8553 0.8522
8600 0.9664 0.8499 0.8541 0.8510
8700 0.9676 0.8627 0.8661 0.8641
8800 0.9664 0.8523 0.8528 0.8518
8900 0.9734 0.8806 0.8445 0.8429
9000 0.9689 0.8729 0.8579 0.8565
9100 0.9664 0.8684 0.8395 0.8359
9200 0.9683 0.8719 0.8572 0.8544
9300 0.9708 0.8881 0.8661 0.8644
9400 0.9664 0.8604 0.8547 0.8536
9500 0.9676 0.8684 0.8534 0.8516
9600 0.9689 0.8814 0.8439 0.8430
9700 0.9619 0.8445 0.8655 0.8632
9800 0.9676 0.8735 0.8452 0.8431
9900 0.9714 0.8972 0.8585 0.8564
