# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.3759 0.2310 0.0229 0.0066
100 0.6997 0.5994 0.1930 0.1723
200 0.7759 0.6321 0.3917 0.3733
300 0.9041 0.6821 0.5308 0.5197
400 0.9390 0.8022 0.6006 0.5970
500 0.9422 0.7889 0.6286 0.6264
600 0.9384 0.8098 0.6495 0.6497
700 0.9403 0.8210 0.6140 0.6106
800 0.9492 0.8346 0.7016 0.6960
900 0.9543 0.8404 0.7283 0.7247
1000 0.9568 0.8320 0.7035 0.7009
1100 0.9581 0.8646 0.6997 0.6962
1200 0.9594 0.8512 0.7352 0.7323
1300 0.9416 0.8467 0.7657 0.7635
1400 0.9530 0.7884 0.7276 0.7247
1500 0.9568 0.8526 0.7537 0.7506
1600 0.9562 0.8459 0.7676 0.7672
1700 0.9606 0.8408 0.7708 0.7685
1800 0.9663 0.8627 0.7898 0.7868
1900 0.9632 0.8733 0.7829 0.7797
2000 0.9670 0.8759 0.7968 0.7941
2100 0.9581 0.8359 0.7956 0.7927
2200 0.9644 0.8629 0.8127 0.8090
2300 0.9651 0.8794 0.7860 0.7828
2400 0.9575 0.8222 0.8089 0.8064
2500 0.9619 0.8586 0.8025 0.8000
2600 0.9657 0.8408 0.8038 0.8002
2700 0.9721 0.8882 0.8349 0.8345
2800 0.9676 0.8643 0.8292 0.8270
2900 0.9676 0.8613 0.8298 0.8273
3000 0.9606 0.8261 0.8051 0.8033
3100 0.9568 0.8428 0.8273 0.8248
3200 0.9594 0.8400 0.8419 0.8398
3300 0.9689 0.8723 0.8305 0.8287
3400 0.9657 0.8547 0.8375 0.8368
3500 0.9702 0.8368 0.8463 0.8455
3600 0.9657 0.8724 0.8203 0.8188
3700 0.9702 0.8635 0.8229 0.8213
3800 0.9695 0.8664 0.8279 0.8260
3900 0.9651 0.8506 0.8527 0.8521
4000 0.9714 0.8607 0.8356 0.8343
4100 0.9708 0.8749 0.8438 0.8420
4200 0.9670 0.8577 0.8298 0.8284
4300 0.9644 0.8583 0.8483 0.8462
4400 0.9676 0.8672 0.8406 0.8391
4500 0.9651 0.8572 0.8476 0.8458
4600 0.9651 0.8490 0.8349 0.8318
4700 0.9575 0.8542 0.8527 0.8507
4800 0.9651 0.8513 0.8533 0.8513
4900 0.9670 0.8610 0.8457 0.8433
5000 0.9683 0.8697 0.8267 0.8263
5100 0.9657 0.8505 0.8654 0.8650
5200 0.9676 0.8589 0.8603 0.8579
5300 0.9676 0.8459 0.8451 0.8439
5400 0.9702 0.8677 0.8330 0.8313
5500 0.9644 0.8503 0.8578 0.8565
5600 0.9689 0.8783 0.8508 0.8499
5700 0.9638 0.8407 0.8597 0.8583
5800 0.9695 0.8647 0.8546 0.8526
5900 0.9676 0.8864 0.8590 0.8574
6000 0.9683 0.8555 0.8654 0.8641
6100 0.9670 0.8762 0.8737 0.8722
6200 0.9702 0.8940 0.8514 0.8499
6300 0.9663 0.8487 0.8629 0.8606
6400 0.9689 0.8709 0.8533 0.8528
6500 0.9657 0.8528 0.8559 0.8544
6600 0.9670 0.8641 0.8514 0.8499
6700 0.9638 0.8512 0.8705 0.8695
6800 0.9663 0.8713 0.8533 0.8518
6900 0.9676 0.8782 0.8603 0.8585
7000 0.9657 0.8627 0.8546 0.8521
7100 0.9689 0.8702 0.8635 0.8619
7200 0.9708 0.8913 0.8686 0.8683
7300 0.9651 0.8887 0.8527 0.8504
7400 0.9651 0.8641 0.8667 0.8646
7500 0.9651 0.8670 0.8546 0.8522
7600 0.9702 0.8639 0.8641 0.8632
7700 0.9644 0.8615 0.8508 0.8489
7800 0.9638 0.8612 0.8590 0.8589
7900 0.9663 0.8594 0.8667 0.8655
8000 0.9689 0.8392 0.8629 0.8614
8100 0.9695 0.8650 0.8508 0.8503
8200 0.9721 0.8740 0.8533 0.8524
8300 0.9663 0.8828 0.8629 0.8615
8400 0.9670 0.8670 0.8578 0.8563
8500 0.9695 0.8706 0.8616 0.8609
8600 0.9676 0.8698 0.8584 0.8568
8700 0.9683 0.8414 0.8616 0.8608
8800 0.9676 0.8511 0.8686 0.8663
8900 0.9670 0.8629 0.8654 0.8644
9000 0.9638 0.8570 0.8571 0.8559
9100 0.9663 0.8412 0.8622 0.8602
9200 0.9644 0.8230 0.8635 0.8624
9300 0.9721 0.8872 0.8533 0.8513
9400 0.9740 0.8986 0.8648 0.8637
9500 0.9689 0.8755 0.8730 0.8721
9600 0.9721 0.8900 0.8590 0.8579
9700 0.9721 0.8774 0.8584 0.8564
9800 0.9670 0.8749 0.8629 0.8631
9900 0.9676 0.8895 0.8610 0.8608
