# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.3162 0.1998 0.0489 0.0139
100 0.6273 0.5073 0.2349 0.2135
200 0.5822 0.5579 0.3683 0.3541
300 0.8457 0.6755 0.5778 0.5646
400 0.9524 0.8697 0.6102 0.6072
500 0.9492 0.8451 0.6610 0.6599
600 0.9594 0.8574 0.6597 0.6561
700 0.9473 0.7706 0.6063 0.6092
800 0.9333 0.8543 0.6787 0.6758
900 0.9340 0.8544 0.6584 0.6548
1000 0.9340 0.8210 0.7263 0.7262
1100 0.9568 0.8637 0.7137 0.7098
1200 0.9644 0.8876 0.7333 0.7329
1300 0.9359 0.8473 0.7340 0.7325
1400 0.9683 0.8760 0.7429 0.7416
1500 0.9511 0.8488 0.7619 0.7627
1600 0.9511 0.8559 0.7638 0.7630
1700 0.9651 0.8686 0.7771 0.7772
1800 0.9625 0.8627 0.7759 0.7759
1900 0.9543 0.8574 0.7835 0.7835
2000 0.9638 0.8758 0.7721 0.7706
2100 0.9644 0.8700 0.8076 0.8075
2200 0.9530 0.8445 0.7759 0.7740
2300 0.9562 0.8582 0.7898 0.7881
2400 0.9619 0.8882 0.8044 0.8033
2500 0.9695 0.8718 0.8032 0.8018
2600 0.9676 0.8616 0.8083 0.8086
2700 0.9594 0.8697 0.7924 0.7917
2800 0.9657 0.8682 0.7956 0.7931
2900 0.9683 0.8641 0.8197 0.8176
3000 0.9632 0.8509 0.8089 0.8073
3100 0.9632 0.8576 0.7962 0.7974
3200 0.9695 0.8677 0.8044 0.8039
3300 0.9676 0.8499 0.8178 0.8163
3400 0.9689 0.8626 0.7930 0.7917
3500 0.9689 0.8708 0.8146 0.8139
3600 0.9606 0.8547 0.8127 0.8115
3700 0.9689 0.8732 0.8203 0.8212
3800 0.9740 0.8933 0.8178 0.8164
3900 0.9689 0.8778 0.8197 0.8202
4000 0.9695 0.8581 0.8267 0.8262
4100 0.9708 0.8651 0.8273 0.8283
4200 0.9676 0.8704 0.8368 0.8365
4300 0.9708 0.8990 0.8298 0.8286
4400 0.9702 0.8637 0.8286 0.8283
4500 0.9695 0.8755 0.8279 0.8273
4600 0.9727 0.8886 0.8279 0.8279
4700 0.9733 0.8776 0.8349 0.8354
4800 0.9606 0.8714 0.8349 0.8346
4900 0.9708 0.8718 0.8317 0.8309
5000 0.9695 0.8829 0.8413 0.8415
5100 0.9733 0.8762 0.8425 0.8416
5200 0.9689 0.8815 0.8203 0.8212
5300 0.9670 0.8722 0.8165 0.8181
5400 0.9727 0.8821 0.8324 0.8319
5500 0.9752 0.8940 0.8362 0.8369
5600 0.9708 0.8701 0.8317 0.8323
5700 0.9714 0.8874 0.8400 0.8386
5800 0.9721 0.8852 0.8425 0.8411
5900 0.9714 0.8615 0.8311 0.8310
6000 0.9683 0.8775 0.8400 0.8400
6100 0.9714 0.8828 0.8108 0.8122
6200 0.9689 0.8752 0.8432 0.8443
6300 0.9708 0.8619 0.8298 0.8302
6400 0.9676 0.8729 0.8362 0.8352
6500 0.9721 0.8892 0.8260 0.8273
6600 0.9752 0.8851 0.8317 0.8310
6700 0.9733 0.8924 0.8476 0.8484
6800 0.9695 0.8698 0.8432 0.8418
6900 0.9644 0.8666 0.8540 0.8538
7000 0.9740 0.8815 0.8451 0.8443
7100 0.9746 0.8802 0.8222 0.8216
7200 0.9689 0.8743 0.8444 0.8428
7300 0.9746 0.8837 0.8457 0.8443
7400 0.9746 0.8877 0.8305 0.8305
7500 0.9765 0.9043 0.8406 0.8404
7600 0.9714 0.8765 0.8406 0.8408
7700 0.9689 0.8882 0.8489 0.8490
7800 0.9733 0.8798 0.8146 0.8152
7900 0.9721 0.8726 0.8527 0.8517
8000 0.9714 0.8862 0.8470 0.8462
8100 0.9676 0.8588 0.8476 0.8477
8200 0.9714 0.8752 0.8438 0.8438
8300 0.9740 0.8866 0.8406 0.8406
8400 0.9683 0.8661 0.8121 0.8131
8500 0.9733 0.8867 0.8463 0.8461
8600 0.9689 0.8689 0.8559 0.8564
8700 0.9695 0.8746 0.8463 0.8472
8800 0.9727 0.8896 0.8527 0.8531
8900 0.9771 0.8926 0.8444 0.8431
9000 0.9695 0.8725 0.8413 0.8417
9100 0.9727 0.8850 0.8425 0.8428
9200 0.9689 0.8580 0.8362 0.8375
9300 0.9702 0.8839 0.8476 0.8480
9400 0.9702 0.8633 0.8387 0.8402
9500 0.9676 0.8444 0.8343 0.8349
9600 0.9702 0.8782 0.8387 0.8391
9700 0.9702 0.8834 0.8279 0.8292
9800 0.9721 0.8706 0.8495 0.8490
9900 0.9695 0.8761 0.8470 0.8466
