# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0425 0.0140 0.0636 0.0269
100 0.3167 0.2435 0.1807 0.0789
200 0.4441 0.4157 0.1579 0.0903
300 0.6161 0.5565 0.2309 0.1102
400 0.6630 0.6290 0.2571 0.1244
500 0.6915 0.6590 0.2882 0.1821
600 0.7066 0.6724 0.3138 0.2292
700 0.7179 0.6873 0.3435 0.2532
800 0.7268 0.6876 0.3642 0.2655
900 0.7258 0.6893 0.3808 0.2801
1000 0.7581 0.7234 0.4103 0.3109
1100 0.7552 0.7319 0.4429 0.3479
1200 0.7686 0.7412 0.4413 0.3567
1300 0.7812 0.7606 0.4727 0.3910
1400 0.7744 0.7499 0.4922 0.4059
1500 0.7804 0.7637 0.4998 0.4384
1600 0.7859 0.7601 0.5196 0.4401
1700 0.7978 0.7761 0.5256 0.4486
1800 0.7996 0.7754 0.5466 0.4902
1900 0.7854 0.7673 0.5510 0.4947
2000 0.7868 0.7693 0.5745 0.5232
2100 0.8006 0.7801 0.5964 0.5365
2200 0.8071 0.7871 0.5891 0.5374
2300 0.8101 0.7939 0.6169 0.5575
2400 0.8071 0.7855 0.5963 0.5476
2500 0.8074 0.7869 0.6152 0.5679
2600 0.8163 0.7975 0.6314 0.5658
2700 0.8157 0.7992 0.6474 0.6012
2800 0.8170 0.7990 0.6391 0.5915
2900 0.8183 0.8068 0.6623 0.6051
3000 0.8104 0.7871 0.6621 0.6232
3100 0.8258 0.8083 0.6695 0.6286
3200 0.8203 0.8034 0.6673 0.6166
3300 0.8227 0.8044 0.6902 0.6533
3400 0.8294 0.8138 0.6823 0.6296
3500 0.8254 0.8090 0.6875 0.6305
3600 0.8337 0.8207 0.6992 0.6598
3700 0.8313 0.8160 0.7024 0.6531
3800 0.8303 0.8134 0.7112 0.6641
3900 0.8289 0.8146 0.7111 0.6716
4000 0.8293 0.8139 0.7159 0.6674
4100 0.8356 0.8197 0.7172 0.6798
4200 0.8385 0.8239 0.7231 0.6873
4300 0.8406 0.8249 0.7252 0.6922
4400 0.8285 0.8117 0.7243 0.6882
4500 0.8391 0.8251 0.7291 0.6990
4600 0.8418 0.8275 0.7397 0.6961
4700 0.8356 0.8231 0.7490 0.7061
4800 0.8415 0.8270 0.7536 0.7220
4900 0.8352 0.8203 0.7514 0.7213
5000 0.8410 0.8289 0.7577 0.7179
5100 0.8333 0.8200 0.7536 0.7241
5200 0.8382 0.8261 0.7602 0.7308
5300 0.8413 0.8290 0.7636 0.7235
5400 0.8411 0.8306 0.7632 0.7216
5500 0.8431 0.8295 0.7641 0.7247
5600 0.8398 0.8296 0.7610 0.7309
5700 0.8362 0.8226 0.7658 0.7355
5800 0.8436 0.8302 0.7683 0.7377
5900 0.8359 0.8206 0.7754 0.7483
6000 0.8495 0.8375 0.7685 0.7369
6100 0.8445 0.8308 0.7747 0.7467
6200 0.8446 0.8314 0.7731 0.7404
6300 0.8461 0.8350 0.7771 0.7521
6400 0.8449 0.8334 0.7713 0.7374
6500 0.8464 0.8339 0.7783 0.7527
6600 0.8467 0.8336 0.7821 0.7452
6700 0.8506 0.8418 0.7859 0.7563
6800 0.8434 0.8319 0.7895 0.7523
6900 0.8524 0.8419 0.7853 0.7606
7000 0.8520 0.8419 0.7839 0.7602
7100 0.8540 0.8432 0.7928 0.7624
7200 0.8467 0.8359 0.7894 0.7638
7300 0.8521 0.8398 0.7971 0.7637
7400 0.8530 0.8401 0.7975 0.7610
7500 0.8531 0.8431 0.7890 0.7663
7600 0.8537 0.8439 0.7950 0.7718
7700 0.8452 0.8330 0.8001 0.7685
7800 0.8561 0.8472 0.7934 0.7579
7900 0.8550 0.8459 0.7985 0.7766
8000 0.8528 0.8428 0.7976 0.7739
8100 0.8471 0.8350 0.8024 0.7795
8200 0.8496 0.8411 0.8048 0.7704
8300 0.8566 0.8476 0.8026 0.7702
8400 0.8505 0.8407 0.8011 0.7717
8500 0.8566 0.8469 0.8061 0.7780
8600 0.8577 0.8484 0.8075 0.7750
8700 0.8549 0.8487 0.8038 0.7821
8800 0.8460 0.8399 0.8044 0.7815
8900 0.8527 0.8418 0.8025 0.7800
9000 0.8566 0.8481 0.8097 0.7742
9100 0.8557 0.8492 0.8075 0.7733
9200 0.8563 0.8458 0.8137 0.7892
9300 0.8525 0.8437 0.8059 0.7842
9400 0.8580 0.8456 0.8126 0.7912
9500 0.8549 0.8457 0.8089 0.7891
9600 0.8588 0.8470 0.8063 0.7872
9700 0.8583 0.8496 0.8096 0.7768
9800 0.8564 0.8467 0.8073 0.7757
9900 0.8573 0.8489 0.8100 0.7898
