# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0686 0.0158 0.0678 0.0295
100 0.2542 0.1931 0.1843 0.0512
200 0.4226 0.3553 0.1870 0.0621
300 0.5442 0.4848 0.2094 0.0990
400 0.6540 0.6104 0.2600 0.1313
500 0.7117 0.6721 0.2942 0.1908
600 0.7024 0.6669 0.3186 0.1997
700 0.7305 0.6872 0.3417 0.2276
800 0.7437 0.7000 0.3611 0.2682
900 0.7327 0.6910 0.3862 0.2885
1000 0.7295 0.7064 0.4202 0.3267
1100 0.7486 0.7218 0.4374 0.3444
1200 0.7663 0.7420 0.4534 0.3566
1300 0.7684 0.7356 0.4780 0.4161
1400 0.7874 0.7592 0.4771 0.3977
1500 0.7730 0.7477 0.4811 0.4092
1600 0.7996 0.7724 0.5110 0.4577
1700 0.7933 0.7671 0.5370 0.4626
1800 0.7884 0.7601 0.5348 0.4799
1900 0.7968 0.7760 0.5561 0.5112
2000 0.7956 0.7673 0.5595 0.4894
2100 0.8065 0.7844 0.5807 0.5150
2200 0.7932 0.7689 0.5912 0.5431
2300 0.8024 0.7749 0.5917 0.5409
2400 0.8038 0.7771 0.6041 0.5507
2500 0.8106 0.7926 0.6054 0.5547
2600 0.8040 0.7746 0.6270 0.5694
2700 0.8122 0.7923 0.6301 0.5872
2800 0.8163 0.7933 0.6415 0.5807
2900 0.8148 0.7946 0.6511 0.6119
3000 0.8097 0.7855 0.6613 0.6080
3100 0.8184 0.7976 0.6610 0.6193
3200 0.8173 0.7967 0.6655 0.6172
3300 0.8302 0.8123 0.6791 0.6406
3400 0.8239 0.8054 0.6699 0.6256
3500 0.8260 0.8044 0.6872 0.6523
3600 0.8170 0.8051 0.6820 0.6304
3700 0.8309 0.8125 0.6932 0.6583
3800 0.8275 0.8081 0.6960 0.6550
3900 0.8221 0.7989 0.7021 0.6690
4000 0.8325 0.8123 0.7144 0.6803
4100 0.8298 0.8124 0.7112 0.6803
4200 0.8313 0.8172 0.7158 0.6832
4300 0.8356 0.8191 0.7162 0.6714
4400 0.8317 0.8153 0.7292 0.6995
4500 0.8331 0.8175 0.7235 0.6802
4600 0.8356 0.8183 0.7318 0.6937
4700 0.8358 0.8175 0.7380 0.7103
4800 0.8397 0.8265 0.7370 0.6992
4900 0.8449 0.8314 0.7395 0.7133
5000 0.8420 0.8223 0.7384 0.7110
5100 0.8375 0.8210 0.7552 0.7152
5200 0.8434 0.8284 0.7524 0.7124
5300 0.8425 0.8265 0.7481 0.7099
5400 0.8470 0.8323 0.7485 0.7185
5500 0.8454 0.8323 0.7501 0.7159
5600 0.8401 0.8236 0.7519 0.7276
5700 0.8460 0.8349 0.7579 0.7254
5800 0.8440 0.8256 0.7517 0.7250
5900 0.8419 0.8275 0.7729 0.7366
6000 0.8450 0.8318 0.7714 0.7453
6100 0.8510 0.8399 0.7732 0.7472
6200 0.8468 0.8291 0.7726 0.7368
6300 0.8489 0.8369 0.7628 0.7365
6400 0.8448 0.8298 0.7823 0.7573
6500 0.8488 0.8369 0.7736 0.7510
6600 0.8443 0.8308 0.7750 0.7451
6700 0.8445 0.8259 0.7805 0.7540
6800 0.8483 0.8363 0.7829 0.7616
6900 0.8477 0.8357 0.7828 0.7587
7000 0.8529 0.8407 0.7868 0.7613
7100 0.8523 0.8373 0.7850 0.7524
7200 0.8525 0.8405 0.7853 0.7523
7300 0.8528 0.8420 0.7862 0.7575
7400 0.8583 0.8474 0.7959 0.7612
7500 0.8470 0.8336 0.7925 0.7614
7600 0.8548 0.8459 0.7858 0.7618
7700 0.8451 0.8341 0.7944 0.7610
7800 0.8457 0.8305 0.7900 0.7584
7900 0.8555 0.8457 0.7926 0.7585
8000 0.8572 0.8476 0.7969 0.7765
8100 0.8587 0.8470 0.7876 0.7545
8200 0.8535 0.8394 0.7898 0.7629
8300 0.8570 0.8464 0.7877 0.7588
8400 0.8509 0.8390 0.7975 0.7776
8500 0.8605 0.8498 0.8009 0.7793
8600 0.8528 0.8431 0.7952 0.7610
8700 0.8526 0.8397 0.8001 0.7673
8800 0.8530 0.8415 0.8035 0.7831
8900 0.8529 0.8426 0.8067 0.7755
9000 0.8547 0.8432 0.8123 0.7906
9100 0.8564 0.8448 0.8032 0.7727
9200 0.8584 0.8470 0.8119 0.7916
9300 0.8520 0.8416 0.8080 0.7827
9400 0.8571 0.8468 0.8049 0.7722
9500 0.8520 0.8396 0.8082 0.7859
9600 0.8577 0.8467 0.8095 0.7894
9700 0.8588 0.8479 0.8069 0.7842
9800 0.8591 0.8495 0.8037 0.7778
9900 0.8581 0.8497 0.8104 0.7821
