# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0616 0.0288 0.0817 0.0432
100 0.2645 0.1348 0.1375 0.0478
200 0.1776 0.1023 0.1598 0.0524
300 0.2229 0.1550 0.1601 0.0977
400 0.2608 0.1956 0.1855 0.0916
500 0.3498 0.2782 0.2083 0.1149
600 0.3522 0.2856 0.2391 0.1519
700 0.5020 0.4407 0.2951 0.1888
800 0.1554 0.1133 0.1645 0.1086
900 0.7466 0.7195 0.4502 0.3673
1000 0.7506 0.7327 0.4986 0.4322
1100 0.7735 0.7553 0.5107 0.4253
1200 0.7823 0.7491 0.5370 0.4746
1300 0.7983 0.7746 0.5565 0.4817
1400 0.7880 0.7698 0.5623 0.4995
1500 0.7802 0.7601 0.5563 0.4793
1600 0.7907 0.7592 0.5907 0.5449
1700 0.7941 0.7753 0.6293 0.5829
1800 0.7527 0.7353 0.5597 0.4971
1900 0.8095 0.7853 0.6170 0.5593
2000 0.7941 0.7641 0.6323 0.5856
2100 0.8115 0.7860 0.6566 0.6205
2200 0.8225 0.8075 0.6635 0.6084
2300 0.8125 0.7906 0.6699 0.6138
2400 0.7804 0.7663 0.6385 0.5946
2500 0.8225 0.8055 0.7012 0.6473
2600 0.8253 0.8102 0.7041 0.6710
2700 0.8252 0.8080 0.6972 0.6565
2800 0.8300 0.8195 0.7169 0.6809
2900 0.8325 0.8205 0.7256 0.6807
3000 0.8220 0.8148 0.7112 0.6756
3100 0.8295 0.8204 0.7249 0.6956
3200 0.8440 0.8345 0.7300 0.6955
3300 0.8324 0.8158 0.7458 0.7157
3400 0.8383 0.8242 0.7445 0.7142
3500 0.8382 0.8218 0.7400 0.6976
3600 0.8405 0.8321 0.7529 0.7118
3700 0.8284 0.8243 0.7517 0.7111
3800 0.8483 0.8384 0.7525 0.7133
3900 0.8443 0.8357 0.7665 0.7253
4000 0.8446 0.8300 0.7678 0.7303
4100 0.8430 0.8342 0.7719 0.7451
4200 0.8505 0.8417 0.7763 0.7515
4300 0.8407 0.8278 0.7718 0.7335
4400 0.8523 0.8439 0.7761 0.7451
4500 0.8490 0.8364 0.7781 0.7510
4600 0.8499 0.8416 0.7841 0.7549
4700 0.8522 0.8454 0.7824 0.7454
