# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0473 0.0172 0.1195 0.0542
100 0.3440 0.2781 0.1596 0.0730
200 0.4848 0.4154 0.1783 0.0931
300 0.5719 0.5307 0.2127 0.1034
400 0.6520 0.6120 0.2626 0.1358
500 0.6935 0.6601 0.2852 0.1698
600 0.7312 0.6985 0.3134 0.1834
700 0.7226 0.6931 0.3568 0.2383
800 0.7397 0.7027 0.3773 0.2838
900 0.7409 0.7057 0.3933 0.3011
1000 0.7514 0.7213 0.4176 0.3288
1100 0.7635 0.7336 0.4365 0.3320
1200 0.7742 0.7431 0.4534 0.3585
1300 0.7761 0.7550 0.4633 0.3703
1400 0.7819 0.7542 0.4951 0.4261
1500 0.7794 0.7515 0.5072 0.4513
1600 0.7927 0.7653 0.5207 0.4403
1700 0.7826 0.7554 0.5296 0.4789
1800 0.7907 0.7634 0.5465 0.4823
1900 0.7675 0.7438 0.5624 0.4928
2000 0.8002 0.7718 0.5721 0.5184
2100 0.7819 0.7591 0.5759 0.5118
2200 0.8025 0.7820 0.5889 0.5224
2300 0.8028 0.7775 0.5877 0.5289
2400 0.8061 0.7809 0.6085 0.5630
2500 0.8104 0.7785 0.6143 0.5600
2600 0.7914 0.7534 0.6219 0.5629
2700 0.8122 0.7884 0.6279 0.5823
2800 0.8206 0.7958 0.6393 0.5999
2900 0.8086 0.7812 0.6503 0.6027
3000 0.8203 0.8024 0.6580 0.6187
3100 0.8221 0.8025 0.6623 0.6198
3200 0.8155 0.7954 0.6694 0.6192
3300 0.8262 0.8098 0.6729 0.6205
3400 0.8278 0.8077 0.6863 0.6385
3500 0.8298 0.8104 0.6826 0.6458
3600 0.8294 0.8087 0.6765 0.6415
3700 0.8329 0.8166 0.6905 0.6475
3800 0.8235 0.8033 0.7009 0.6668
3900 0.8354 0.8155 0.7108 0.6768
4000 0.8353 0.8191 0.7076 0.6612
4100 0.8352 0.8168 0.7140 0.6733
4200 0.8347 0.8127 0.7241 0.6764
4300 0.8234 0.8028 0.7273 0.6958
4400 0.8358 0.8165 0.7217 0.6793
4500 0.8377 0.8195 0.7259 0.6952
4600 0.8386 0.8215 0.7344 0.6991
4700 0.8364 0.8186 0.7375 0.7087
4800 0.8401 0.8228 0.7451 0.7020
4900 0.8425 0.8246 0.7445 0.7162
5000 0.8371 0.8206 0.7495 0.7133
5100 0.8432 0.8273 0.7475 0.7056
5200 0.8463 0.8309 0.7459 0.7173
5300 0.8428 0.8268 0.7590 0.7321
5400 0.8371 0.8183 0.7542 0.7275
5500 0.8413 0.8270 0.7561 0.7280
5600 0.8455 0.8311 0.7630 0.7299
5700 0.8403 0.8231 0.7603 0.7182
5800 0.8472 0.8325 0.7689 0.7310
5900 0.8444 0.8252 0.7672 0.7285
6000 0.8510 0.8359 0.7658 0.7397
6100 0.8492 0.8342 0.7772 0.7402
6200 0.8470 0.8345 0.7771 0.7514
6300 0.8548 0.8431 0.7726 0.7480
6400 0.8434 0.8254 0.7859 0.7496
6500 0.8482 0.8330 0.7771 0.7401
6600 0.8528 0.8413 0.7758 0.7521
6700 0.8460 0.8342 0.7819 0.7570
6800 0.8484 0.8297 0.7707 0.7458
6900 0.8556 0.8440 0.7888 0.7547
7000 0.8495 0.8349 0.7825 0.7463
7100 0.8503 0.8376 0.7827 0.7599
7200 0.8538 0.8419 0.7819 0.7461
7300 0.8514 0.8403 0.7919 0.7601
7400 0.8528 0.8386 0.7931 0.7710
7500 0.8445 0.8289 0.7844 0.7617
7600 0.8563 0.8437 0.7877 0.7660
7700 0.8534 0.8390 0.7976 0.7646
7800 0.8526 0.8388 0.7958 0.7750
7900 0.8503 0.8389 0.7979 0.7649
8000 0.8576 0.8452 0.7863 0.7635
8100 0.8538 0.8407 0.8023 0.7803
8200 0.8550 0.8401 0.8001 0.7799
8300 0.8546 0.8434 0.7915 0.7549
8400 0.8586 0.8486 0.8076 0.7731
8500 0.8493 0.8368 0.7975 0.7709
8600 0.8537 0.8386 0.8024 0.7677
8700 0.8565 0.8436 0.8079 0.7861
8800 0.8599 0.8488 0.8067 0.7843
8900 0.8602 0.8474 0.8068 0.7869
9000 0.8590 0.8476 0.8089 0.7888
9100 0.8545 0.8408 0.7984 0.7782
9200 0.8581 0.8469 0.8081 0.7882
9300 0.8556 0.8445 0.8080 0.7829
9400 0.8567 0.8420 0.8069 0.7864
9500 0.8593 0.8494 0.8085 0.7870
9600 0.8573 0.8461 0.8005 0.7712
9700 0.8579 0.8459 0.8168 0.7864
9800 0.8628 0.8516 0.8095 0.7785
9900 0.8603 0.8519 0.8041 0.7715
