# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0334 0.0214 0.0639 0.0369
100 0.1292 0.0634 0.1650 0.0600
200 0.1555 0.0886 0.1804 0.0426
300 0.3259 0.2259 0.1707 0.0988
400 0.4522 0.3716 0.2170 0.1060
500 0.5321 0.4862 0.2746 0.1813
600 0.6605 0.6295 0.3186 0.2258
700 0.7361 0.6966 0.4129 0.3332
800 0.6618 0.6389 0.3743 0.2936
900 0.6621 0.6427 0.3841 0.3090
1000 0.7335 0.7108 0.4754 0.3936
1100 0.7782 0.7600 0.5026 0.4205
1200 0.7806 0.7532 0.5391 0.4617
1300 0.7891 0.7683 0.5281 0.4644
1400 0.7978 0.7708 0.5763 0.5037
1500 0.7724 0.7455 0.5581 0.5026
1600 0.7581 0.7489 0.5365 0.4888
1700 0.8118 0.7931 0.5948 0.5315
1800 0.8127 0.7904 0.6374 0.5753
1900 0.8078 0.7816 0.6245 0.5685
2000 0.8163 0.7970 0.6373 0.5805
2100 0.7878 0.7741 0.6667 0.6109
2200 0.8073 0.7926 0.6272 0.5916
2300 0.8194 0.8012 0.6751 0.6255
2400 0.8212 0.8015 0.6752 0.6198
2500 0.8260 0.8064 0.6958 0.6589
2600 0.8261 0.8043 0.6988 0.6682
2700 0.8291 0.8102 0.7006 0.6500
2800 0.8262 0.8068 0.6893 0.6553
2900 0.7758 0.7756 0.6928 0.6411
3000 0.8250 0.8150 0.6983 0.6546
3100 0.8188 0.8002 0.7262 0.6918
3200 0.8348 0.8200 0.7297 0.6992
3300 0.8401 0.8280 0.7373 0.6942
3400 0.8374 0.8202 0.7496 0.7187
3500 0.8369 0.8274 0.7301 0.7022
3600 0.8359 0.8184 0.7509 0.7161
3700 0.8406 0.8253 0.7633 0.7336
3800 0.8442 0.8321 0.7614 0.7290
3900 0.8388 0.8274 0.7658 0.7370
4000 0.8423 0.8267 0.7667 0.7284
4100 0.8483 0.8371 0.7714 0.7390
4200 0.8410 0.8290 0.7775 0.7511
4300 0.8407 0.8274 0.7659 0.7323
4400 0.8482 0.8400 0.7776 0.7379
4500 0.8459 0.8319 0.7838 0.7452
4600 0.8478 0.8334 0.7941 0.7684
4700 0.8463 0.8363 0.7898 0.7620
4800 0.8492 0.8394 0.7881 0.7488
4900 0.8522 0.8425 0.7928 0.7672
5000 0.8468 0.8339 0.7995 0.7757
5100 0.8482 0.8412 0.8005 0.7763
5200 0.8448 0.8336 0.7878 0.7517
5300 0.8349 0.8282 0.8002 0.7729
5400 0.8545 0.8473 0.7968 0.7649
5500 0.8533 0.8420 0.8062 0.7724
5600 0.8535 0.8402 0.8038 0.7700
5700 0.8570 0.8448 0.8036 0.7809
5800 0.8543 0.8447 0.8076 0.7852
5900 0.8564 0.8469 0.8078 0.7875
6000 0.8534 0.8444 0.8109 0.7799
6100 0.8586 0.8514 0.8174 0.7855
6200 0.8512 0.8410 0.8083 0.7853
6300 0.8561 0.8453 0.8193 0.7973
6400 0.8562 0.8503 0.8020 0.7745
6500 0.8529 0.8461 0.8046 0.7814
6600 0.8601 0.8512 0.8206 0.7887
6700 0.8591 0.8496 0.8243 0.8054
6800 0.8591 0.8517 0.8180 0.7958
6900 0.8548 0.8464 0.8192 0.7989
7000 0.8520 0.8449 0.8214 0.7907
7100 0.8633 0.8553 0.8222 0.8026
7200 0.8603 0.8532 0.8231 0.7983
7300 0.8623 0.8553 0.8281 0.8081
7400 0.8639 0.8575 0.8235 0.7987
7500 0.8621 0.8530 0.8218 0.7909
7600 0.8573 0.8481 0.8302 0.8098
7700 0.8636 0.8569 0.8287 0.7980
7800 0.8640 0.8559 0.8281 0.8005
7900 0.8637 0.8572 0.8343 0.8151
8000 0.8611 0.8505 0.8301 0.8007
8100 0.8627 0.8569 0.8330 0.8149
8200 0.8669 0.8600 0.8324 0.8102
8300 0.8627 0.8541 0.8323 0.8141
8400 0.8655 0.8575 0.8304 0.8122
8500 0.8678 0.8605 0.8281 0.7984
8600 0.8619 0.8529 0.8307 0.8017
8700 0.8671 0.8631 0.8345 0.8110
8800 0.8637 0.8570 0.8348 0.8173
8900 0.8668 0.8599 0.8360 0.8167
9000 0.8685 0.8598 0.8401 0.8132
9100 0.8621 0.8554 0.8361 0.8178
9200 0.8638 0.8576 0.8372 0.8185
9300 0.8696 0.8638 0.8360 0.8182
9400 0.8651 0.8605 0.8349 0.8196
9500 0.8634 0.8562 0.8299 0.8032
9600 0.8689 0.8616 0.8398 0.8152
9700 0.8698 0.8645 0.8302 0.8053
9800 0.8626 0.8584 0.8355 0.8180
9900 0.8599 0.8493 0.8349 0.8115
10000 0.8631 0.8582 0.8325 0.8149
10100 0.8636 0.8546 0.8364 0.8192
10200 0.8665 0.8594 0.8428 0.8146
10300 0.8653 0.8588 0.8469 0.8230
10400 0.8615 0.8548 0.8426 0.8207
10500 0.8691 0.8639 0.8433 0.8182
10600 0.8674 0.8601 0.8416 0.8133
10700 0.8694 0.8649 0.8458 0.8234
10800 0.8642 0.8574 0.8433 0.8242
10900 0.8666 0.8605 0.8415 0.8131
11000 0.8693 0.8637 0.8437 0.8181
11100 0.8693 0.8650 0.8438 0.8210
11200 0.8686 0.8646 0.8415 0.8148
11300 0.8668 0.8629 0.8432 0.8266
11400 0.8698 0.8618 0.8442 0.8191
11500 0.8687 0.8630 0.8433 0.8157
11600 0.8676 0.8635 0.8483 0.8310
11700 0.8731 0.8688 0.8438 0.8165
11800 0.8644 0.8616 0.8450 0.8282
11900 0.8689 0.8645 0.8497 0.8337
12000 0.8706 0.8648 0.8381 0.8118
12100 0.8709 0.8659 0.8433 0.8262
12200 0.8641 0.8605 0.8456 0.8187
12300 0.8702 0.8624 0.8420 0.8141
12400 0.8680 0.8599 0.8405 0.8134
12500 0.8692 0.8630 0.8435 0.8182
12600 0.8735 0.8696 0.8499 0.8322
12700 0.8724 0.8690 0.8481 0.8326
12800 0.8678 0.8621 0.8500 0.8346
12900 0.8696 0.8660 0.8480 0.8275
13000 0.8710 0.8680 0.8537 0.8283
13100 0.8694 0.8627 0.8532 0.8376
13200 0.8655 0.8604 0.8494 0.8242
13300 0.8704 0.8659 0.8545 0.8403
13400 0.8729 0.8677 0.8432 0.8195
13500 0.8675 0.8629 0.8515 0.8270
13600 0.8705 0.8655 0.8515 0.8255
13700 0.8721 0.8660 0.8496 0.8303
13800 0.8676 0.8638 0.8533 0.8370
13900 0.8749 0.8702 0.8505 0.8368
14000 0.8719 0.8676 0.8538 0.8367
14100 0.8675 0.8629 0.8526 0.8255
14200 0.8702 0.8656 0.8550 0.8292
14300 0.8746 0.8715 0.8548 0.8383
14400 0.8731 0.8720 0.8500 0.8337
14500 0.8712 0.8662 0.8439 0.8243
14600 0.8656 0.8562 0.8503 0.8310
14700 0.8692 0.8637 0.8500 0.8269
14800 0.8738 0.8715 0.8576 0.8427
14900 0.8675 0.8668 0.8567 0.8427
15000 0.8732 0.8701 0.8528 0.8338
15100 0.8710 0.8668 0.8550 0.8304
15200 0.8729 0.8695 0.8505 0.8226
15300 0.8684 0.8639 0.8511 0.8269
15400 0.8733 0.8687 0.8574 0.8441
15500 0.8695 0.8634 0.8548 0.8316
15600 0.8764 0.8727 0.8554 0.8403
15700 0.8642 0.8583 0.8498 0.8336
15800 0.8775 0.8748 0.8537 0.8407
15900 0.8704 0.8624 0.8553 0.8315
16000 0.8729 0.8693 0.8536 0.8393
16100 0.8760 0.8724 0.8527 0.8382
16200 0.8734 0.8690 0.8556 0.8354
16300 0.8717 0.8688 0.8526 0.8362
16400 0.8749 0.8712 0.8443 0.8200
16500 0.8694 0.8674 0.8406 0.8183
16600 0.8723 0.8707 0.8511 0.8311
16700 0.8772 0.8732 0.8549 0.8343
16800 0.8766 0.8738 0.8547 0.8300
16900 0.8740 0.8712 0.8582 0.8345
17000 0.8704 0.8678 0.8538 0.8383
17100 0.8730 0.8687 0.8520 0.8365
17200 0.8770 0.8763 0.8535 0.8338
17300 0.8784 0.8762 0.8558 0.8329
17400 0.8706 0.8644 0.8481 0.8354
17500 0.8699 0.8645 0.8597 0.8385
17600 0.8711 0.8680 0.8509 0.8362
17700 0.8737 0.8692 0.8557 0.8331
17800 0.8746 0.8703 0.8553 0.8319
17900 0.8721 0.8671 0.8551 0.8328
18000 0.8727 0.8683 0.8601 0.8465
18100 0.8748 0.8718 0.8545 0.8317
18200 0.8766 0.8762 0.8562 0.8335
18300 0.8763 0.8737 0.8499 0.8362
18400 0.8778 0.8758 0.8544 0.8283
18500 0.8727 0.8673 0.8605 0.8463
18600 0.8742 0.8703 0.8616 0.8398
18700 0.8739 0.8716 0.8546 0.8383
18800 0.8751 0.8702 0.8560 0.8335
