# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0194 0.0072 0.0699 0.0397
100 0.1444 0.0798 0.1709 0.0717
200 0.2085 0.0993 0.1102 0.0549
300 0.2532 0.1693 0.1683 0.0820
400 0.1819 0.1076 0.1043 0.0580
500 0.3208 0.2322 0.2202 0.1023
600 0.6214 0.5729 0.3150 0.1913
700 0.5521 0.5033 0.2825 0.2169
800 0.7205 0.7039 0.4728 0.4025
900 0.7393 0.7107 0.4936 0.4131
1000 0.7015 0.6758 0.4294 0.3580
1100 0.7787 0.7567 0.5558 0.4921
1200 0.7517 0.7404 0.5085 0.4551
1300 0.7830 0.7631 0.5708 0.5007
1400 0.8012 0.7809 0.5920 0.5273
1500 0.8001 0.7786 0.5989 0.5528
1600 0.7616 0.7345 0.5871 0.5417
1700 0.8117 0.7912 0.6391 0.5765
1800 0.8033 0.7765 0.6409 0.5925
1900 0.8097 0.7861 0.6625 0.6247
2000 0.8101 0.7892 0.6577 0.6010
2100 0.8021 0.7823 0.6612 0.6180
2200 0.8096 0.7943 0.6796 0.6408
2300 0.8268 0.8071 0.6875 0.6331
2400 0.8276 0.8124 0.6943 0.6446
2500 0.8262 0.8102 0.7142 0.6709
2600 0.8278 0.8105 0.7189 0.6788
2700 0.8299 0.8113 0.7282 0.6787
2800 0.8297 0.8102 0.7366 0.6915
2900 0.8329 0.8172 0.7444 0.7134
3000 0.8284 0.8108 0.7369 0.6941
3100 0.8253 0.8094 0.7371 0.6946
3200 0.8192 0.7920 0.6903 0.6520
3300 0.8373 0.8197 0.7604 0.7214
3400 0.8394 0.8279 0.7619 0.7269
3500 0.8356 0.8224 0.7648 0.7374
3600 0.8429 0.8273 0.7731 0.7359
3700 0.8373 0.8254 0.7705 0.7331
3800 0.8388 0.8261 0.7680 0.7317
3900 0.8399 0.8239 0.7745 0.7374
4000 0.8394 0.8255 0.7866 0.7617
4100 0.8432 0.8300 0.7858 0.7505
4200 0.8407 0.8273 0.7859 0.7550
4300 0.8429 0.8316 0.7892 0.7633
4400 0.8401 0.8283 0.7810 0.7507
4500 0.8481 0.8328 0.7854 0.7540
4600 0.8513 0.8405 0.8039 0.7724
4700 0.8481 0.8362 0.8024 0.7695
4800 0.8520 0.8400 0.8075 0.7731
4900 0.8531 0.8423 0.8116 0.7896
5000 0.8534 0.8410 0.8087 0.7832
5100 0.8454 0.8298 0.8122 0.7922
5200 0.8486 0.8370 0.8200 0.8003
5300 0.8512 0.8396 0.8210 0.7991
5400 0.8444 0.8287 0.8188 0.7879
5500 0.8518 0.8370 0.8161 0.7887
5600 0.8579 0.8490 0.8197 0.7969
5700 0.8554 0.8427 0.8190 0.7907
5800 0.8495 0.8385 0.8243 0.8052
5900 0.8502 0.8379 0.8191 0.7999
6000 0.8594 0.8489 0.8242 0.7970
6100 0.8563 0.8454 0.8171 0.7864
6200 0.8554 0.8458 0.8325 0.8149
6300 0.8524 0.8420 0.8226 0.8049
6400 0.8518 0.8397 0.8262 0.8083
6500 0.8577 0.8459 0.8290 0.8113
6600 0.8594 0.8512 0.8306 0.8142
6700 0.8607 0.8531 0.8371 0.8201
6800 0.8567 0.8448 0.8315 0.8140
6900 0.8558 0.8443 0.8346 0.8032
7000 0.8563 0.8455 0.8386 0.8111
7100 0.8587 0.8485 0.8370 0.8188
7200 0.8571 0.8461 0.8355 0.8049
7300 0.8583 0.8505 0.8335 0.8150
7400 0.8627 0.8558 0.8348 0.8185
7500 0.8532 0.8454 0.8325 0.8077
7600 0.8650 0.8557 0.8359 0.8122
7700 0.8584 0.8467 0.8371 0.8123
7800 0.8626 0.8543 0.8397 0.8129
7900 0.8633 0.8535 0.8443 0.8271
8000 0.8623 0.8538 0.8447 0.8275
8100 0.8563 0.8497 0.8450 0.8194
8200 0.8621 0.8531 0.8431 0.8181
8300 0.8627 0.8520 0.8391 0.8114
8400 0.8616 0.8520 0.8423 0.8299
8500 0.8612 0.8503 0.8450 0.8291
8600 0.8615 0.8542 0.8471 0.8315
8700 0.8613 0.8530 0.8489 0.8334
8800 0.8645 0.8579 0.8415 0.8283
8900 0.8605 0.8526 0.8454 0.8224
9000 0.8570 0.8457 0.8413 0.8157
9100 0.8603 0.8522 0.8479 0.8316
9200 0.8602 0.8505 0.8458 0.8310
9300 0.8686 0.8623 0.8467 0.8183
9400 0.8623 0.8504 0.8292 0.8094
9500 0.8657 0.8579 0.8454 0.8200
9600 0.8636 0.8571 0.8479 0.8329
9700 0.8678 0.8599 0.8523 0.8360
9800 0.8637 0.8545 0.8450 0.8235
9900 0.8643 0.8582 0.8510 0.8250
10000 0.8666 0.8588 0.8495 0.8253
10100 0.8636 0.8544 0.8399 0.8208
10200 0.8606 0.8555 0.8484 0.8232
10300 0.8701 0.8629 0.8557 0.8407
10400 0.8651 0.8594 0.8573 0.8441
10500 0.8634 0.8560 0.8543 0.8304
10600 0.8656 0.8583 0.8507 0.8383
10700 0.8657 0.8580 0.8533 0.8273
10800 0.8655 0.8592 0.8474 0.8308
10900 0.8674 0.8556 0.8494 0.8242
11000 0.8631 0.8541 0.8536 0.8301
11100 0.8608 0.8544 0.8553 0.8312
11200 0.8661 0.8605 0.8501 0.8258
11300 0.8655 0.8604 0.8564 0.8358
11400 0.8640 0.8564 0.8567 0.8420
11500 0.8676 0.8624 0.8499 0.8305
11600 0.8715 0.8655 0.8504 0.8352
11700 0.8612 0.8553 0.8583 0.8434
11800 0.8646 0.8582 0.8531 0.8266
11900 0.8671 0.8620 0.8573 0.8432
12000 0.8679 0.8606 0.8586 0.8444
12100 0.8667 0.8604 0.8577 0.8353
12200 0.8669 0.8580 0.8558 0.8413
12300 0.8693 0.8627 0.8491 0.8302
12400 0.8680 0.8619 0.8580 0.8345
12500 0.8662 0.8576 0.8510 0.8371
12600 0.8682 0.8588 0.8567 0.8326
12700 0.8723 0.8672 0.8522 0.8329
12800 0.8672 0.8602 0.8476 0.8269
12900 0.8635 0.8533 0.8625 0.8490
13000 0.8688 0.8611 0.8541 0.8343
13100 0.8716 0.8651 0.8635 0.8395
13200 0.8648 0.8572 0.8589 0.8357
13300 0.8709 0.8651 0.8599 0.8354
13400 0.8663 0.8571 0.8557 0.8307
13500 0.8695 0.8637 0.8536 0.8413
13600 0.8705 0.8653 0.8627 0.8464
13700 0.8659 0.8572 0.8526 0.8323
13800 0.8700 0.8651 0.8595 0.8485
13900 0.8691 0.8598 0.8615 0.8485
14000 0.8676 0.8604 0.8577 0.8361
14100 0.8695 0.8628 0.8586 0.8386
14200 0.8643 0.8593 0.8600 0.8377
14300 0.8727 0.8657 0.8582 0.8480
14400 0.8637 0.8551 0.8544 0.8364
14500 0.8652 0.8606 0.8537 0.8285
14600 0.8691 0.8646 0.8593 0.8470
14700 0.8707 0.8649 0.8546 0.8354
14800 0.8674 0.8619 0.8552 0.8315
14900 0.8706 0.8636 0.8586 0.8450
15000 0.8685 0.8631 0.8593 0.8396
15100 0.8722 0.8665 0.8610 0.8347
15200 0.8694 0.8661 0.8576 0.8317
15300 0.8678 0.8642 0.8590 0.8352
15400 0.8725 0.8675 0.8623 0.8498
15500 0.8745 0.8698 0.8625 0.8384
15600 0.8698 0.8647 0.8651 0.8418
15700 0.8754 0.8705 0.8546 0.8412
15800 0.8726 0.8687 0.8588 0.8449
15900 0.8734 0.8676 0.8603 0.8391
16000 0.8677 0.8641 0.8578 0.8389
16100 0.8683 0.8604 0.8625 0.8493
16200 0.8695 0.8630 0.8517 0.8357
16300 0.8666 0.8613 0.8543 0.8294
16400 0.8710 0.8637 0.8629 0.8380
16500 0.8691 0.8658 0.8647 0.8411
16600 0.8659 0.8595 0.8561 0.8424
16700 0.8695 0.8634 0.8594 0.8467
16800 0.8747 0.8703 0.8619 0.8379
16900 0.8627 0.8569 0.8639 0.8512
17000 0.8698 0.8595 0.8597 0.8473
17100 0.8727 0.8693 0.8629 0.8491
17200 0.8705 0.8648 0.8621 0.8467
17300 0.8741 0.8683 0.8600 0.8415
17400 0.8727 0.8686 0.8670 0.8545
17500 0.8715 0.8661 0.8649 0.8433
17600 0.8669 0.8619 0.8545 0.8443
17700 0.8673 0.8641 0.8600 0.8375
17800 0.8751 0.8714 0.8662 0.8444
17900 0.8691 0.8613 0.8639 0.8491
18000 0.8768 0.8745 0.8647 0.8522
18100 0.8742 0.8701 0.8623 0.8505
18200 0.8742 0.8679 0.8606 0.8482
18300 0.8708 0.8673 0.8591 0.8452
18400 0.8672 0.8636 0.8603 0.8468
18500 0.8703 0.8661 0.8583 0.8394
18600 0.8731 0.8655 0.8577 0.8321
18700 0.8649 0.8599 0.8671 0.8434
18800 0.8755 0.8705 0.8636 0.8400
18900 0.8768 0.8724 0.8606 0.8365
19000 0.8706 0.8632 0.8581 0.8463
19100 0.8669 0.8573 0.8620 0.8484
19200 0.8753 0.8683 0.8615 0.8428
19300 0.8748 0.8699 0.8645 0.8400
19400 0.8767 0.8730 0.8626 0.8407
19500 0.8759 0.8704 0.8576 0.8383
19600 0.8669 0.8630 0.8674 0.8551
19700 0.8716 0.8675 0.8699 0.8464
19800 0.8748 0.8698 0.8635 0.8510
19900 0.8759 0.8712 0.8573 0.8450
20000 0.8752 0.8707 0.8615 0.8477
20100 0.8704 0.8653 0.8577 0.8338
20200 0.8677 0.8629 0.8670 0.8488
20300 0.8719 0.8682 0.8630 0.8440
20400 0.8756 0.8727 0.8594 0.8464
20500 0.8739 0.8704 0.8652 0.8526
20600 0.8706 0.8662 0.8695 0.8569
20700 0.8721 0.8661 0.8692 0.8481
20800 0.8697 0.8663 0.8679 0.8467
20900 0.8685 0.8657 0.8689 0.8479
21000 0.8730 0.8683 0.8655 0.8446
21100 0.8691 0.8664 0.8638 0.8513
21200 0.8766 0.8732 0.8588 0.8412
21300 0.8722 0.8685 0.8654 0.8456
21400 0.8707 0.8655 0.8625 0.8500
21500 0.8709 0.8665 0.8645 0.8439
21600 0.8715 0.8700 0.8613 0.8409
21700 0.8760 0.8720 0.8666 0.8434
21800 0.8704 0.8667 0.8612 0.8490
21900 0.8744 0.8719 0.8633 0.8521
22000 0.8705 0.8679 0.8653 0.8421
22100 0.8686 0.8659 0.8647 0.8531
22200 0.8753 0.8703 0.8697 0.8481
22300 0.8750 0.8721 0.8672 0.8543
22400 0.8747 0.8707 0.8654 0.8446
22500 0.8717 0.8691 0.8606 0.8375
22600 0.8758 0.8725 0.8688 0.8561
22700 0.8739 0.8711 0.8613 0.8523
22800 0.8742 0.8693 0.8603 0.8407
22900 0.8759 0.8717 0.8708 0.8591
23000 0.8746 0.8724 0.8644 0.8507
23100 0.8716 0.8646 0.8728 0.8607
23200 0.8733 0.8705 0.8668 0.8478
23300 0.8715 0.8656 0.8647 0.8536
23400 0.8668 0.8616 0.8690 0.8554
23500 0.8729 0.8685 0.8727 0.8523
23600 0.8748 0.8722 0.8633 0.8493
23700 0.8729 0.8690 0.8638 0.8436
23800 0.8749 0.8715 0.8694 0.8483
23900 0.8762 0.8730 0.8612 0.8391
24000 0.8708 0.8677 0.8540 0.8300
24100 0.8771 0.8743 0.8676 0.8567
24200 0.8736 0.8703 0.8642 0.8424
24300 0.8744 0.8706 0.8677 0.8558
24400 0.8666 0.8622 0.8621 0.8427
24500 0.8750 0.8705 0.8640 0.8429
24600 0.8735 0.8694 0.8637 0.8463
24700 0.8755 0.8711 0.8701 0.8571
24800 0.8751 0.8706 0.8592 0.8342
24900 0.8713 0.8664 0.8625 0.8509
25000 0.8725 0.8681 0.8682 0.8567
25100 0.8782 0.8735 0.8674 0.8458
25200 0.8760 0.8726 0.8709 0.8581
25300 0.8708 0.8628 0.8604 0.8370
25400 0.8738 0.8699 0.8648 0.8536
25500 0.8748 0.8692 0.8620 0.8499
25600 0.8755 0.8691 0.8662 0.8541
25700 0.8757 0.8699 0.8705 0.8581
25800 0.8738 0.8685 0.8701 0.8568
25900 0.8785 0.8766 0.8726 0.8526
26000 0.8727 0.8654 0.8643 0.8486
26100 0.8753 0.8733 0.8674 0.8458
26200 0.8774 0.8717 0.8679 0.8522
26300 0.8737 0.8716 0.8647 0.8454
26400 0.8756 0.8707 0.8660 0.8550
26500 0.8774 0.8749 0.8675 0.8458
26600 0.8745 0.8698 0.8707 0.8603
26700 0.8706 0.8648 0.8617 0.8424
26800 0.8736 0.8715 0.8723 0.8510
26900 0.8770 0.8738 0.8678 0.8553
27000 0.8723 0.8690 0.8713 0.8603
27100 0.8791 0.8772 0.8648 0.8523
27200 0.8769 0.8732 0.8626 0.8421
27300 0.8757 0.8741 0.8684 0.8548
27400 0.8772 0.8749 0.8672 0.8446
27500 0.8645 0.8612 0.8718 0.8594
27600 0.8705 0.8663 0.8687 0.8546
27700 0.8779 0.8741 0.8667 0.8552
27800 0.8746 0.8706 0.8631 0.8424
27900 0.8776 0.8740 0.8692 0.8580
28000 0.8755 0.8745 0.8600 0.8434
28100 0.8791 0.8771 0.8663 0.8552
28200 0.8786 0.8772 0.8662 0.8469
28300 0.8806 0.8779 0.8666 0.8486
28400 0.8773 0.8751 0.8724 0.8500
28500 0.8776 0.8742 0.8547 0.8403
28600 0.8751 0.8720 0.8671 0.8561
28700 0.8736 0.8721 0.8719 0.8514
28800 0.8772 0.8736 0.8682 0.8536
28900 0.8805 0.8794 0.8618 0.8407
29000 0.8743 0.8706 0.8604 0.8371
29100 0.8717 0.8674 0.8721 0.8548
29200 0.8776 0.8754 0.8701 0.8498
29300 0.8743 0.8686 0.8690 0.8561
29400 0.8809 0.8789 0.8684 0.8559
29500 0.8785 0.8737 0.8672 0.8448
29600 0.8758 0.8732 0.8693 0.8560
29700 0.8738 0.8656 0.8709 0.8593
29800 0.8750 0.8708 0.8632 0.8408
29900 0.8766 0.8732 0.8665 0.8536
30000 0.8767 0.8747 0.8697 0.8576
30100 0.8773 0.8737 0.8692 0.8495
30200 0.8780 0.8756 0.8687 0.8576
30300 0.8740 0.8709 0.8716 0.8598
30400 0.8819 0.8807 0.8668 0.8505
30500 0.8736 0.8717 0.8554 0.8310
30600 0.8786 0.8769 0.8681 0.8461
30700 0.8750 0.8727 0.8665 0.8527
30800 0.8792 0.8774 0.8668 0.8464
30900 0.8755 0.8729 0.8729 0.8530
31000 0.8793 0.8788 0.8721 0.8521
31100 0.8748 0.8712 0.8762 0.8677
31200 0.8728 0.8744 0.8705 0.8492
31300 0.8793 0.8755 0.8723 0.8613
31400 0.8754 0.8717 0.8618 0.8423
31500 0.8771 0.8742 0.8617 0.8512
31600 0.8772 0.8757 0.8666 0.8541
31700 0.8778 0.8746 0.8729 0.8538
31800 0.8787 0.8759 0.8645 0.8455
31900 0.8742 0.8690 0.8709 0.8583
32000 0.8818 0.8817 0.8721 0.8526
32100 0.8783 0.8766 0.8641 0.8461
32200 0.8732 0.8684 0.8695 0.8579
32300 0.8736 0.8696 0.8655 0.8522
32400 0.8721 0.8701 0.8762 0.8566
32500 0.8662 0.8671 0.8669 0.8445
32600 0.8756 0.8719 0.8723 0.8603
32700 0.8735 0.8702 0.8692 0.8496
32800 0.8752 0.8740 0.8729 0.8521
32900 0.8764 0.8747 0.8722 0.8608
33000 0.8761 0.8742 0.8716 0.8607
33100 0.8784 0.8750 0.8660 0.8519
33200 0.8756 0.8731 0.8648 0.8530
33300 0.8766 0.8744 0.8676 0.8545
33400 0.8797 0.8776 0.8770 0.8661
33500 0.8822 0.8801 0.8800 0.8708
33600 0.8784 0.8756 0.8759 0.8561
33700 0.8745 0.8724 0.8661 0.8470
33800 0.8755 0.8706 0.8682 0.8460
33900 0.8738 0.8712 0.8694 0.8528
34000 0.8778 0.8739 0.8682 0.8517
34100 0.8782 0.8758 0.8645 0.8554
34200 0.8785 0.8770 0.8692 0.8449
34300 0.8764 0.8724 0.8709 0.8494
34400 0.8732 0.8706 0.8707 0.8583
34500 0.8751 0.8706 0.8694 0.8585
34600 0.8768 0.8755 0.8688 0.8515
34700 0.8781 0.8764 0.8737 0.8627
34800 0.8762 0.8727 0.8619 0.8458
34900 0.8767 0.8731 0.8649 0.8413
35000 0.8796 0.8766 0.8657 0.8478
35100 0.8749 0.8729 0.8671 0.8462
35200 0.8742 0.8704 0.8689 0.8499
35300 0.8733 0.8715 0.8690 0.8560
35400 0.8816 0.8807 0.8653 0.8417
35500 0.8797 0.8765 0.8667 0.8484
35600 0.8806 0.8788 0.8680 0.8557
35700 0.8787 0.8768 0.8754 0.8551
35800 0.8783 0.8753 0.8708 0.8500
35900 0.8807 0.8775 0.8676 0.8484
36000 0.8811 0.8813 0.8767 0.8584
36100 0.8744 0.8716 0.8675 0.8503
36200 0.8752 0.8702 0.8741 0.8623
36300 0.8805 0.8786 0.8687 0.8476
36400 0.8781 0.8771 0.8662 0.8527
36500 0.8744 0.8691 0.8705 0.8566
36600 0.8803 0.8775 0.8684 0.8562
36700 0.8830 0.8827 0.8656 0.8482
36800 0.8712 0.8666 0.8696 0.8522
36900 0.8743 0.8747 0.8747 0.8618
37000 0.8720 0.8651 0.8755 0.8533
37100 0.8769 0.8738 0.8652 0.8514
37200 0.8799 0.8758 0.8669 0.8515
37300 0.8789 0.8742 0.8733 0.8625
37400 0.8759 0.8686 0.8704 0.8472
37500 0.8774 0.8736 0.8756 0.8652
37600 0.8811 0.8804 0.8668 0.8506
37700 0.8805 0.8790 0.8664 0.8493
37800 0.8834 0.8833 0.8663 0.8488
37900 0.8758 0.8731 0.8734 0.8625
38000 0.8752 0.8738 0.8702 0.8568
38100 0.8820 0.8774 0.8713 0.8585
38200 0.8776 0.8702 0.8643 0.8503
38300 0.8762 0.8725 0.8717 0.8617
38400 0.8783 0.8770 0.8681 0.8470
