# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0645 0.0214 0.0956 0.0371
100 0.2853 0.2053 0.1688 0.0813
200 0.4025 0.3101 0.1800 0.0722
300 0.5336 0.4661 0.2319 0.1397
400 0.6349 0.5839 0.3119 0.2179
500 0.6882 0.6499 0.3369 0.2409
600 0.7104 0.6786 0.3811 0.2891
700 0.7101 0.6807 0.4154 0.3360
800 0.7423 0.7036 0.4401 0.3745
900 0.7170 0.6823 0.4734 0.4062
1000 0.7368 0.7038 0.4934 0.4157
1100 0.7628 0.7267 0.4922 0.4232
1200 0.7511 0.7146 0.5360 0.4559
1300 0.7599 0.7296 0.5607 0.4989
1400 0.7684 0.7376 0.5878 0.5203
1500 0.7681 0.7435 0.6014 0.5487
1600 0.7784 0.7421 0.6259 0.5634
1700 0.7728 0.7336 0.6293 0.5729
1800 0.7901 0.7596 0.6483 0.5947
1900 0.7948 0.7675 0.6401 0.6073
2000 0.8035 0.7743 0.6781 0.6243
2100 0.8046 0.7766 0.6809 0.6320
2200 0.7939 0.7633 0.6868 0.6351
2300 0.8056 0.7821 0.7112 0.6797
2400 0.8139 0.7890 0.7185 0.6883
2500 0.8075 0.7821 0.7313 0.6977
2600 0.8170 0.7903 0.7300 0.6910
2700 0.8169 0.7894 0.7492 0.7223
2800 0.8141 0.7881 0.7619 0.7357
2900 0.8185 0.7974 0.7503 0.7107
3000 0.8156 0.7939 0.7570 0.7311
3100 0.8274 0.8068 0.7676 0.7423
3200 0.8217 0.7981 0.7722 0.7348
3300 0.8239 0.7995 0.7868 0.7502
3400 0.8257 0.8073 0.7859 0.7643
3500 0.8280 0.8093 0.7933 0.7720
3600 0.8243 0.8046 0.7933 0.7589
3700 0.8374 0.8161 0.7833 0.7540
3800 0.8299 0.8131 0.7984 0.7795
3900 0.8231 0.8016 0.8140 0.7937
4000 0.8268 0.8046 0.8141 0.7847
4100 0.8311 0.8108 0.8240 0.7956
4200 0.8357 0.8172 0.8074 0.7876
4300 0.8377 0.8183 0.8255 0.8062
4400 0.8380 0.8200 0.8157 0.7892
4500 0.8338 0.8189 0.8277 0.7983
4600 0.8397 0.8193 0.8319 0.8081
4700 0.8267 0.8062 0.8338 0.8174
4800 0.8355 0.8190 0.8337 0.8154
4900 0.8388 0.8200 0.8440 0.8175
5000 0.8481 0.8315 0.8489 0.8234
5100 0.8426 0.8260 0.8467 0.8304
5200 0.8419 0.8236 0.8493 0.8237
5300 0.8428 0.8261 0.8476 0.8322
5400 0.8507 0.8345 0.8523 0.8383
5500 0.8420 0.8228 0.8493 0.8280
5600 0.8493 0.8350 0.8452 0.8306
5700 0.8475 0.8332 0.8546 0.8283
5800 0.8498 0.8346 0.8533 0.8335
5900 0.8496 0.8346 0.8559 0.8332
6000 0.8461 0.8310 0.8587 0.8440
6100 0.8453 0.8269 0.8652 0.8529
6200 0.8529 0.8399 0.8676 0.8455
6300 0.8527 0.8389 0.8657 0.8429
6400 0.8432 0.8259 0.8617 0.8499
6500 0.8523 0.8386 0.8620 0.8429
6600 0.8500 0.8352 0.8628 0.8411
6700 0.8531 0.8389 0.8639 0.8513
6800 0.8426 0.8237 0.8695 0.8565
6900 0.8562 0.8429 0.8674 0.8499
7000 0.8529 0.8356 0.8740 0.8629
7100 0.8566 0.8449 0.8648 0.8516
7200 0.8583 0.8472 0.8733 0.8563
7300 0.8551 0.8411 0.8749 0.8532
7400 0.8616 0.8503 0.8713 0.8523
7500 0.8551 0.8429 0.8734 0.8616
7600 0.8547 0.8420 0.8752 0.8643
7700 0.8568 0.8447 0.8770 0.8597
7800 0.8530 0.8401 0.8778 0.8652
7900 0.8481 0.8331 0.8717 0.8611
8000 0.8581 0.8440 0.8794 0.8623
8100 0.8516 0.8383 0.8736 0.8532
8200 0.8571 0.8416 0.8848 0.8649
8300 0.8578 0.8441 0.8850 0.8654
8400 0.8589 0.8467 0.8813 0.8714
8500 0.8581 0.8468 0.8891 0.8802
8600 0.8567 0.8429 0.8855 0.8704
8700 0.8621 0.8524 0.8741 0.8521
8800 0.8563 0.8433 0.8824 0.8722
8900 0.8589 0.8472 0.8867 0.8760
9000 0.8549 0.8435 0.8863 0.8670
9100 0.8629 0.8504 0.8790 0.8618
9200 0.8560 0.8441 0.8823 0.8729
9300 0.8604 0.8493 0.8857 0.8752
9400 0.8541 0.8427 0.8868 0.8767
9500 0.8613 0.8500 0.8843 0.8641
9600 0.8631 0.8497 0.8827 0.8688
9700 0.8563 0.8433 0.8892 0.8801
9800 0.8491 0.8368 0.8748 0.8645
9900 0.8616 0.8494 0.8857 0.8754
