# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0367 0.0087 0.0833 0.0474
100 0.1997 0.0938 0.1527 0.0566
200 0.1887 0.0945 0.1775 0.0707
300 0.1906 0.1125 0.1424 0.0688
400 0.3765 0.2594 0.1417 0.0650
500 0.3589 0.2902 0.1513 0.0867
600 0.5144 0.4307 0.2107 0.1166
700 0.7254 0.6949 0.4146 0.3310
800 0.7057 0.6787 0.4144 0.3350
900 0.7423 0.7068 0.5630 0.5056
1000 0.7701 0.7476 0.5761 0.5118
1100 0.7928 0.7638 0.6065 0.5416
1200 0.7954 0.7622 0.6294 0.5830
1300 0.8020 0.7703 0.6276 0.5638
1400 0.7952 0.7658 0.6704 0.6314
1500 0.8040 0.7830 0.6869 0.6526
1600 0.7882 0.7581 0.6594 0.6113
1700 0.8028 0.7694 0.7216 0.6790
1800 0.8147 0.7912 0.7151 0.6676
1900 0.8146 0.7941 0.7468 0.7200
2000 0.7868 0.7680 0.6667 0.6115
2100 0.8102 0.7850 0.7317 0.6954
2200 0.8057 0.7882 0.6554 0.6098
2300 0.8156 0.7972 0.7888 0.7654
2400 0.7801 0.7612 0.5724 0.5146
2500 0.8307 0.8200 0.7968 0.7636
2600 0.8224 0.8041 0.7908 0.7630
2700 0.8340 0.8167 0.8138 0.7819
2800 0.8220 0.7992 0.8068 0.7729
2900 0.8401 0.8294 0.7657 0.7405
3000 0.8258 0.8140 0.7380 0.7097
3100 0.8405 0.8250 0.8252 0.7956
3200 0.8335 0.8146 0.7849 0.7639
3300 0.8377 0.8238 0.8352 0.8184
3400 0.8411 0.8263 0.8050 0.7756
3500 0.8161 0.8053 0.7643 0.7330
3600 0.8509 0.8360 0.8401 0.8187
3700 0.8356 0.8184 0.8244 0.8013
3800 0.8489 0.8354 0.8466 0.8316
3900 0.8483 0.8370 0.8495 0.8236
4000 0.8458 0.8337 0.8459 0.8265
4100 0.8520 0.8430 0.8465 0.8281
4200 0.8517 0.8408 0.8405 0.8213
4300 0.8507 0.8380 0.8319 0.8069
4400 0.8501 0.8378 0.8637 0.8435
4500 0.8444 0.8353 0.8393 0.8172
4600 0.8558 0.8474 0.8695 0.8591
4700 0.8368 0.8232 0.8675 0.8469
4800 0.8548 0.8435 0.8683 0.8565
4900 0.8532 0.8431 0.8622 0.8458
5000 0.8553 0.8432 0.8734 0.8532
5100 0.8480 0.8389 0.8743 0.8642
5200 0.8506 0.8361 0.8743 0.8544
5300 0.8596 0.8506 0.8622 0.8497
5400 0.8525 0.8375 0.8832 0.8740
5500 0.8562 0.8471 0.8528 0.8347
5600 0.8495 0.8391 0.8797 0.8707
5700 0.8589 0.8491 0.8843 0.8656
5800 0.8662 0.8550 0.8824 0.8723
5900 0.8646 0.8582 0.8834 0.8740
6000 0.8574 0.8461 0.8782 0.8589
6100 0.8674 0.8593 0.8799 0.8660
6200 0.8571 0.8485 0.8793 0.8684
6300 0.8595 0.8524 0.8548 0.8366
6400 0.8549 0.8449 0.8806 0.8673
6500 0.8651 0.8570 0.8912 0.8823
6600 0.8698 0.8632 0.8895 0.8799
6700 0.8598 0.8551 0.8738 0.8648
6800 0.8633 0.8551 0.8793 0.8690
6900 0.8621 0.8535 0.8813 0.8679
7000 0.8659 0.8567 0.8863 0.8802
7100 0.8612 0.8543 0.8930 0.8762
7200 0.8615 0.8534 0.8953 0.8783
7300 0.8681 0.8601 0.8877 0.8746
7400 0.8692 0.8614 0.8941 0.8855
7500 0.8687 0.8611 0.8922 0.8851
7600 0.8685 0.8622 0.8935 0.8747
7700 0.8709 0.8606 0.8924 0.8842
7800 0.8731 0.8645 0.8980 0.8905
7900 0.8678 0.8591 0.8991 0.8832
8000 0.8633 0.8543 0.8891 0.8709
8100 0.8678 0.8598 0.8949 0.8774
8200 0.8666 0.8595 0.8818 0.8629
8300 0.8714 0.8661 0.8716 0.8552
8400 0.8701 0.8608 0.8990 0.8827
8500 0.8702 0.8636 0.8928 0.8870
8600 0.8715 0.8662 0.8834 0.8697
8700 0.8647 0.8558 0.8898 0.8754
8800 0.8697 0.8613 0.8802 0.8649
8900 0.8710 0.8625 0.9012 0.8936
9000 0.8696 0.8644 0.8929 0.8821
9100 0.8694 0.8626 0.9000 0.8927
9200 0.8713 0.8643 0.8894 0.8759
9300 0.8703 0.8628 0.8955 0.8872
9400 0.8672 0.8577 0.8852 0.8711
9500 0.8749 0.8684 0.8964 0.8898
9600 0.8769 0.8720 0.8969 0.8888
9700 0.8729 0.8665 0.8986 0.8917
