# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0721 0.0344 0.1269 0.0357
100 0.1764 0.0896 0.1582 0.0859
200 0.2044 0.0906 0.1191 0.0444
300 0.2292 0.1496 0.1410 0.0830
400 0.3351 0.2586 0.1479 0.0789
500 0.3989 0.3229 0.1839 0.1096
600 0.4214 0.3517 0.1474 0.0916
700 0.5561 0.4886 0.2285 0.1484
800 0.7520 0.7101 0.5118 0.4436
900 0.6889 0.6731 0.4596 0.3839
1000 0.7812 0.7503 0.6017 0.5382
1100 0.7632 0.7385 0.5413 0.4834
1200 0.7578 0.7370 0.5077 0.4473
1300 0.7741 0.7593 0.6202 0.5623
1400 0.8025 0.7751 0.6783 0.6312
1500 0.8091 0.7859 0.6985 0.6491
1600 0.8078 0.7832 0.6015 0.5499
1700 0.8018 0.7716 0.6100 0.5527
1800 0.8142 0.7917 0.7215 0.6902
1900 0.8172 0.7944 0.7398 0.6903
2000 0.8181 0.7967 0.7566 0.7188
2100 0.8175 0.7931 0.7462 0.7209
2200 0.8179 0.7982 0.7693 0.7317
2300 0.8283 0.8092 0.7832 0.7542
2400 0.8158 0.8025 0.7784 0.7450
2500 0.8325 0.8105 0.7927 0.7647
2600 0.8313 0.8145 0.8090 0.7878
2700 0.8358 0.8194 0.8102 0.7778
2800 0.8254 0.8112 0.7908 0.7610
2900 0.8391 0.8229 0.8123 0.7813
3000 0.8298 0.8076 0.7472 0.7170
3100 0.8404 0.8252 0.8213 0.7929
3200 0.8367 0.8218 0.8290 0.8024
3300 0.8472 0.8342 0.8209 0.7915
3400 0.8431 0.8287 0.8380 0.8203
3500 0.8431 0.8317 0.8388 0.8219
3600 0.8477 0.8306 0.8389 0.8245
3700 0.8460 0.8326 0.8171 0.7860
3800 0.8504 0.8378 0.8477 0.8211
3900 0.8496 0.8353 0.8522 0.8306
4000 0.8511 0.8388 0.8352 0.8136
4100 0.8485 0.8417 0.8548 0.8299
4200 0.8520 0.8387 0.8438 0.8286
4300 0.8559 0.8443 0.8446 0.8208
4400 0.8538 0.8440 0.8406 0.8227
4500 0.8560 0.8422 0.8504 0.8296
4600 0.8475 0.8357 0.8545 0.8392
4700 0.8525 0.8399 0.8706 0.8574
4800 0.8567 0.8416 0.8724 0.8589
4900 0.8563 0.8441 0.8781 0.8658
5000 0.8600 0.8492 0.8649 0.8454
5100 0.8471 0.8352 0.8703 0.8515
5200 0.8585 0.8478 0.8762 0.8571
5300 0.8570 0.8472 0.8769 0.8577
5400 0.8613 0.8507 0.8817 0.8622
5500 0.8555 0.8438 0.8812 0.8596
5600 0.8619 0.8516 0.8854 0.8746
5700 0.8626 0.8538 0.8793 0.8624
5800 0.8636 0.8557 0.8695 0.8470
5900 0.8628 0.8505 0.8818 0.8657
6000 0.8612 0.8521 0.8831 0.8734
6100 0.8629 0.8500 0.8884 0.8704
6200 0.8597 0.8506 0.8886 0.8784
6300 0.8630 0.8542 0.8873 0.8688
6400 0.8656 0.8571 0.8820 0.8633
6500 0.8678 0.8593 0.8906 0.8799
6600 0.8633 0.8536 0.8696 0.8538
6700 0.8611 0.8554 0.8886 0.8791
6800 0.8588 0.8533 0.8672 0.8477
6900 0.8692 0.8594 0.8919 0.8825
7000 0.8699 0.8628 0.8829 0.8633
7100 0.8660 0.8562 0.8808 0.8605
7200 0.8619 0.8531 0.8921 0.8746
7300 0.8673 0.8593 0.8819 0.8641
7400 0.8703 0.8613 0.8958 0.8864
7500 0.8705 0.8645 0.8931 0.8756
7600 0.8662 0.8598 0.8859 0.8672
7700 0.8705 0.8627 0.8926 0.8747
7800 0.8690 0.8608 0.9008 0.8927
7900 0.8680 0.8604 0.8981 0.8817
8000 0.8653 0.8585 0.8923 0.8776
8100 0.8719 0.8656 0.8939 0.8765
8200 0.8732 0.8656 0.8934 0.8779
8300 0.8680 0.8617 0.8979 0.8898
8400 0.8678 0.8594 0.8915 0.8753
8500 0.8727 0.8631 0.8980 0.8842
8600 0.8717 0.8660 0.8992 0.8910
8700 0.8707 0.8615 0.9016 0.8950
8800 0.8653 0.8632 0.8973 0.8894
8900 0.8738 0.8691 0.8920 0.8773
9000 0.8713 0.8657 0.8942 0.8756
9100 0.8724 0.8648 0.8945 0.8846
9200 0.8727 0.8648 0.8936 0.8786
9300 0.8721 0.8641 0.8916 0.8769
9400 0.8674 0.8615 0.9028 0.8953
9500 0.8733 0.8686 0.8989 0.8821
9600 0.8709 0.8651 0.8953 0.8794
9700 0.8732 0.8671 0.8947 0.8863
9800 0.8753 0.8692 0.9037 0.8968
9900 0.8669 0.8591 0.8829 0.8681
10000 0.8701 0.8643 0.9016 0.8949
10100 0.8683 0.8602 0.9006 0.8881
10200 0.8777 0.8715 0.9054 0.8977
10300 0.8723 0.8667 0.9003 0.8932
10400 0.8744 0.8684 0.9009 0.8855
10500 0.8710 0.8657 0.9056 0.8900
10600 0.8744 0.8682 0.9012 0.8855
10700 0.8723 0.8682 0.8971 0.8803
10800 0.8753 0.8704 0.8981 0.8832
10900 0.8752 0.8691 0.8997 0.8830
11000 0.8676 0.8611 0.8887 0.8688
11100 0.8714 0.8651 0.9048 0.8976
11200 0.8723 0.8669 0.9044 0.8985
11300 0.8721 0.8650 0.8941 0.8855
11400 0.8700 0.8614 0.8939 0.8773
11500 0.8761 0.8691 0.9074 0.9011
11600 0.8693 0.8614 0.9008 0.8877
11700 0.8748 0.8696 0.8915 0.8721
11800 0.8778 0.8725 0.8981 0.8838
11900 0.8787 0.8755 0.9014 0.8879
12000 0.8757 0.8713 0.8936 0.8763
12100 0.8771 0.8726 0.8958 0.8803
12200 0.8811 0.8767 0.9025 0.8947
12300 0.8740 0.8693 0.8956 0.8867
12400 0.8771 0.8716 0.9006 0.8839
12500 0.8721 0.8669 0.9016 0.8941
12600 0.8733 0.8680 0.9011 0.8927
12700 0.8678 0.8605 0.9050 0.8980
12800 0.8749 0.8699 0.8999 0.8928
12900 0.8792 0.8751 0.9042 0.8979
13000 0.8789 0.8732 0.9108 0.9046
13100 0.8781 0.8737 0.9064 0.8996
13200 0.8754 0.8706 0.8997 0.8821
13300 0.8730 0.8675 0.9016 0.8859
13400 0.8779 0.8729 0.9038 0.8961
13500 0.8731 0.8687 0.9077 0.9011
13600 0.8778 0.8735 0.9055 0.8978
13700 0.8771 0.8698 0.9043 0.8968
13800 0.8693 0.8665 0.8994 0.8835
13900 0.8791 0.8742 0.9023 0.8958
14000 0.8716 0.8640 0.8978 0.8814
14100 0.8759 0.8712 0.8934 0.8798
14200 0.8745 0.8717 0.8954 0.8827
14300 0.8781 0.8748 0.9074 0.9001
14400 0.8742 0.8700 0.9057 0.8899
14500 0.8773 0.8729 0.8927 0.8786
14600 0.8751 0.8693 0.8845 0.8653
14700 0.8744 0.8670 0.9030 0.8965
14800 0.8726 0.8664 0.9041 0.8971
14900 0.8761 0.8720 0.9011 0.8937
15000 0.8783 0.8746 0.9036 0.8900
15100 0.8753 0.8712 0.9018 0.8876
15200 0.8793 0.8747 0.9080 0.9016
15300 0.8777 0.8745 0.9027 0.8880
15400 0.8760 0.8743 0.9035 0.8963
15500 0.8733 0.8696 0.9040 0.8894
15600 0.8770 0.8730 0.9063 0.8997
15700 0.8765 0.8714 0.9051 0.8897
15800 0.8790 0.8741 0.8980 0.8812
15900 0.8795 0.8742 0.9034 0.8876
16000 0.8783 0.8710 0.9045 0.8899
16100 0.8795 0.8762 0.9007 0.8860
16200 0.8758 0.8701 0.9048 0.8981
16300 0.8757 0.8708 0.9024 0.8959
16400 0.8795 0.8746 0.9037 0.8956
16500 0.8820 0.8795 0.8978 0.8805
16600 0.8829 0.8797 0.9058 0.8899
16700 0.8739 0.8715 0.9051 0.8886
16800 0.8757 0.8739 0.9072 0.9009
16900 0.8778 0.8729 0.9044 0.8897
17000 0.8817 0.8772 0.9024 0.8866
17100 0.8774 0.8739 0.9069 0.8993
17200 0.8828 0.8784 0.9000 0.8863
17300 0.8813 0.8777 0.9037 0.8886
17400 0.8834 0.8818 0.9051 0.8981
17500 0.8748 0.8698 0.9008 0.8871
17600 0.8760 0.8722 0.9010 0.8869
17700 0.8822 0.8795 0.9082 0.9007
17800 0.8826 0.8797 0.9076 0.9006
17900 0.8820 0.8776 0.8847 0.8682
18000 0.8816 0.8791 0.9076 0.8921
18100 0.8825 0.8798 0.9098 0.8956
18200 0.8822 0.8787 0.9036 0.8916
18300 0.8809 0.8759 0.9062 0.8909
18400 0.8768 0.8713 0.9085 0.8941
18500 0.8792 0.8751 0.9087 0.8943
18600 0.8802 0.8745 0.9094 0.9029
18700 0.8796 0.8753 0.8918 0.8815
18800 0.8783 0.8743 0.9118 0.9058
18900 0.8812 0.8772 0.9013 0.8857
19000 0.8802 0.8747 0.9007 0.8849
19100 0.8809 0.8769 0.9061 0.8934
19200 0.8839 0.8815 0.9070 0.9011
19300 0.8816 0.8800 0.9051 0.8999
19400 0.8810 0.8758 0.9065 0.9002
19500 0.8796 0.8772 0.9086 0.9021
19600 0.8823 0.8792 0.9092 0.8953
19700 0.8818 0.8797 0.9013 0.8851
19800 0.8840 0.8823 0.9016 0.8873
19900 0.8860 0.8822 0.8923 0.8743
20000 0.8801 0.8802 0.8995 0.8834
20100 0.8823 0.8791 0.9019 0.8845
20200 0.8801 0.8737 0.9068 0.8914
20300 0.8806 0.8764 0.9074 0.8924
20400 0.8875 0.8853 0.9002 0.8918
20500 0.8851 0.8834 0.9030 0.8871
20600 0.8847 0.8828 0.9097 0.9040
20700 0.8853 0.8823 0.9067 0.8916
20800 0.8861 0.8842 0.9079 0.8947
20900 0.8813 0.8778 0.9009 0.8855
21000 0.8815 0.8790 0.9129 0.9065
21100 0.8799 0.8759 0.9051 0.8975
21200 0.8813 0.8771 0.9033 0.8883
21300 0.8824 0.8791 0.9074 0.9010
21400 0.8824 0.8806 0.9104 0.9038
21500 0.8825 0.8790 0.8943 0.8798
21600 0.8764 0.8739 0.9034 0.8963
21700 0.8844 0.8818 0.8998 0.8857
21800 0.8813 0.8789 0.9074 0.8992
21900 0.8819 0.8782 0.9069 0.8904
22000 0.8787 0.8768 0.9056 0.8990
22100 0.8832 0.8809 0.9084 0.9011
22200 0.8809 0.8758 0.9076 0.8929
22300 0.8845 0.8815 0.9081 0.9007
22400 0.8799 0.8769 0.9105 0.9040
22500 0.8807 0.8795 0.8944 0.8803
22600 0.8846 0.8829 0.9112 0.9042
22700 0.8879 0.8852 0.9025 0.8847
22800 0.8848 0.8834 0.8972 0.8836
22900 0.8844 0.8810 0.9047 0.8887
23000 0.8802 0.8763 0.9097 0.9018
23100 0.8821 0.8799 0.9123 0.9053
23200 0.8863 0.8834 0.9122 0.9055
23300 0.8811 0.8783 0.9124 0.9068
23400 0.8859 0.8844 0.9114 0.8966
23500 0.8862 0.8835 0.9122 0.9062
23600 0.8858 0.8842 0.9086 0.9011
23700 0.8840 0.8821 0.9086 0.9015
23800 0.8803 0.8757 0.9089 0.9019
23900 0.8850 0.8807 0.9039 0.8976
24000 0.8844 0.8791 0.9049 0.8892
24100 0.8819 0.8785 0.9081 0.8928
24200 0.8874 0.8841 0.9048 0.8884
24300 0.8832 0.8807 0.9081 0.8929
24400 0.8870 0.8858 0.9112 0.8956
24500 0.8803 0.8768 0.9076 0.9007
24600 0.8815 0.8793 0.9061 0.8902
24700 0.8819 0.8790 0.9056 0.8908
24800 0.8852 0.8823 0.9055 0.8978
24900 0.8825 0.8793 0.9015 0.8899
25000 0.8842 0.8814 0.9033 0.8952
25100 0.8750 0.8699 0.9052 0.8978
25200 0.8850 0.8842 0.9055 0.8893
25300 0.8826 0.8796 0.8967 0.8813
25400 0.8803 0.8759 0.9104 0.8961
25500 0.8842 0.8836 0.9015 0.8916
25600 0.8743 0.8736 0.9056 0.8901
25700 0.8879 0.8862 0.9148 0.9007
25800 0.8845 0.8808 0.9068 0.8931
25900 0.8842 0.8805 0.9124 0.9065
26000 0.8783 0.8776 0.9129 0.8980
26100 0.8838 0.8786 0.9124 0.8977
26200 0.8845 0.8824 0.9097 0.8961
26300 0.8810 0.8761 0.9083 0.8928
26400 0.8826 0.8807 0.9000 0.8825
26500 0.8850 0.8836 0.9071 0.8936
26600 0.8881 0.8887 0.9044 0.8968
26700 0.8853 0.8832 0.9018 0.8853
26800 0.8836 0.8798 0.9083 0.9005
26900 0.8846 0.8818 0.9046 0.8875
27000 0.8850 0.8830 0.9059 0.8899
27100 0.8855 0.8843 0.9090 0.9022
27200 0.8846 0.8808 0.9077 0.8932
27300 0.8764 0.8739 0.9088 0.9017
27400 0.8801 0.8773 0.9113 0.9052
27500 0.8851 0.8840 0.9133 0.9073
27600 0.8854 0.8837 0.9064 0.8922
27700 0.8867 0.8852 0.9048 0.8913
27800 0.8829 0.8788 0.9072 0.9010
27900 0.8864 0.8859 0.9032 0.8957
28000 0.8871 0.8845 0.9067 0.8950
28100 0.8772 0.8694 0.9032 0.8898
28200 0.8839 0.8835 0.9079 0.8936
28300 0.8819 0.8791 0.9102 0.9047
28400 0.8879 0.8847 0.9152 0.9087
28500 0.8908 0.8916 0.9098 0.8973
28600 0.8863 0.8847 0.9144 0.9086
28700 0.8834 0.8800 0.9144 0.9089
28800 0.8823 0.8806 0.9089 0.9031
28900 0.8848 0.8839 0.9053 0.8977
29000 0.8740 0.8733 0.9017 0.8946
29100 0.8803 0.8771 0.9042 0.8883
29200 0.8839 0.8825 0.9077 0.8923
29300 0.8847 0.8820 0.9081 0.8934
29400 0.8873 0.8844 0.9068 0.8915
29500 0.8902 0.8897 0.9072 0.9006
29600 0.8737 0.8739 0.8992 0.8866
29700 0.8859 0.8838 0.9062 0.8991
29800 0.8827 0.8801 0.9023 0.8895
29900 0.8871 0.8863 0.8969 0.8813
30000 0.8876 0.8863 0.9063 0.8926
30100 0.8882 0.8869 0.9027 0.8904
30200 0.8849 0.8798 0.9141 0.9099
30300 0.8869 0.8848 0.9119 0.9071
30400 0.8843 0.8825 0.9106 0.8968
30500 0.8889 0.8878 0.9103 0.9047
30600 0.8875 0.8850 0.9114 0.9043
30700 0.8842 0.8851 0.9103 0.9028
30800 0.8902 0.8904 0.9104 0.8948
30900 0.8869 0.8878 0.9152 0.9101
31000 0.8849 0.8848 0.9163 0.9099
31100 0.8854 0.8838 0.9106 0.8979
31200 0.8879 0.8878 0.9106 0.9034
31300 0.8842 0.8821 0.9084 0.9025
