# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0450 0.0183 0.0616 0.0290
100 0.2596 0.1587 0.1975 0.0964
200 0.3923 0.2856 0.2018 0.1066
300 0.4278 0.3722 0.2150 0.1222
400 0.6246 0.5770 0.2991 0.2015
500 0.6770 0.6269 0.3263 0.2369
600 0.6713 0.6443 0.3734 0.2749
700 0.7170 0.6731 0.3887 0.3198
800 0.7497 0.7150 0.4309 0.3618
900 0.7414 0.7109 0.4682 0.3735
1000 0.7429 0.7164 0.4786 0.3937
1100 0.7579 0.7271 0.5138 0.4366
1200 0.7483 0.7094 0.5246 0.4575
1300 0.7610 0.7257 0.5523 0.4946
1400 0.7679 0.7362 0.5539 0.4829
1500 0.7740 0.7458 0.5859 0.5375
1600 0.7836 0.7554 0.6057 0.5467
1700 0.7760 0.7483 0.6217 0.5601
1800 0.7971 0.7729 0.6409 0.5990
1900 0.8001 0.7751 0.6339 0.5963
2000 0.7987 0.7747 0.6448 0.6067
2100 0.7978 0.7729 0.6746 0.6411
2200 0.8058 0.7811 0.6840 0.6385
2300 0.8027 0.7777 0.6896 0.6422
2400 0.8055 0.7795 0.7131 0.6804
2500 0.8077 0.7772 0.7149 0.6716
2600 0.8101 0.7859 0.7289 0.6973
2700 0.8212 0.8003 0.7231 0.6835
2800 0.8083 0.7833 0.7446 0.7183
2900 0.8181 0.7929 0.7539 0.7146
3000 0.8237 0.8033 0.7570 0.7280
3100 0.8232 0.8041 0.7642 0.7369
3200 0.8284 0.8053 0.7758 0.7409
3300 0.8233 0.8033 0.7693 0.7412
3400 0.8282 0.8086 0.7807 0.7576
3500 0.8301 0.8078 0.7675 0.7374
3600 0.8223 0.7979 0.7847 0.7610
3700 0.8344 0.8155 0.7926 0.7677
3800 0.8298 0.8112 0.7943 0.7658
3900 0.8382 0.8209 0.7996 0.7712
4000 0.8373 0.8195 0.8029 0.7725
4100 0.8333 0.8126 0.8173 0.7858
4200 0.8281 0.8088 0.8116 0.7822
4300 0.8364 0.8174 0.8135 0.7798
4400 0.8348 0.8225 0.8086 0.7861
4500 0.8445 0.8271 0.8277 0.7972
4600 0.8383 0.8203 0.8236 0.7940
4700 0.8321 0.8118 0.8184 0.7994
4800 0.8448 0.8269 0.8288 0.8031
4900 0.8441 0.8262 0.8347 0.8079
5000 0.8428 0.8239 0.8335 0.8069
5100 0.8503 0.8348 0.8401 0.8237
5200 0.8483 0.8302 0.8344 0.8164
5300 0.8421 0.8242 0.8391 0.8220
5400 0.8544 0.8399 0.8501 0.8343
5500 0.8512 0.8362 0.8513 0.8265
5600 0.8488 0.8331 0.8482 0.8239
5700 0.8532 0.8388 0.8514 0.8309
5800 0.8383 0.8205 0.8501 0.8312
5900 0.8495 0.8348 0.8522 0.8293
6000 0.8457 0.8333 0.8520 0.8379
6100 0.8524 0.8371 0.8480 0.8338
6200 0.8559 0.8412 0.8496 0.8326
6300 0.8552 0.8425 0.8584 0.8432
6400 0.8553 0.8414 0.8644 0.8518
6500 0.8555 0.8403 0.8639 0.8415
6600 0.8411 0.8251 0.8616 0.8394
6700 0.8570 0.8426 0.8635 0.8514
6800 0.8551 0.8438 0.8623 0.8473
6900 0.8593 0.8471 0.8617 0.8418
7000 0.8522 0.8423 0.8684 0.8492
7100 0.8527 0.8385 0.8529 0.8333
7200 0.8570 0.8437 0.8694 0.8553
7300 0.8557 0.8422 0.8672 0.8439
7400 0.8604 0.8469 0.8709 0.8501
7500 0.8554 0.8425 0.8671 0.8465
7600 0.8624 0.8520 0.8592 0.8446
7700 0.8577 0.8458 0.8751 0.8630
7800 0.8617 0.8503 0.8758 0.8560
7900 0.8457 0.8306 0.8728 0.8550
8000 0.8600 0.8485 0.8770 0.8650
8100 0.8621 0.8500 0.8740 0.8621
8200 0.8573 0.8440 0.8761 0.8636
8300 0.8659 0.8574 0.8721 0.8551
8400 0.8614 0.8512 0.8748 0.8633
8500 0.8622 0.8501 0.8777 0.8609
8600 0.8527 0.8391 0.8701 0.8511
8700 0.8604 0.8487 0.8785 0.8612
8800 0.8651 0.8527 0.8811 0.8697
8900 0.8573 0.8450 0.8768 0.8602
9000 0.8659 0.8553 0.8823 0.8626
9100 0.8520 0.8407 0.8812 0.8643
9200 0.8606 0.8480 0.8842 0.8744
9300 0.8662 0.8553 0.8809 0.8671
9400 0.8637 0.8524 0.8754 0.8579
9500 0.8672 0.8562 0.8823 0.8638
9600 0.8665 0.8568 0.8873 0.8696
9700 0.8608 0.8497 0.8823 0.8710
9800 0.8625 0.8532 0.8844 0.8661
9900 0.8669 0.8566 0.8783 0.8664
