# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0459 0.0153 0.0689 0.0333
100 0.1735 0.0876 0.1294 0.0761
200 0.2083 0.0974 0.1642 0.0596
300 0.2901 0.1739 0.1069 0.0745
400 0.3920 0.3030 0.1592 0.1090
500 0.5220 0.4674 0.2520 0.1740
600 0.6954 0.6547 0.3239 0.2361
700 0.6486 0.6111 0.2879 0.2050
800 0.7493 0.7139 0.4911 0.4186
900 0.7717 0.7409 0.5449 0.4805
1000 0.7789 0.7477 0.5640 0.5172
1100 0.7473 0.7237 0.5663 0.5185
1200 0.7867 0.7655 0.6429 0.5946
1300 0.7703 0.7448 0.6376 0.5706
1400 0.8049 0.7794 0.6772 0.6392
1500 0.7831 0.7621 0.6273 0.5794
1600 0.8015 0.7805 0.6746 0.6340
1700 0.7824 0.7666 0.7161 0.6858
1800 0.7880 0.7729 0.7172 0.6803
1900 0.7960 0.7697 0.6565 0.6014
2000 0.8066 0.7828 0.7316 0.6849
2100 0.8103 0.7907 0.7433 0.7023
2200 0.8083 0.7927 0.7012 0.6582
2300 0.8108 0.7895 0.7727 0.7398
2400 0.8214 0.8020 0.7883 0.7656
2500 0.8337 0.8155 0.7827 0.7519
2600 0.8175 0.7993 0.6886 0.6548
2700 0.8301 0.8061 0.8074 0.7873
2800 0.8411 0.8265 0.8120 0.7916
2900 0.8263 0.8080 0.8067 0.7782
3000 0.8282 0.8153 0.8160 0.7941
3100 0.8286 0.8128 0.8170 0.7860
3200 0.8434 0.8319 0.8265 0.8006
3300 0.8464 0.8348 0.8309 0.8151
3400 0.8341 0.8244 0.8265 0.7960
3500 0.8429 0.8274 0.8387 0.8222
3600 0.8464 0.8344 0.8402 0.8122
3700 0.8415 0.8247 0.8357 0.8119
3800 0.8355 0.8279 0.8381 0.8134
3900 0.8486 0.8345 0.8508 0.8356
4000 0.8389 0.8298 0.7474 0.7139
4100 0.8452 0.8278 0.8463 0.8232
4200 0.8514 0.8393 0.8557 0.8305
4300 0.8501 0.8373 0.8493 0.8233
4400 0.8518 0.8386 0.8659 0.8438
4500 0.8529 0.8412 0.8585 0.8352
4600 0.8543 0.8433 0.8642 0.8389
4700 0.8552 0.8413 0.8642 0.8388
4800 0.8588 0.8471 0.8586 0.8350
4900 0.8476 0.8363 0.8685 0.8571
5000 0.8571 0.8446 0.8619 0.8481
5100 0.8576 0.8449 0.8634 0.8483
5200 0.8561 0.8459 0.8775 0.8660
5300 0.8563 0.8465 0.8455 0.8293
5400 0.8581 0.8471 0.8748 0.8541
5500 0.8579 0.8472 0.8760 0.8599
5600 0.8572 0.8431 0.8803 0.8681
5700 0.8630 0.8525 0.8730 0.8552
5800 0.8533 0.8383 0.8817 0.8614
5900 0.8639 0.8528 0.8867 0.8670
6000 0.8634 0.8542 0.8780 0.8615
6100 0.8608 0.8504 0.8847 0.8764
6200 0.8634 0.8539 0.8762 0.8559
6300 0.8652 0.8553 0.8827 0.8678
6400 0.8646 0.8564 0.8781 0.8619
6500 0.8621 0.8499 0.8851 0.8647
6600 0.8630 0.8543 0.8867 0.8772
6700 0.8595 0.8471 0.8896 0.8798
6800 0.8641 0.8531 0.8875 0.8730
6900 0.8638 0.8568 0.8680 0.8456
7000 0.8545 0.8453 0.8932 0.8851
7100 0.8692 0.8614 0.8917 0.8819
7200 0.8645 0.8553 0.8875 0.8736
7300 0.8658 0.8573 0.8903 0.8769
7400 0.8665 0.8573 0.8892 0.8803
7500 0.8680 0.8598 0.8904 0.8825
7600 0.8664 0.8582 0.8885 0.8692
7700 0.8652 0.8539 0.8938 0.8856
7800 0.8712 0.8626 0.8924 0.8828
7900 0.8685 0.8602 0.8967 0.8843
8000 0.8716 0.8644 0.8990 0.8919
8100 0.8694 0.8613 0.8964 0.8895
8200 0.8689 0.8621 0.9000 0.8842
8300 0.8655 0.8566 0.8899 0.8727
8400 0.8694 0.8626 0.8970 0.8797
8500 0.8645 0.8569 0.8903 0.8827
8600 0.8659 0.8600 0.8895 0.8746
8700 0.8671 0.8600 0.8902 0.8753
8800 0.8677 0.8596 0.8934 0.8841
8900 0.8701 0.8628 0.8903 0.8730
9000 0.8681 0.8598 0.8937 0.8856
9100 0.8669 0.8611 0.8852 0.8697
9200 0.8639 0.8547 0.8954 0.8879
9300 0.8680 0.8603 0.8947 0.8805
9400 0.8682 0.8607 0.8914 0.8736
9500 0.8671 0.8613 0.8942 0.8807
9600 0.8702 0.8634 0.8963 0.8894
9700 0.8724 0.8652 0.8917 0.8843
9800 0.8723 0.8646 0.8955 0.8779
9900 0.8737 0.8689 0.8998 0.8922
10000 0.8717 0.8661 0.8896 0.8742
10100 0.8684 0.8614 0.8991 0.8843
10200 0.8655 0.8578 0.8972 0.8798
10300 0.8741 0.8684 0.8972 0.8845
10400 0.8721 0.8661 0.8986 0.8908
10500 0.8689 0.8595 0.8969 0.8834
10600 0.8720 0.8656 0.9047 0.8892
10700 0.8707 0.8647 0.9035 0.8873
10800 0.8737 0.8673 0.9033 0.8961
10900 0.8719 0.8655 0.9056 0.8981
11000 0.8689 0.8601 0.8905 0.8776
11100 0.8736 0.8687 0.9007 0.8934
11200 0.8740 0.8698 0.8943 0.8770
11300 0.8671 0.8581 0.8972 0.8879
11400 0.8757 0.8685 0.8990 0.8810
11500 0.8728 0.8660 0.8935 0.8791
11600 0.8722 0.8653 0.9006 0.8909
11700 0.8728 0.8690 0.9039 0.8977
11800 0.8713 0.8649 0.9001 0.8924
11900 0.8715 0.8635 0.9032 0.8958
12000 0.8690 0.8643 0.8928 0.8793
12100 0.8725 0.8663 0.8995 0.8831
12200 0.8713 0.8652 0.9009 0.8880
12300 0.8726 0.8667 0.8918 0.8780
12400 0.8683 0.8608 0.9058 0.8910
12500 0.8754 0.8710 0.8981 0.8907
12600 0.8721 0.8674 0.9022 0.8954
12700 0.8705 0.8619 0.9056 0.8894
12800 0.8756 0.8701 0.8979 0.8865
12900 0.8766 0.8709 0.9044 0.8892
13000 0.8756 0.8695 0.9023 0.8855
13100 0.8717 0.8641 0.9076 0.9017
13200 0.8742 0.8698 0.9002 0.8874
13300 0.8734 0.8672 0.8989 0.8858
13400 0.8774 0.8747 0.9011 0.8935
13500 0.8769 0.8723 0.9067 0.8902
13600 0.8709 0.8640 0.9028 0.8865
13700 0.8793 0.8746 0.9053 0.8990
13800 0.8735 0.8675 0.9076 0.8914
13900 0.8797 0.8747 0.9023 0.8845
14000 0.8741 0.8677 0.8941 0.8817
14100 0.8759 0.8714 0.9045 0.8890
14200 0.8798 0.8759 0.8982 0.8919
14300 0.8768 0.8695 0.9043 0.8959
14400 0.8650 0.8586 0.9012 0.8949
14500 0.8758 0.8699 0.8987 0.8860
14600 0.8695 0.8639 0.9057 0.8989
14700 0.8761 0.8702 0.9056 0.8990
14800 0.8742 0.8694 0.9009 0.8938
14900 0.8765 0.8705 0.9059 0.8993
15000 0.8746 0.8703 0.9021 0.8953
15100 0.8776 0.8716 0.8948 0.8890
15200 0.8787 0.8760 0.9074 0.9017
15300 0.8668 0.8611 0.9031 0.8964
15400 0.8795 0.8749 0.8985 0.8852
15500 0.8752 0.8687 0.9021 0.8949
15600 0.8767 0.8720 0.9079 0.8939
15700 0.8781 0.8724 0.9080 0.9019
15800 0.8731 0.8672 0.9064 0.9001
15900 0.8774 0.8739 0.8991 0.8854
16000 0.8750 0.8685 0.9038 0.8908
16100 0.8782 0.8741 0.9023 0.8948
16200 0.8770 0.8729 0.8996 0.8877
16300 0.8799 0.8779 0.9053 0.8981
16400 0.8763 0.8706 0.9052 0.8980
16500 0.8741 0.8700 0.9053 0.8900
16600 0.8770 0.8724 0.9001 0.8872
16700 0.8763 0.8733 0.8974 0.8835
16800 0.8713 0.8646 0.9016 0.8951
16900 0.8730 0.8652 0.9009 0.8837
17000 0.8724 0.8670 0.8916 0.8812
17100 0.8761 0.8716 0.9008 0.8885
17200 0.8804 0.8781 0.9068 0.8904
17300 0.8796 0.8778 0.9081 0.9019
17400 0.8794 0.8716 0.9026 0.8855
17500 0.8786 0.8746 0.9058 0.8899
17600 0.8820 0.8780 0.8951 0.8807
17700 0.8787 0.8748 0.8988 0.8858
17800 0.8790 0.8748 0.9101 0.8949
17900 0.8751 0.8718 0.9017 0.8857
18000 0.8805 0.8777 0.9102 0.8958
18100 0.8799 0.8755 0.8999 0.8861
18200 0.8758 0.8714 0.9105 0.8954
18300 0.8766 0.8720 0.9102 0.9040
18400 0.8785 0.8725 0.9067 0.8998
18500 0.8778 0.8746 0.9067 0.9010
18600 0.8790 0.8742 0.9088 0.9033
18700 0.8776 0.8717 0.8932 0.8797
18800 0.8738 0.8691 0.8999 0.8884
18900 0.8757 0.8694 0.9054 0.8898
19000 0.8759 0.8682 0.8992 0.8810
19100 0.8767 0.8729 0.9048 0.8975
19200 0.8835 0.8797 0.9037 0.8977
19300 0.8753 0.8711 0.9073 0.9011
19400 0.8767 0.8699 0.9047 0.8887
19500 0.8746 0.8697 0.9043 0.8971
19600 0.8797 0.8759 0.9081 0.8936
19700 0.8824 0.8775 0.8869 0.8729
19800 0.8773 0.8730 0.8953 0.8834
19900 0.8839 0.8811 0.9052 0.8982
20000 0.8801 0.8776 0.9018 0.8884
20100 0.8774 0.8736 0.9010 0.8840
20200 0.8758 0.8695 0.8964 0.8781
