# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0672 0.0252 0.0713 0.0373
100 0.2988 0.1969 0.1934 0.0809
200 0.3508 0.2657 0.1833 0.0856
300 0.5288 0.4870 0.2497 0.1359
400 0.6098 0.5648 0.3040 0.1966
500 0.6707 0.6321 0.3193 0.1971
600 0.7152 0.6758 0.3785 0.2719
700 0.6988 0.6625 0.4267 0.3332
800 0.7396 0.7042 0.4557 0.3681
900 0.7319 0.6987 0.4747 0.3897
1000 0.7525 0.7126 0.4993 0.4103
1100 0.7459 0.7084 0.5050 0.4438
1200 0.7579 0.7246 0.5503 0.4663
1300 0.7774 0.7491 0.5658 0.5165
1400 0.7742 0.7422 0.5648 0.4991
1500 0.7765 0.7430 0.5924 0.5327
1600 0.7606 0.7263 0.6065 0.5473
1700 0.7904 0.7640 0.6179 0.5602
1800 0.7879 0.7606 0.6474 0.6071
1900 0.7946 0.7683 0.6456 0.6021
2000 0.8017 0.7692 0.6432 0.5992
2100 0.8070 0.7831 0.6358 0.5829
2200 0.8038 0.7781 0.5837 0.5300
2300 0.8040 0.7793 0.6998 0.6642
2400 0.7991 0.7740 0.7016 0.6692
2500 0.8120 0.7835 0.7222 0.6769
2600 0.8114 0.7842 0.7257 0.6786
2700 0.8037 0.7795 0.7314 0.6861
2800 0.8233 0.8028 0.7416 0.7002
2900 0.8185 0.7990 0.7550 0.7279
3000 0.8202 0.8013 0.7395 0.7027
3100 0.8226 0.8015 0.7386 0.6969
3200 0.8214 0.7992 0.7663 0.7269
3300 0.8222 0.8012 0.7703 0.7391
3400 0.8155 0.7976 0.7775 0.7379
3500 0.8179 0.8002 0.7771 0.7403
3600 0.8234 0.8015 0.7905 0.7547
3700 0.8309 0.8103 0.7842 0.7474
3800 0.8348 0.8149 0.7936 0.7641
3900 0.8377 0.8184 0.8079 0.7851
4000 0.8365 0.8153 0.7989 0.7644
4100 0.8360 0.8196 0.7737 0.7447
4200 0.8335 0.8119 0.8118 0.7921
4300 0.8371 0.8181 0.8153 0.7843
4400 0.8386 0.8199 0.8157 0.7905
4500 0.8377 0.8202 0.8257 0.7963
4600 0.8346 0.8182 0.8235 0.7905
4700 0.8430 0.8272 0.8159 0.7895
4800 0.8360 0.8174 0.8249 0.8069
4900 0.8425 0.8266 0.8360 0.8208
5000 0.8463 0.8316 0.8264 0.8051
5100 0.8484 0.8326 0.8337 0.8108
5200 0.8402 0.8245 0.8426 0.8254
5300 0.8473 0.8318 0.8410 0.8121
5400 0.8471 0.8336 0.8435 0.8164
5500 0.8453 0.8279 0.8469 0.8184
5600 0.8444 0.8283 0.8434 0.8208
5700 0.8535 0.8383 0.8399 0.8167
5800 0.8463 0.8327 0.8429 0.8186
5900 0.8492 0.8376 0.8504 0.8279
6000 0.8541 0.8399 0.8469 0.8191
6100 0.8515 0.8363 0.8524 0.8254
6200 0.8529 0.8389 0.8466 0.8212
6300 0.8534 0.8398 0.8545 0.8396
6400 0.8526 0.8406 0.8516 0.8308
6500 0.8550 0.8410 0.8533 0.8280
6600 0.8550 0.8412 0.8480 0.8274
6700 0.8536 0.8398 0.8605 0.8470
6800 0.8563 0.8452 0.8604 0.8472
6900 0.8600 0.8478 0.8637 0.8395
7000 0.8545 0.8423 0.8682 0.8455
7100 0.8551 0.8399 0.8673 0.8551
7200 0.8515 0.8379 0.8678 0.8549
7300 0.8538 0.8404 0.8616 0.8480
7400 0.8619 0.8506 0.8579 0.8370
7500 0.8522 0.8403 0.8657 0.8530
7600 0.8600 0.8496 0.8509 0.8296
7700 0.8569 0.8451 0.8718 0.8605
7800 0.8603 0.8514 0.8679 0.8479
7900 0.8601 0.8488 0.8747 0.8615
8000 0.8591 0.8466 0.8670 0.8558
8100 0.8598 0.8510 0.8675 0.8490
8200 0.8576 0.8466 0.8688 0.8574
8300 0.8604 0.8501 0.8758 0.8649
8400 0.8564 0.8442 0.8739 0.8615
8500 0.8578 0.8474 0.8796 0.8573
8600 0.8564 0.8474 0.8776 0.8666
8700 0.8645 0.8567 0.8762 0.8656
8800 0.8620 0.8515 0.8770 0.8653
8900 0.8571 0.8466 0.8706 0.8536
9000 0.8604 0.8468 0.8756 0.8648
9100 0.8602 0.8507 0.8791 0.8573
9200 0.8593 0.8479 0.8758 0.8552
9300 0.8566 0.8454 0.8750 0.8581
9400 0.8615 0.8520 0.8755 0.8592
9500 0.8662 0.8581 0.8831 0.8718
9600 0.8666 0.8582 0.8806 0.8700
9700 0.8513 0.8392 0.8743 0.8548
9800 0.8674 0.8577 0.8752 0.8658
9900 0.8598 0.8507 0.8858 0.8756
