# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.2488 0.1073 0.0477 0.0169
100 0.1860 0.1602 0.2651 0.2125
200 0.2651 0.2668 0.2802 0.2526
300 0.5895 0.5502 0.4058 0.3985
400 0.8105 0.7817 0.6093 0.6307
500 0.8093 0.7935 0.6860 0.7016
600 0.8605 0.8290 0.7547 0.7675
700 0.8907 0.8695 0.7802 0.8001
800 0.9093 0.8879 0.8070 0.8198
900 0.9174 0.8980 0.8081 0.8228
1000 0.8965 0.8768 0.7814 0.7982
1100 0.8988 0.8834 0.8174 0.8279
1200 0.9186 0.8984 0.8244 0.8363
1300 0.9174 0.8969 0.8291 0.8422
1400 0.9267 0.9118 0.8128 0.8275
1500 0.9186 0.8990 0.8186 0.8344
1600 0.9174 0.8976 0.8337 0.8468
1700 0.9302 0.9134 0.8267 0.8389
1800 0.9360 0.9183 0.8395 0.8537
1900 0.9267 0.9090 0.8279 0.8403
2000 0.9291 0.9095 0.8442 0.8537
2100 0.9128 0.8924 0.8407 0.8524
2200 0.9070 0.8871 0.8047 0.8189
2300 0.9174 0.9005 0.8209 0.8326
2400 0.9209 0.9023 0.8314 0.8455
2500 0.9105 0.8867 0.8326 0.8480
2600 0.9244 0.9053 0.8419 0.8562
2700 0.9291 0.9137 0.8360 0.8498
2800 0.9360 0.9210 0.8314 0.8447
2900 0.9233 0.9030 0.8326 0.8471
3000 0.9291 0.9102 0.8407 0.8528
3100 0.9198 0.9011 0.8419 0.8561
3200 0.9233 0.9045 0.8360 0.8496
3300 0.9360 0.9208 0.8360 0.8523
3400 0.9384 0.9235 0.8349 0.8508
3500 0.9407 0.9251 0.8477 0.8598
3600 0.9186 0.8992 0.8256 0.8391
3700 0.9349 0.9177 0.8547 0.8686
3800 0.9314 0.9148 0.8302 0.8427
3900 0.9233 0.9048 0.8233 0.8387
4000 0.9105 0.8902 0.8477 0.8591
4100 0.9302 0.9132 0.8477 0.8599
4200 0.9430 0.9259 0.8372 0.8503
4300 0.9267 0.9090 0.8512 0.8636
4400 0.9442 0.9294 0.8267 0.8402
4500 0.9395 0.9239 0.8186 0.8330
4600 0.9314 0.9139 0.8488 0.8606
4700 0.9384 0.9202 0.8512 0.8644
4800 0.9384 0.9188 0.8430 0.8575
4900 0.9314 0.9130 0.8047 0.8215
5000 0.9105 0.8875 0.8407 0.8550
5100 0.9372 0.9220 0.8314 0.8427
5200 0.9372 0.9219 0.8186 0.8336
5300 0.9267 0.9087 0.8395 0.8530
5400 0.9314 0.9121 0.8535 0.8651
5500 0.9302 0.9112 0.8512 0.8652
5600 0.9349 0.9161 0.8430 0.8552
5700 0.9279 0.9102 0.8430 0.8575
5800 0.9256 0.9078 0.8372 0.8504
5900 0.9372 0.9211 0.8442 0.8576
6000 0.9279 0.9102 0.8186 0.8319
6100 0.9314 0.9128 0.8244 0.8398
6200 0.9419 0.9273 0.8442 0.8565
6300 0.9058 0.8803 0.8384 0.8540
6400 0.9337 0.9165 0.8419 0.8549
6500 0.9372 0.9211 0.8558 0.8673
6600 0.9314 0.9137 0.8256 0.8401
6700 0.9302 0.9148 0.8395 0.8521
6800 0.9302 0.9148 0.8384 0.8527
6900 0.9360 0.9202 0.8488 0.8607
7000 0.9360 0.9218 0.8395 0.8545
7100 0.9442 0.9324 0.8453 0.8587
7200 0.9360 0.9203 0.8209 0.8361
7300 0.9267 0.9080 0.8221 0.8392
7400 0.8849 0.8714 0.8465 0.8568
7500 0.9384 0.9213 0.8256 0.8406
7600 0.9395 0.9256 0.8535 0.8668
7700 0.9349 0.9185 0.8314 0.8445
7800 0.9360 0.9224 0.8174 0.8300
7900 0.9465 0.9343 0.8337 0.8479
8000 0.9453 0.9320 0.8384 0.8513
8100 0.9349 0.9205 0.8360 0.8478
8200 0.9023 0.8675 0.8419 0.8545
8300 0.9326 0.9153 0.8163 0.8336
8400 0.9488 0.9369 0.8267 0.8434
8500 0.9360 0.9209 0.8372 0.8511
8600 0.9302 0.9137 0.8279 0.8433
8700 0.9360 0.9198 0.8291 0.8428
8800 0.9233 0.9035 0.8547 0.8669
8900 0.9291 0.9097 0.8442 0.8561
9000 0.9349 0.9176 0.8477 0.8607
9100 0.9360 0.9204 0.8407 0.8554
9200 0.9093 0.8914 0.8267 0.8412
9300 0.9291 0.9107 0.8512 0.8651
9400 0.9453 0.9338 0.8640 0.8778
9500 0.9314 0.9148 0.8430 0.8578
9600 0.9163 0.9013 0.8267 0.8451
9700 0.9291 0.9130 0.8372 0.8532
9800 0.9453 0.9343 0.8570 0.8711
9900 0.9267 0.9091 0.8279 0.8452
