# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.0907 0.0471 0.0500 0.0220
100 0.2291 0.1209 0.2221 0.1462
200 0.2791 0.2583 0.2709 0.2199
300 0.6581 0.6268 0.4453 0.4287
400 0.8570 0.8264 0.6791 0.6831
500 0.8988 0.8802 0.7407 0.7397
600 0.9081 0.8891 0.7907 0.7920
700 0.9047 0.8816 0.7849 0.7893
800 0.9233 0.9042 0.8186 0.8184
900 0.9047 0.8867 0.7465 0.7492
1000 0.9302 0.9134 0.8035 0.8078
1100 0.8988 0.8773 0.8140 0.8178
1200 0.9314 0.9152 0.8151 0.8183
1300 0.9419 0.9304 0.8256 0.8322
1400 0.9221 0.9053 0.8372 0.8420
1500 0.9407 0.9281 0.8337 0.8363
1600 0.9279 0.9131 0.8314 0.8348
1700 0.9372 0.9239 0.8407 0.8444
1800 0.9442 0.9321 0.8360 0.8403
1900 0.9430 0.9305 0.8547 0.8560
2000 0.9395 0.9255 0.8593 0.8627
2100 0.9442 0.9321 0.8419 0.8473
2200 0.9372 0.9226 0.8477 0.8493
2300 0.9337 0.9175 0.8337 0.8367
2400 0.9267 0.9108 0.8407 0.8424
2500 0.9291 0.9146 0.8430 0.8452
2600 0.9442 0.9304 0.8279 0.8318
2700 0.9430 0.9297 0.8465 0.8481
2800 0.9267 0.9115 0.8186 0.8237
2900 0.9384 0.9227 0.8512 0.8537
3000 0.9407 0.9265 0.8488 0.8513
3100 0.9221 0.9075 0.8337 0.8385
3200 0.9395 0.9242 0.8477 0.8514
3300 0.9244 0.9059 0.8453 0.8502
3400 0.9407 0.9263 0.8663 0.8687
3500 0.9221 0.9068 0.8430 0.8454
3600 0.9291 0.9128 0.8442 0.8431
3700 0.9244 0.9077 0.8465 0.8495
3800 0.9116 0.8924 0.8163 0.8171
3900 0.9349 0.9189 0.8465 0.8485
4000 0.8337 0.7866 0.8453 0.8476
4100 0.9372 0.9226 0.8488 0.8501
4200 0.9384 0.9240 0.8372 0.8395
4300 0.9419 0.9281 0.8477 0.8511
4400 0.9419 0.9273 0.8337 0.8356
4500 0.9384 0.9253 0.8442 0.8501
4600 0.9372 0.9234 0.8419 0.8439
4700 0.9395 0.9259 0.8616 0.8623
4800 0.9384 0.9232 0.8453 0.8477
4900 0.9163 0.8926 0.8581 0.8588
5000 0.9198 0.9019 0.8477 0.8507
5100 0.9186 0.8999 0.8628 0.8658
5200 0.9453 0.9325 0.8512 0.8540
5300 0.9349 0.9216 0.8570 0.8593
5400 0.9360 0.9211 0.8453 0.8508
5500 0.9337 0.9185 0.8640 0.8665
5600 0.9349 0.9197 0.8314 0.8344
5700 0.9267 0.9091 0.8372 0.8415
5800 0.9349 0.9211 0.8558 0.8573
5900 0.9372 0.9227 0.8581 0.8599
6000 0.9360 0.9209 0.8419 0.8446
6100 0.9279 0.9122 0.8360 0.8391
6200 0.9349 0.9194 0.8453 0.8474
6300 0.9128 0.8923 0.8593 0.8612
6400 0.9349 0.9185 0.8535 0.8561
6500 0.9407 0.9267 0.8465 0.8471
6600 0.9395 0.9233 0.8442 0.8489
6700 0.9081 0.8899 0.8291 0.8306
6800 0.8733 0.8622 0.8395 0.8443
6900 0.9384 0.9246 0.8477 0.8545
7000 0.9326 0.9150 0.8337 0.8373
7100 0.9372 0.9219 0.8558 0.8581
7200 0.9419 0.9274 0.8453 0.8501
7300 0.9151 0.8952 0.8488 0.8516
7400 0.9326 0.9156 0.8291 0.8320
7500 0.9442 0.9309 0.8430 0.8454
7600 0.9419 0.9267 0.8407 0.8404
7700 0.9349 0.9200 0.8616 0.8631
7800 0.9500 0.9382 0.8453 0.8449
7900 0.9337 0.9202 0.8593 0.8612
8000 0.9384 0.9241 0.8453 0.8477
8100 0.9349 0.9203 0.8651 0.8656
8200 0.9419 0.9281 0.8581 0.8596
8300 0.9267 0.9127 0.8140 0.8197
8400 0.9407 0.9262 0.8419 0.8454
8500 0.9407 0.9255 0.8616 0.8627
8600 0.9395 0.9247 0.8581 0.8590
8700 0.9384 0.9231 0.8605 0.8626
8800 0.9349 0.9171 0.8558 0.8588
8900 0.9384 0.9230 0.8477 0.8503
9000 0.9058 0.8876 0.8465 0.8488
9100 0.9244 0.9050 0.8500 0.8541
9200 0.9291 0.9132 0.8395 0.8408
9300 0.9465 0.9327 0.8337 0.8385
9400 0.9372 0.9213 0.8081 0.8108
9500 0.9326 0.9151 0.8558 0.8572
9600 0.9314 0.9145 0.8593 0.8599
9700 0.9256 0.9066 0.8453 0.8479
9800 0.9291 0.9119 0.8558 0.8576
9900 0.9360 0.9194 0.8488 0.8514
