# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.1591 0.0733 0.0697 0.0204
100 0.2102 0.1930 0.2416 0.1743
200 0.3113 0.3062 0.2288 0.1710
300 0.6400 0.6238 0.4170 0.3794
400 0.7364 0.7240 0.6156 0.6309
500 0.8351 0.7973 0.6829 0.7035
600 0.8792 0.8504 0.7538 0.7683
700 0.8873 0.8628 0.7689 0.7816
800 0.9013 0.8814 0.7944 0.8067
900 0.9001 0.8802 0.7793 0.7824
1000 0.9082 0.8902 0.7456 0.7512
1100 0.9024 0.8815 0.7956 0.8095
1200 0.9141 0.8981 0.7770 0.7894
1300 0.9024 0.8810 0.8026 0.8112
1400 0.9013 0.8801 0.8026 0.8164
1500 0.9048 0.8847 0.8037 0.8134
1600 0.9175 0.9014 0.8316 0.8409
1700 0.9094 0.8898 0.8084 0.8159
1800 0.9071 0.8875 0.8293 0.8346
1900 0.9245 0.9102 0.8200 0.8339
2000 0.9210 0.9045 0.8235 0.8262
2100 0.9233 0.9065 0.8107 0.8162
2200 0.9280 0.9108 0.8095 0.8148
2300 0.9210 0.9024 0.8258 0.8385
2400 0.9268 0.9102 0.8420 0.8500
2500 0.9141 0.8952 0.8269 0.8393
2600 0.9152 0.8931 0.8316 0.8386
2700 0.9187 0.9038 0.8223 0.8363
2800 0.9024 0.8800 0.8130 0.8235
2900 0.9280 0.9111 0.8281 0.8382
3000 0.9257 0.9093 0.8420 0.8491
3100 0.9117 0.8935 0.8281 0.8357
3200 0.9245 0.9069 0.8339 0.8450
3300 0.9048 0.8839 0.8281 0.8366
3400 0.9024 0.8768 0.8432 0.8519
3500 0.9292 0.9143 0.8374 0.8466
3600 0.9303 0.9146 0.8316 0.8396
3700 0.9245 0.9072 0.8107 0.8221
3800 0.9292 0.9134 0.8084 0.8204
3900 0.9199 0.9021 0.8502 0.8572
4000 0.9164 0.8994 0.8316 0.8425
4100 0.9106 0.8909 0.8328 0.8439
4200 0.9199 0.9031 0.8177 0.8288
4300 0.9315 0.9163 0.8386 0.8484
4400 0.9117 0.8942 0.8420 0.8523
4500 0.9361 0.9208 0.8374 0.8424
4600 0.9245 0.9095 0.8339 0.8453
4700 0.9315 0.9151 0.8339 0.8424
4800 0.9222 0.9057 0.8467 0.8579
4900 0.8931 0.8723 0.8223 0.8364
5000 0.8943 0.8730 0.8293 0.8350
5100 0.9361 0.9213 0.8258 0.8327
5200 0.9257 0.9085 0.8165 0.8260
5300 0.9245 0.9082 0.8130 0.8271
5400 0.9292 0.9144 0.8281 0.8413
5500 0.9059 0.8835 0.8316 0.8419
5600 0.9268 0.9110 0.8362 0.8416
5700 0.9361 0.9232 0.8386 0.8515
5800 0.9210 0.9027 0.8444 0.8523
5900 0.9152 0.8960 0.8455 0.8548
6000 0.9210 0.8991 0.8432 0.8522
6100 0.9292 0.9132 0.8362 0.8432
6200 0.9454 0.9350 0.8200 0.8295
6300 0.9210 0.9045 0.8153 0.8317
6400 0.9361 0.9236 0.8258 0.8350
6500 0.9303 0.9162 0.8339 0.8447
6600 0.9268 0.9128 0.8374 0.8451
6700 0.9233 0.9079 0.8537 0.8617
6800 0.9141 0.8934 0.8397 0.8493
6900 0.9210 0.9031 0.8455 0.8530
7000 0.9384 0.9226 0.8269 0.8352
7100 0.9384 0.9247 0.8397 0.8485
7200 0.9338 0.9179 0.8351 0.8466
7300 0.9384 0.9259 0.8362 0.8467
7400 0.9350 0.9219 0.8142 0.8252
7500 0.9338 0.9194 0.8084 0.8185
7600 0.9222 0.9046 0.8420 0.8526
7700 0.9268 0.9118 0.8502 0.8582
7800 0.9245 0.9068 0.8490 0.8559
7900 0.9245 0.9078 0.8339 0.8390
8000 0.9292 0.9132 0.8351 0.8435
8100 0.9280 0.9118 0.8397 0.8448
8200 0.9315 0.9168 0.8386 0.8487
8300 0.9210 0.9048 0.8304 0.8444
8400 0.9117 0.8902 0.8281 0.8368
8500 0.9361 0.9232 0.8467 0.8530
8600 0.9373 0.9240 0.8490 0.8558
8700 0.9373 0.9246 0.8316 0.8413
8800 0.9350 0.9207 0.8281 0.8342
8900 0.8990 0.8802 0.8374 0.8503
9000 0.9175 0.9011 0.8397 0.8497
9100 0.8873 0.8621 0.8316 0.8413
9200 0.9175 0.9009 0.8374 0.8477
9300 0.9303 0.9153 0.8409 0.8483
9400 0.9245 0.9083 0.8386 0.8476
9500 0.9338 0.9207 0.8293 0.8408
9600 0.9373 0.9238 0.7956 0.8040
9700 0.9245 0.9079 0.8130 0.8219
9800 0.9315 0.9177 0.8246 0.8346
9900 0.9199 0.9003 0.8258 0.8367
