# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.2198 0.1488 0.0465 0.0193
100 0.2965 0.2258 0.1326 0.1017
200 0.3070 0.3074 0.2674 0.2558
300 0.4779 0.4399 0.4465 0.4342
400 0.8186 0.7847 0.5721 0.5742
500 0.8558 0.8338 0.6953 0.7037
600 0.8837 0.8640 0.7744 0.7886
700 0.8884 0.8679 0.7477 0.7629
800 0.8570 0.8342 0.7907 0.8044
900 0.9163 0.9040 0.7709 0.7871
1000 0.9012 0.8897 0.7744 0.7878
1100 0.9070 0.8902 0.7756 0.7904
1200 0.8721 0.8577 0.7814 0.7966
1300 0.8942 0.8733 0.8221 0.8368
1400 0.9140 0.9003 0.7942 0.8087
1500 0.8930 0.8755 0.7953 0.8072
1600 0.9035 0.8865 0.8047 0.8183
1700 0.9163 0.9046 0.8151 0.8300
1800 0.9198 0.9071 0.7953 0.8094
1900 0.8988 0.8833 0.7826 0.7988
2000 0.9198 0.9045 0.8116 0.8259
2100 0.8128 0.7738 0.8186 0.8266
2200 0.9163 0.9049 0.7907 0.8044
2300 0.9151 0.9019 0.8302 0.8393
2400 0.9186 0.9070 0.8047 0.8154
2500 0.9151 0.9001 0.8256 0.8376
2600 0.9105 0.8967 0.8128 0.8267
2700 0.9174 0.9057 0.8279 0.8350
2800 0.9023 0.8889 0.8105 0.8232
2900 0.9140 0.8993 0.8128 0.8250
3000 0.9256 0.9151 0.8105 0.8241
3100 0.9105 0.8982 0.8163 0.8289
3200 0.9116 0.8979 0.8070 0.8224
3300 0.8988 0.8814 0.8244 0.8356
3400 0.8837 0.8611 0.8244 0.8371
3500 0.9233 0.9106 0.8198 0.8322
3600 0.9244 0.9146 0.8233 0.8327
3700 0.9221 0.9102 0.8081 0.8234
3800 0.8965 0.8809 0.8302 0.8385
3900 0.9209 0.9066 0.8267 0.8401
4000 0.9012 0.8893 0.8221 0.8356
4100 0.9326 0.9234 0.8395 0.8517
4200 0.9326 0.9222 0.8314 0.8412
4300 0.9186 0.9072 0.8140 0.8260
4400 0.9233 0.9119 0.8128 0.8287
4500 0.9070 0.8902 0.8233 0.8333
4600 0.9267 0.9155 0.8384 0.8491
4700 0.9163 0.9040 0.8360 0.8472
4800 0.9116 0.8978 0.8186 0.8328
4900 0.9267 0.9156 0.8244 0.8347
5000 0.9186 0.9053 0.8140 0.8245
5100 0.9128 0.8996 0.8372 0.8485
5200 0.9093 0.8975 0.8233 0.8349
5300 0.9151 0.9034 0.8186 0.8259
5400 0.9140 0.9026 0.8453 0.8554
5500 0.9349 0.9250 0.8407 0.8507
5600 0.9256 0.9144 0.8279 0.8426
5700 0.9209 0.9080 0.8488 0.8597
5800 0.9081 0.8929 0.8326 0.8425
5900 0.9221 0.9106 0.8221 0.8345
6000 0.9209 0.9088 0.8326 0.8414
6100 0.9093 0.8925 0.8244 0.8349
6200 0.9163 0.9018 0.8326 0.8412
6300 0.6442 0.6052 0.8407 0.8525
6400 0.9012 0.8828 0.8523 0.8629
6500 0.9291 0.9171 0.8291 0.8405
6600 0.9244 0.9115 0.8337 0.8449
6700 0.9244 0.9130 0.8326 0.8437
6800 0.9198 0.9069 0.8186 0.8297
6900 0.9233 0.9101 0.8186 0.8262
7000 0.9105 0.8965 0.8326 0.8445
7100 0.9233 0.9128 0.8209 0.8335
7200 0.9163 0.9021 0.8256 0.8390
7300 0.9209 0.9086 0.8244 0.8337
7400 0.9140 0.9014 0.8291 0.8396
7500 0.8849 0.8655 0.8372 0.8469
7600 0.9058 0.8918 0.8279 0.8377
7700 0.9186 0.9072 0.8174 0.8288
7800 0.9302 0.9191 0.8186 0.8292
7900 0.9209 0.9073 0.8256 0.8368
8000 0.9186 0.9069 0.8395 0.8478
8100 0.9233 0.9117 0.8256 0.8332
8200 0.9291 0.9191 0.8267 0.8374
8300 0.9302 0.9187 0.8267 0.8408
8400 0.9244 0.9144 0.8267 0.8415
8500 0.9198 0.9057 0.8384 0.8532
8600 0.9116 0.8985 0.8337 0.8412
8700 0.9384 0.9294 0.8256 0.8397
8800 0.9314 0.9218 0.8395 0.8510
8900 0.9279 0.9172 0.8244 0.8358
9000 0.9407 0.9319 0.8326 0.8431
9100 0.9023 0.8877 0.8314 0.8432
9200 0.9233 0.9132 0.8314 0.8433
9300 0.9140 0.9024 0.8314 0.8416
9400 0.9128 0.9002 0.8140 0.8290
9500 0.9302 0.9192 0.8163 0.8317
9600 0.9244 0.9131 0.8314 0.8420
9700 0.8988 0.8862 0.8337 0.8478
9800 0.9209 0.9100 0.8244 0.8367
9900 0.9081 0.8926 0.8314 0.8397
