# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.1651 0.0815 0.0628 0.0241
100 0.2105 0.1658 0.1477 0.0759
200 0.2953 0.2718 0.2442 0.2038
300 0.7291 0.6945 0.4209 0.4010
400 0.8279 0.8066 0.6267 0.6427
500 0.8895 0.8737 0.7256 0.7408
600 0.9047 0.8925 0.7872 0.7997
700 0.9140 0.9027 0.7023 0.7154
800 0.8953 0.8758 0.7895 0.7997
900 0.9174 0.9033 0.7942 0.8057
1000 0.9035 0.8862 0.7965 0.8105
1100 0.9209 0.9080 0.8047 0.8156
1200 0.9047 0.8858 0.8163 0.8301
1300 0.9105 0.8973 0.8023 0.8179
1400 0.9163 0.9021 0.8186 0.8345
1500 0.9256 0.9121 0.8221 0.8349
1600 0.9070 0.8941 0.8279 0.8392
1700 0.9221 0.9108 0.7826 0.7990
1800 0.8930 0.8687 0.8302 0.8392
1900 0.9291 0.9185 0.8244 0.8374
2000 0.9291 0.9192 0.8279 0.8402
2100 0.9256 0.9118 0.8012 0.8146
2200 0.9279 0.9130 0.8116 0.8247
2300 0.9407 0.9303 0.8012 0.8143
2400 0.9302 0.9193 0.8256 0.8376
2500 0.9267 0.9153 0.8291 0.8417
2600 0.9326 0.9229 0.8360 0.8466
2700 0.9186 0.9023 0.8430 0.8522
2800 0.9360 0.9236 0.8384 0.8495
2900 0.9314 0.9194 0.8314 0.8420
3000 0.9151 0.9007 0.8081 0.8216
3100 0.9314 0.9215 0.8221 0.8337
3200 0.9314 0.9197 0.8093 0.8216
3300 0.9186 0.9041 0.8302 0.8428
3400 0.9349 0.9267 0.8233 0.8345
3500 0.9209 0.9052 0.8535 0.8622
3600 0.9337 0.9210 0.8186 0.8315
3700 0.9233 0.9118 0.8209 0.8324
3800 0.9233 0.9118 0.8198 0.8334
3900 0.9302 0.9184 0.8314 0.8416
4000 0.9267 0.9146 0.8291 0.8363
4100 0.9256 0.9123 0.8314 0.8415
4200 0.9314 0.9203 0.8256 0.8370
4300 0.9326 0.9222 0.8244 0.8351
4400 0.9279 0.9165 0.8302 0.8430
4500 0.9035 0.8847 0.8314 0.8415
4600 0.9314 0.9211 0.8337 0.8435
4700 0.9198 0.9093 0.8395 0.8509
4800 0.9279 0.9161 0.8372 0.8460
4900 0.9198 0.9061 0.8384 0.8511
5000 0.9291 0.9173 0.8198 0.8348
5100 0.9349 0.9223 0.8291 0.8392
5200 0.9360 0.9249 0.8407 0.8513
5300 0.9384 0.9280 0.8372 0.8481
5400 0.9233 0.9101 0.8384 0.8478
5500 0.9337 0.9242 0.8419 0.8512
5600 0.9291 0.9193 0.8360 0.8476
5700 0.9372 0.9280 0.8407 0.8501
5800 0.9314 0.9201 0.8221 0.8302
5900 0.9360 0.9247 0.8465 0.8567
6000 0.9163 0.9039 0.8500 0.8591
6100 0.9244 0.9116 0.8395 0.8508
6200 0.9163 0.8997 0.8500 0.8594
6300 0.9279 0.9161 0.8372 0.8478
6400 0.9314 0.9199 0.8291 0.8445
6500 0.9140 0.9022 0.8500 0.8589
6600 0.9291 0.9158 0.8372 0.8477
6700 0.9419 0.9333 0.8407 0.8533
6800 0.9465 0.9371 0.8523 0.8629
6900 0.9372 0.9281 0.8372 0.8496
7000 0.9267 0.9104 0.8140 0.8259
7100 0.9081 0.8994 0.8209 0.8346
7200 0.9314 0.9202 0.8326 0.8446
7300 0.9326 0.9197 0.8442 0.8558
7400 0.9384 0.9286 0.8209 0.8311
7500 0.9326 0.9217 0.8384 0.8497
7600 0.9372 0.9271 0.8012 0.8129
7700 0.9384 0.9270 0.8372 0.8482
7800 0.9244 0.9097 0.8302 0.8418
7900 0.9198 0.9094 0.8233 0.8366
8000 0.9267 0.9136 0.8419 0.8501
8100 0.9151 0.9026 0.8244 0.8385
8200 0.9244 0.9118 0.8267 0.8361
8300 0.9267 0.9142 0.8407 0.8534
8400 0.9233 0.9131 0.8488 0.8590
8500 0.9291 0.9164 0.8302 0.8446
8600 0.9337 0.9225 0.8430 0.8521
8700 0.9209 0.9070 0.8221 0.8339
8800 0.9372 0.9264 0.8430 0.8511
8900 0.9163 0.9036 0.8267 0.8409
9000 0.9302 0.9181 0.8407 0.8534
9100 0.9279 0.9148 0.8453 0.8546
9200 0.9314 0.9203 0.8291 0.8401
9300 0.9279 0.9163 0.8360 0.8462
9400 0.9209 0.9073 0.8244 0.8363
9500 0.9337 0.9234 0.8430 0.8534
9600 0.9163 0.9029 0.8291 0.8387
9700 0.9395 0.9297 0.8558 0.8661
9800 0.9244 0.9127 0.8477 0.8556
9900 0.9360 0.9254 0.8430 0.8551
