# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.1349 0.0904 0.0256 0.0105
100 0.2488 0.1334 0.0791 0.0539
200 0.3360 0.1577 0.0488 0.0230
300 0.3558 0.2621 0.1058 0.0688
400 0.4628 0.3849 0.2930 0.2811
500 0.7012 0.6530 0.5070 0.5252
600 0.8767 0.8560 0.7733 0.7860
700 0.8744 0.8500 0.7198 0.7268
800 0.9035 0.8878 0.7953 0.8149
900 0.9221 0.9042 0.8209 0.8368
1000 0.9198 0.9009 0.8349 0.8464
1100 0.9198 0.9056 0.8349 0.8492
1200 0.9233 0.9070 0.8349 0.8437
1300 0.9267 0.9078 0.8488 0.8595
1400 0.9267 0.9117 0.8267 0.8420
1500 0.9256 0.9093 0.8547 0.8641
1600 0.9221 0.9042 0.8430 0.8543
1700 0.9081 0.8923 0.8500 0.8632
1800 0.9140 0.8934 0.8233 0.8360
1900 0.9233 0.9067 0.8523 0.8622
2000 0.9209 0.9075 0.8640 0.8765
2100 0.9244 0.9079 0.8674 0.8791
2200 0.9291 0.9136 0.8570 0.8707
2300 0.9233 0.9041 0.8570 0.8699
2400 0.9198 0.9030 0.8372 0.8493
2500 0.9209 0.9027 0.8360 0.8467
2600 0.9233 0.9051 0.8523 0.8629
2700 0.9209 0.9048 0.8581 0.8696
2800 0.9256 0.9111 0.8453 0.8556
2900 0.9302 0.9139 0.8430 0.8552
3000 0.9128 0.8990 0.8686 0.8777
3100 0.9326 0.9176 0.8593 0.8702
3200 0.9337 0.9202 0.8558 0.8693
3300 0.9302 0.9158 0.8360 0.8461
3400 0.9360 0.9228 0.8570 0.8692
3500 0.8860 0.8574 0.8616 0.8700
3600 0.9221 0.9058 0.8465 0.8555
3700 0.9291 0.9129 0.8558 0.8677
3800 0.9233 0.9073 0.8302 0.8314
3900 0.9244 0.9065 0.8616 0.8728
4000 0.9314 0.9159 0.8605 0.8705
4100 0.9233 0.9135 0.8523 0.8637
4200 0.9163 0.9013 0.8570 0.8670
4300 0.9302 0.9142 0.8605 0.8706
4400 0.9198 0.9024 0.8721 0.8809
4500 0.9279 0.9120 0.8593 0.8682
4600 0.9314 0.9153 0.8651 0.8734
4700 0.9326 0.9143 0.8628 0.8731
4800 0.9244 0.9078 0.8640 0.8724
4900 0.9267 0.9103 0.8756 0.8840
5000 0.9326 0.9182 0.8744 0.8842
5100 0.9256 0.9105 0.8756 0.8856
5200 0.9302 0.9128 0.8756 0.8853
5300 0.9349 0.9199 0.8686 0.8783
5400 0.9267 0.9103 0.8605 0.8691
5500 0.9140 0.8967 0.8721 0.8797
5600 0.9244 0.9052 0.8721 0.8791
5700 0.9291 0.9116 0.8756 0.8824
5800 0.9302 0.9139 0.8465 0.8566
5900 0.9302 0.9146 0.8651 0.8718
6000 0.9233 0.9028 0.8453 0.8561
6100 0.9244 0.9074 0.8593 0.8701
6200 0.9302 0.9145 0.8709 0.8820
6300 0.9372 0.9214 0.8640 0.8696
6400 0.9209 0.9039 0.8442 0.8501
6500 0.9256 0.9104 0.8593 0.8686
6600 0.9291 0.9132 0.8733 0.8800
6700 0.9302 0.9133 0.8314 0.8430
6800 0.9221 0.9051 0.8593 0.8710
6900 0.9291 0.9150 0.8698 0.8781
7000 0.9209 0.9025 0.8465 0.8581
7100 0.9279 0.9103 0.8570 0.8676
7200 0.9000 0.8794 0.8663 0.8774
7300 0.9326 0.9171 0.8721 0.8823
7400 0.9349 0.9210 0.8802 0.8873
7500 0.9337 0.9198 0.8756 0.8833
7600 0.9326 0.9190 0.8756 0.8836
7700 0.9256 0.9098 0.8756 0.8834
7800 0.9233 0.9065 0.8733 0.8850
7900 0.9314 0.9168 0.8453 0.8566
8000 0.9244 0.9081 0.8395 0.8543
8100 0.9291 0.9126 0.8581 0.8672
8200 0.9279 0.9086 0.8593 0.8725
8300 0.9302 0.9145 0.8512 0.8633
8400 0.9291 0.9131 0.8605 0.8686
8500 0.9267 0.9103 0.8663 0.8759
8600 0.9116 0.8919 0.8698 0.8771
8700 0.9198 0.9010 0.8791 0.8877
8800 0.9163 0.8993 0.8744 0.8838
8900 0.9337 0.9188 0.8756 0.8833
9000 0.9279 0.9117 0.8651 0.8752
9100 0.9326 0.9172 0.8744 0.8803
9200 0.9326 0.9162 0.8709 0.8795
9300 0.9349 0.9206 0.8407 0.8503
9400 0.9267 0.9110 0.8581 0.8699
9500 0.9395 0.9242 0.8733 0.8815
9600 0.9360 0.9229 0.8663 0.8753
9700 0.9314 0.9169 0.8384 0.8464
9800 0.9302 0.9150 0.8686 0.8784
9900 0.9244 0.9096 0.8651 0.8759
10000 0.9291 0.9131 0.8605 0.8710
10100 0.9244 0.9078 0.8535 0.8623
10200 0.9337 0.9193 0.8547 0.8663
10300 0.9256 0.9090 0.8640 0.8742
10400 0.9314 0.9162 0.8500 0.8603
10500 0.9337 0.9176 0.8442 0.8540
10600 0.9326 0.9177 0.8802 0.8860
10700 0.9256 0.9091 0.8733 0.8812
10800 0.9395 0.9267 0.8686 0.8766
10900 0.9372 0.9233 0.8674 0.8782
11000 0.9314 0.9157 0.8593 0.8703
11100 0.9128 0.8962 0.8535 0.8662
11200 0.9174 0.9005 0.8465 0.8597
11300 0.9256 0.9116 0.8744 0.8835
11400 0.9395 0.9256 0.8581 0.8716
11500 0.9337 0.9183 0.8744 0.8809
11600 0.9349 0.9212 0.8593 0.8691
11700 0.9291 0.9114 0.8488 0.8607
11800 0.9291 0.9141 0.8756 0.8847
11900 0.9256 0.9088 0.8488 0.8573
12000 0.9314 0.9174 0.8547 0.8645
12100 0.8849 0.8539 0.8640 0.8732
12200 0.9151 0.8968 0.8465 0.8566
12300 0.9186 0.8989 0.8174 0.8348
12400 0.9233 0.9040 0.8791 0.8876
12500 0.9163 0.8992 0.8593 0.8675
12600 0.9244 0.9092 0.8663 0.8776
12700 0.9279 0.9125 0.8698 0.8792
12800 0.9326 0.9171 0.8640 0.8720
12900 0.9314 0.9168 0.8651 0.8723
13000 0.9337 0.9187 0.8628 0.8744
13100 0.9267 0.9115 0.8674 0.8752
13200 0.9198 0.9045 0.8465 0.8580
13300 0.9302 0.9129 0.8372 0.8492
13400 0.9244 0.9069 0.8651 0.8738
13500 0.9244 0.9089 0.8733 0.8823
13600 0.9337 0.9192 0.8733 0.8828
13700 0.9314 0.9151 0.8535 0.8654
13800 0.9337 0.9202 0.8581 0.8721
13900 0.9407 0.9261 0.8593 0.8689
14000 0.9360 0.9221 0.8802 0.8899
14100 0.9244 0.9051 0.8721 0.8835
14200 0.9186 0.8982 0.8535 0.8652
14300 0.9256 0.9097 0.8733 0.8812
14400 0.9221 0.9048 0.8733 0.8820
14500 0.9256 0.9095 0.8744 0.8845
14600 0.9291 0.9148 0.8756 0.8858
14700 0.9291 0.9129 0.8663 0.8764
14800 0.9372 0.9239 0.8791 0.8835
14900 0.9349 0.9222 0.8698 0.8788
15000 0.9326 0.9175 0.8744 0.8846
15100 0.9291 0.9129 0.8802 0.8866
15200 0.9360 0.9223 0.8756 0.8865
15300 0.9337 0.9178 0.8477 0.8571
15400 0.9256 0.9064 0.8395 0.8476
15500 0.9302 0.9131 0.8593 0.8706
15600 0.9081 0.8888 0.8512 0.8592
15700 0.9233 0.9084 0.8849 0.8941
15800 0.9302 0.9162 0.8698 0.8784
15900 0.9314 0.9180 0.8395 0.8494
16000 0.9349 0.9208 0.8558 0.8664
16100 0.9314 0.9165 0.8767 0.8859
16200 0.9291 0.9130 0.8733 0.8809
16300 0.9360 0.9226 0.8802 0.8883
16400 0.9279 0.9126 0.8860 0.8933
16500 0.9047 0.8830 0.8628 0.8694
16600 0.9302 0.9135 0.8430 0.8582
16700 0.9302 0.9157 0.8570 0.8663
16800 0.9314 0.9167 0.8767 0.8850
16900 0.9337 0.9195 0.8570 0.8668
17000 0.9430 0.9283 0.8802 0.8887
17100 0.9314 0.9161 0.8872 0.8945
17200 0.9221 0.9012 0.8430 0.8550
17300 0.9291 0.9135 0.8581 0.8662
17400 0.9302 0.9136 0.8488 0.8551
17500 0.9128 0.8915 0.8674 0.8757
17600 0.9360 0.9207 0.8593 0.8663
17700 0.9279 0.9100 0.8070 0.8177
17800 0.9000 0.8778 0.8419 0.8555
17900 0.9198 0.9000 0.8733 0.8837
18000 0.9349 0.9210 0.8686 0.8760
18100 0.9349 0.9200 0.8884 0.8956
18200 0.9291 0.9141 0.8802 0.8901
18300 0.9360 0.9224 0.8779 0.8874
18400 0.9384 0.9251 0.8674 0.8765
18500 0.9360 0.9219 0.8698 0.8796
18600 0.9314 0.9146 0.8674 0.8753
18700 0.9384 0.9251 0.8395 0.8494
18800 0.8953 0.8819 0.8360 0.8498
18900 0.9128 0.8970 0.8500 0.8623
19000 0.9105 0.8899 0.8651 0.8741
19100 0.9395 0.9253 0.8779 0.8884
19200 0.9267 0.9101 0.8698 0.8806
19300 0.9302 0.9145 0.8756 0.8828
19400 0.9372 0.9206 0.8860 0.8935
19500 0.9314 0.9139 0.8733 0.8822
19600 0.9349 0.9214 0.8709 0.8793
19700 0.9221 0.9013 0.8047 0.8282
19800 0.9360 0.9203 0.8326 0.8440
19900 0.9267 0.9093 0.8465 0.8577
20000 0.9314 0.9139 0.8558 0.8673
20100 0.9442 0.9314 0.8767 0.8876
20200 0.9360 0.9208 0.8674 0.8786
20300 0.9070 0.8901 0.8674 0.8784
20400 0.9221 0.9046 0.8663 0.8765
20500 0.9279 0.9118 0.8744 0.8829
20600 0.9349 0.9198 0.8477 0.8628
20700 0.9326 0.9184 0.8663 0.8769
20800 0.9291 0.9138 0.8453 0.8593
20900 0.9291 0.9141 0.8756 0.8855
