# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.1616 0.1379 0.0779 0.0263
100 0.1651 0.1011 0.0721 0.0305
200 0.1756 0.1586 0.0384 0.0243
300 0.2337 0.2092 0.1674 0.1173
400 0.4047 0.3552 0.2198 0.2475
500 0.7314 0.6659 0.4779 0.4789
600 0.8233 0.7908 0.6314 0.6353
700 0.8465 0.8010 0.6767 0.6965
800 0.8872 0.8569 0.7663 0.7737
900 0.8895 0.8506 0.8291 0.8400
1000 0.9058 0.8806 0.8186 0.8296
1100 0.9349 0.9153 0.8372 0.8444
1200 0.9151 0.8903 0.8407 0.8510
1300 0.9047 0.8827 0.8523 0.8603
1400 0.9302 0.9094 0.8407 0.8467
1500 0.9151 0.8933 0.8663 0.8713
1600 0.9151 0.8926 0.8756 0.8831
1700 0.9012 0.8779 0.8465 0.8556
1800 0.9221 0.9007 0.8407 0.8457
1900 0.9198 0.8970 0.8709 0.8793
2000 0.9256 0.9050 0.8593 0.8661
2100 0.9209 0.9012 0.8314 0.8347
2200 0.9244 0.9036 0.8686 0.8802
2300 0.9244 0.9002 0.8581 0.8619
2400 0.9267 0.9050 0.8651 0.8737
2500 0.9314 0.9138 0.8744 0.8813
2600 0.9256 0.9071 0.8628 0.8718
2700 0.9279 0.9093 0.8453 0.8541
2800 0.9384 0.9227 0.8593 0.8678
2900 0.9407 0.9256 0.8419 0.8469
3000 0.9384 0.9228 0.8767 0.8818
3100 0.9244 0.8991 0.8709 0.8808
3200 0.9198 0.9027 0.8640 0.8726
3300 0.9209 0.9010 0.8733 0.8803
3400 0.9337 0.9176 0.8802 0.8863
3500 0.9291 0.9075 0.8709 0.8788
3600 0.9337 0.9160 0.8837 0.8897
3700 0.9349 0.9165 0.8814 0.8889
3800 0.9360 0.9181 0.8698 0.8771
3900 0.9198 0.8986 0.8628 0.8704
4000 0.9349 0.9169 0.8721 0.8788
4100 0.9221 0.9009 0.8640 0.8700
4200 0.8907 0.8421 0.8791 0.8876
4300 0.9186 0.8955 0.8837 0.8931
4400 0.9360 0.9191 0.8779 0.8844
4500 0.8930 0.8678 0.8651 0.8741
4600 0.9349 0.9162 0.8744 0.8854
4700 0.9198 0.8994 0.8698 0.8787
4800 0.9360 0.9195 0.8837 0.8920
4900 0.9407 0.9243 0.8640 0.8745
5000 0.9337 0.9155 0.8686 0.8764
5100 0.9384 0.9233 0.8837 0.8901
5200 0.9349 0.9170 0.8895 0.8955
5300 0.9128 0.8938 0.8756 0.8807
5400 0.9279 0.9098 0.8756 0.8840
5500 0.9186 0.8965 0.8384 0.8484
5600 0.9395 0.9214 0.8628 0.8700
5700 0.9419 0.9264 0.8733 0.8802
5800 0.9395 0.9251 0.8837 0.8915
5900 0.9360 0.9199 0.8826 0.8903
6000 0.9407 0.9253 0.8767 0.8853
6100 0.9349 0.9171 0.8523 0.8586
6200 0.9372 0.9209 0.8767 0.8853
6300 0.9430 0.9292 0.8791 0.8846
6400 0.9395 0.9242 0.8791 0.8869
6500 0.9337 0.9182 0.8965 0.9021
6600 0.9267 0.9091 0.8849 0.8917
6700 0.9209 0.8980 0.8721 0.8770
6800 0.9244 0.9078 0.8640 0.8688
6900 0.9384 0.9218 0.8663 0.8742
7000 0.9314 0.9161 0.8849 0.8932
7100 0.9453 0.9310 0.8674 0.8757
7200 0.9430 0.9283 0.8709 0.8797
7300 0.9349 0.9194 0.8756 0.8835
7400 0.9395 0.9239 0.8733 0.8790
7500 0.9349 0.9174 0.8500 0.8592
7600 0.9267 0.9074 0.8535 0.8616
7700 0.9233 0.9022 0.8721 0.8790
7800 0.9349 0.9209 0.8721 0.8784
7900 0.9360 0.9201 0.8837 0.8897
8000 0.9430 0.9283 0.8802 0.8892
8100 0.9453 0.9296 0.8500 0.8618
8200 0.9384 0.9216 0.8686 0.8772
8300 0.9430 0.9273 0.8674 0.8755
8400 0.9326 0.9147 0.8547 0.8619
8500 0.9349 0.9193 0.8674 0.8776
8600 0.9337 0.9179 0.8756 0.8821
8700 0.9395 0.9248 0.8826 0.8885
8800 0.9337 0.9165 0.8849 0.8939
8900 0.8930 0.8708 0.8802 0.8880
9000 0.9233 0.9042 0.8523 0.8606
9100 0.9372 0.9219 0.8581 0.8648
9200 0.9419 0.9260 0.8605 0.8650
9300 0.9314 0.9117 0.8547 0.8609
9400 0.9407 0.9265 0.8663 0.8700
9500 0.9279 0.9109 0.8814 0.8877
9600 0.9267 0.9104 0.8767 0.8842
9700 0.9407 0.9264 0.8686 0.8754
9800 0.9244 0.9049 0.8674 0.8756
9900 0.9151 0.8914 0.8640 0.8741
10000 0.9233 0.8986 0.8663 0.8761
10100 0.9256 0.9080 0.8721 0.8816
10200 0.9349 0.9204 0.8791 0.8862
10300 0.9198 0.9014 0.8791 0.8845
10400 0.9221 0.8979 0.8849 0.8918
10500 0.9360 0.9194 0.8709 0.8784
10600 0.9314 0.9156 0.8651 0.8714
10700 0.9326 0.9181 0.8547 0.8612
10800 0.9326 0.9130 0.8605 0.8690
10900 0.9337 0.9161 0.8709 0.8787
11000 0.9442 0.9277 0.8721 0.8794
11100 0.9384 0.9213 0.8721 0.8786
11200 0.9081 0.8827 0.8721 0.8800
11300 0.9430 0.9285 0.8547 0.8598
11400 0.9372 0.9210 0.8663 0.8709
11500 0.9442 0.9295 0.8465 0.8553
11600 0.9407 0.9260 0.8791 0.8845
11700 0.9407 0.9258 0.8651 0.8734
11800 0.9267 0.9092 0.8826 0.8890
11900 0.9302 0.9115 0.8570 0.8659
12000 0.9326 0.9135 0.8756 0.8811
12100 0.9372 0.9214 0.8733 0.8762
12200 0.9372 0.9226 0.8488 0.8558
12300 0.9430 0.9292 0.8547 0.8672
12400 0.9360 0.9204 0.8698 0.8770
12500 0.9326 0.9161 0.8744 0.8829
12600 0.9395 0.9236 0.8465 0.8529
12700 0.9291 0.9122 0.8826 0.8886
12800 0.9407 0.9246 0.8663 0.8712
12900 0.9314 0.9116 0.8767 0.8835
13000 0.9360 0.9195 0.8674 0.8763
13100 0.9279 0.9113 0.8907 0.8980
13200 0.9395 0.9224 0.8849 0.8913
13300 0.9116 0.8882 0.8826 0.8910
13400 0.9221 0.9008 0.8477 0.8558
13500 0.9372 0.9222 0.8674 0.8751
13600 0.9384 0.9236 0.8686 0.8777
13700 0.9326 0.9157 0.8640 0.8718
13800 0.9360 0.9188 0.8686 0.8766
13900 0.9349 0.9166 0.8698 0.8760
14000 0.9372 0.9197 0.8791 0.8865
14100 0.9314 0.9112 0.8814 0.8886
14200 0.9012 0.8824 0.8686 0.8753
14300 0.9337 0.9147 0.8570 0.8636
14400 0.9209 0.9017 0.8407 0.8493
14500 0.9372 0.9195 0.8581 0.8662
14600 0.9395 0.9237 0.8779 0.8844
14700 0.9407 0.9249 0.8826 0.8887
14800 0.9395 0.9234 0.8698 0.8773
14900 0.9407 0.9237 0.8849 0.8922
15000 0.9407 0.9237 0.8872 0.8930
15100 0.9395 0.9240 0.8907 0.8969
15200 0.9430 0.9269 0.8616 0.8675
15300 0.9442 0.9290 0.8640 0.8720
15400 0.9372 0.9223 0.8663 0.8711
15500 0.9302 0.9128 0.8628 0.8695
15600 0.8988 0.8671 0.8733 0.8793
15700 0.9302 0.9095 0.8791 0.8876
15800 0.9349 0.9183 0.8651 0.8721
15900 0.9384 0.9217 0.8558 0.8627
16000 0.9337 0.9159 0.8744 0.8807
16100 0.9279 0.9080 0.8616 0.8669
16200 0.9372 0.9218 0.8628 0.8689
16300 0.9384 0.9241 0.8791 0.8873
16400 0.9291 0.9099 0.8814 0.8880
16500 0.9372 0.9202 0.8814 0.8888
16600 0.9360 0.9205 0.8849 0.8918
16700 0.9372 0.9219 0.8733 0.8791
16800 0.9384 0.9228 0.8628 0.8703
16900 0.9360 0.9199 0.8686 0.8760
17000 0.9209 0.9029 0.8721 0.8801
17100 0.9326 0.9137 0.8860 0.8899
17200 0.9070 0.8868 0.8802 0.8903
17300 0.9349 0.9183 0.8802 0.8841
17400 0.9360 0.9202 0.8791 0.8845
17500 0.9372 0.9209 0.8930 0.8967
17600 0.9337 0.9184 0.8558 0.8609
17700 0.9384 0.9232 0.8826 0.8871
17800 0.9360 0.9209 0.8919 0.8991
17900 0.9419 0.9285 0.8651 0.8739
18000 0.9430 0.9296 0.8907 0.8975
18100 0.9326 0.9134 0.8733 0.8805
18200 0.9209 0.9014 0.8733 0.8809
18300 0.9128 0.8927 0.8547 0.8638
18400 0.8907 0.8695 0.8395 0.8443
18500 0.9221 0.8997 0.8837 0.8875
18600 0.9349 0.9179 0.8919 0.8966
18700 0.9419 0.9260 0.8849 0.8915
18800 0.9314 0.9146 0.8593 0.8676
18900 0.9407 0.9263 0.8802 0.8870
19000 0.9302 0.9125 0.8860 0.8910
19100 0.9395 0.9237 0.8872 0.8923
19200 0.9326 0.9155 0.8779 0.8842
19300 0.9279 0.9091 0.8674 0.8741
19400 0.9000 0.8724 0.8709 0.8793
19500 0.9326 0.9141 0.8779 0.8860
19600 0.9035 0.8804 0.8907 0.8966
19700 0.9186 0.8946 0.8895 0.8940
19800 0.9314 0.9164 0.8907 0.8988
19900 0.9430 0.9297 0.8814 0.8875
20000 0.9337 0.9183 0.8814 0.8867
20100 0.9360 0.9202 0.8872 0.8938
20200 0.9326 0.9148 0.8593 0.8670
20300 0.9279 0.9098 0.8721 0.8810
20400 0.9256 0.9037 0.8488 0.8541
20500 0.9302 0.9116 0.8407 0.8477
20600 0.9337 0.9164 0.8465 0.8574
20700 0.9337 0.9156 0.8733 0.8789
20800 0.9349 0.9177 0.8884 0.8942
20900 0.9407 0.9260 0.8791 0.8851
21000 0.9407 0.9243 0.8860 0.8929
21100 0.9407 0.9246 0.8802 0.8884
21200 0.9372 0.9201 0.8826 0.8895
21300 0.9384 0.9245 0.8884 0.8967
21400 0.9070 0.8831 0.8605 0.8693
21500 0.9256 0.9029 0.8698 0.8730
21600 0.9140 0.8941 0.8826 0.8886
21700 0.9465 0.9317 0.8826 0.8888
21800 0.9384 0.9226 0.8837 0.8901
21900 0.9384 0.9224 0.8663 0.8729
22000 0.9407 0.9249 0.8814 0.8893
22100 0.9384 0.9218 0.8523 0.8613
22200 0.9442 0.9298 0.8663 0.8754
22300 0.9384 0.9227 0.8802 0.8851
22400 0.9407 0.9257 0.8814 0.8855
22500 0.9360 0.9193 0.8779 0.8822
22600 0.9174 0.8938 0.8512 0.8608
