# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.2093 0.1160 0.0395 0.0134
100 0.1965 0.1121 0.0523 0.0146
200 0.2593 0.2152 0.0674 0.0254
300 0.3279 0.2744 0.0744 0.0270
400 0.4686 0.4071 0.1512 0.1216
500 0.6070 0.5972 0.3453 0.3729
600 0.8221 0.7966 0.6256 0.6430
700 0.8523 0.8331 0.6860 0.7032
800 0.9151 0.9019 0.8070 0.8209
900 0.9140 0.9002 0.7733 0.7904
1000 0.9070 0.8948 0.7965 0.8086
1100 0.9186 0.9020 0.8093 0.8234
1200 0.9105 0.8952 0.7942 0.8166
1300 0.9081 0.8934 0.8430 0.8562
1400 0.9349 0.9242 0.8523 0.8630
1500 0.9302 0.9176 0.8279 0.8416
1600 0.9291 0.9149 0.8349 0.8476
1700 0.8779 0.8621 0.8395 0.8516
1800 0.9256 0.9093 0.8256 0.8400
1900 0.9395 0.9296 0.8686 0.8790
2000 0.8977 0.8801 0.8302 0.8453
2100 0.9151 0.9014 0.8419 0.8552
2200 0.9337 0.9205 0.8593 0.8694
2300 0.9151 0.9023 0.8500 0.8603
2400 0.9291 0.9168 0.8674 0.8777
2500 0.9233 0.9106 0.8488 0.8561
2600 0.9407 0.9306 0.8384 0.8510
2700 0.9186 0.9006 0.8547 0.8635
2800 0.9035 0.8884 0.8663 0.8759
2900 0.9151 0.9021 0.8570 0.8680
3000 0.9233 0.9121 0.8558 0.8695
3100 0.9291 0.9163 0.8698 0.8792
3200 0.9302 0.9182 0.8430 0.8546
3300 0.9326 0.9220 0.8512 0.8592
3400 0.9209 0.9105 0.8302 0.8482
3500 0.9221 0.9080 0.8314 0.8398
3600 0.9233 0.9098 0.8442 0.8568
3700 0.9256 0.9132 0.8512 0.8602
3800 0.9302 0.9188 0.8302 0.8392
3900 0.9314 0.9221 0.8547 0.8643
4000 0.9279 0.9180 0.8442 0.8573
4100 0.9326 0.9208 0.8035 0.8091
4200 0.9093 0.8982 0.8477 0.8605
4300 0.8756 0.8606 0.8523 0.8619
4400 0.9163 0.9014 0.8698 0.8787
4500 0.9326 0.9207 0.8523 0.8618
4600 0.9256 0.9154 0.8663 0.8750
4700 0.9291 0.9181 0.8581 0.8634
4800 0.9198 0.9089 0.8430 0.8543
4900 0.9360 0.9256 0.8419 0.8497
5000 0.9349 0.9238 0.8663 0.8770
5100 0.9081 0.8918 0.8535 0.8657
5200 0.9186 0.9061 0.8640 0.8738
5300 0.9267 0.9133 0.8302 0.8457
5400 0.9244 0.9082 0.8477 0.8593
5500 0.9372 0.9280 0.8442 0.8527
5600 0.9360 0.9270 0.8721 0.8811
5700 0.9337 0.9243 0.8698 0.8785
5800 0.9163 0.9037 0.8605 0.8676
5900 0.9430 0.9335 0.8674 0.8758
6000 0.9395 0.9294 0.8465 0.8607
6100 0.9360 0.9253 0.8570 0.8669
6200 0.9291 0.9172 0.8663 0.8753
