# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.1347 0.0846 0.0360 0.0048
100 0.2056 0.1976 0.2555 0.1826
200 0.2706 0.2593 0.2683 0.2220
300 0.6179 0.5956 0.4286 0.4160
400 0.8037 0.7669 0.6516 0.6431
500 0.8676 0.8491 0.7294 0.7363
600 0.8780 0.8577 0.7677 0.7707
700 0.9001 0.8823 0.7944 0.7999
800 0.9071 0.8919 0.8084 0.8160
900 0.8978 0.8827 0.8014 0.8075
1000 0.9036 0.8883 0.8095 0.8118
1100 0.9001 0.8837 0.8060 0.8113
1200 0.9059 0.8886 0.8002 0.8093
1300 0.9036 0.8863 0.8281 0.8387
1400 0.9106 0.8947 0.8130 0.8233
1500 0.9082 0.8924 0.8177 0.8253
1600 0.8990 0.8832 0.8316 0.8363
1700 0.9152 0.9017 0.8165 0.8261
1800 0.9106 0.8906 0.8246 0.8327
1900 0.9257 0.9131 0.8200 0.8248
2000 0.9141 0.9010 0.8246 0.8338
2100 0.9129 0.8978 0.8351 0.8448
2200 0.9013 0.8842 0.8490 0.8549
2300 0.9094 0.8948 0.8165 0.8259
2400 0.9222 0.9073 0.8211 0.8296
2500 0.9199 0.9031 0.8211 0.8305
2600 0.9059 0.8881 0.8351 0.8432
2700 0.9082 0.8928 0.8258 0.8349
2800 0.9141 0.9012 0.8397 0.8490
2900 0.9175 0.9071 0.8258 0.8310
3000 0.9013 0.8860 0.8258 0.8372
3100 0.9036 0.8915 0.8293 0.8366
3200 0.9129 0.8978 0.8223 0.8317
3300 0.9245 0.9105 0.8374 0.8472
3400 0.9152 0.9008 0.8177 0.8266
3500 0.9141 0.9015 0.8223 0.8337
3600 0.9233 0.9118 0.8490 0.8562
3700 0.9326 0.9213 0.8351 0.8411
3800 0.9326 0.9181 0.8420 0.8470
3900 0.9233 0.9084 0.8246 0.8333
4000 0.9338 0.9213 0.8223 0.8339
4100 0.9199 0.9048 0.8490 0.8563
4200 0.9187 0.9043 0.8293 0.8356
4300 0.9315 0.9200 0.8455 0.8548
4400 0.9280 0.9171 0.8420 0.8470
4500 0.9361 0.9224 0.8351 0.8432
4600 0.9082 0.8907 0.8316 0.8405
4700 0.9129 0.8974 0.8339 0.8423
4800 0.9245 0.9114 0.8246 0.8314
4900 0.9199 0.9073 0.8258 0.8348
5000 0.9257 0.9139 0.8316 0.8374
5100 0.9152 0.8982 0.8281 0.8386
5200 0.9268 0.9129 0.8316 0.8393
5300 0.9141 0.8971 0.8374 0.8441
5400 0.9106 0.8941 0.8386 0.8433
5500 0.9129 0.8946 0.8467 0.8547
5600 0.9280 0.9153 0.8490 0.8545
5700 0.9210 0.9091 0.8455 0.8501
5800 0.9164 0.9044 0.8467 0.8538
5900 0.9106 0.8951 0.8339 0.8416
6000 0.9326 0.9199 0.8351 0.8382
6100 0.9210 0.9063 0.8153 0.8255
6200 0.9210 0.9066 0.8397 0.8481
6300 0.9257 0.9129 0.8095 0.8205
6400 0.9361 0.9241 0.8362 0.8449
6500 0.9210 0.9084 0.8444 0.8501
6600 0.9036 0.8851 0.8339 0.8436
6700 0.9164 0.9022 0.8200 0.8310
6800 0.9233 0.9094 0.8513 0.8566
6900 0.9233 0.9073 0.8165 0.8305
7000 0.9175 0.9023 0.8490 0.8581
7100 0.9257 0.9104 0.8130 0.8193
7200 0.9233 0.9101 0.8293 0.8376
7300 0.9187 0.9034 0.8420 0.8508
7400 0.9210 0.9069 0.8374 0.8439
7500 0.9106 0.8933 0.8362 0.8400
7600 0.9280 0.9134 0.8374 0.8441
7700 0.9245 0.9122 0.8188 0.8275
7800 0.9082 0.8916 0.8386 0.8458
7900 0.9280 0.9132 0.8444 0.8509
8000 0.9210 0.9065 0.8223 0.8284
8100 0.9152 0.8979 0.8246 0.8308
8200 0.9175 0.9019 0.8165 0.8236
8300 0.9210 0.9089 0.8351 0.8437
8400 0.9292 0.9157 0.8374 0.8429
8500 0.9175 0.9018 0.8235 0.8333
8600 0.9233 0.9084 0.8420 0.8528
8700 0.9129 0.8973 0.8223 0.8298
8800 0.9082 0.8899 0.8281 0.8338
8900 0.9280 0.9142 0.8432 0.8473
9000 0.9222 0.9090 0.8409 0.8457
9100 0.9315 0.9184 0.8444 0.8496
9200 0.9280 0.9135 0.8269 0.8367
9300 0.6945 0.6105 0.8258 0.8341
9400 0.9141 0.8967 0.8235 0.8331
9500 0.9292 0.9162 0.8374 0.8397
9600 0.9280 0.9142 0.8281 0.8336
9700 0.9303 0.9159 0.8304 0.8399
9800 0.9292 0.9123 0.8455 0.8537
9900 0.9350 0.9224 0.8281 0.8354
