# Step  AAaccuracy Af1 UAccuracy Uf1
0 0.2137 0.0760 0.0674 0.0261
100 0.1731 0.1215 0.0697 0.0424
200 0.2184 0.1604 0.0616 0.0484
300 0.3693 0.3005 0.1533 0.1340
400 0.3705 0.3474 0.2253 0.2344
500 0.5308 0.4834 0.2811 0.2969
600 0.7758 0.7432 0.5041 0.5145
700 0.7886 0.7515 0.6260 0.6471
800 0.9094 0.8979 0.7724 0.7826
900 0.9141 0.9015 0.8130 0.8188
1000 0.8955 0.8813 0.7921 0.8023
1100 0.9164 0.9039 0.7898 0.8022
1200 0.9082 0.8970 0.7875 0.7947
1300 0.9117 0.8962 0.8246 0.8293
1400 0.9164 0.9029 0.8281 0.8339
1500 0.9117 0.8970 0.8200 0.8310
1600 0.9315 0.9207 0.8339 0.8408
1700 0.9071 0.8935 0.8084 0.8171
1800 0.9175 0.9045 0.8409 0.8445
1900 0.9280 0.9165 0.8223 0.8304
2000 0.9117 0.8960 0.8374 0.8417
2100 0.9164 0.9034 0.8084 0.8168
2200 0.9199 0.9072 0.8502 0.8577
2300 0.9164 0.9011 0.8328 0.8408
2400 0.9268 0.9160 0.8351 0.8398
2500 0.9129 0.8979 0.8293 0.8381
2600 0.9071 0.9010 0.8397 0.8496
2700 0.9164 0.9033 0.8188 0.8279
2800 0.9141 0.9015 0.8293 0.8316
2900 0.9210 0.9083 0.8269 0.8302
3000 0.9350 0.9229 0.8525 0.8574
3100 0.9245 0.9116 0.8188 0.8253
3200 0.9280 0.9178 0.8362 0.8396
3300 0.9129 0.8998 0.8269 0.8353
3400 0.9210 0.9084 0.8386 0.8431
3500 0.9071 0.8898 0.8351 0.8393
3600 0.9175 0.9040 0.8281 0.8390
3700 0.9199 0.9085 0.8246 0.8312
3800 0.9361 0.9262 0.8339 0.8382
3900 0.9326 0.9235 0.8328 0.8359
4000 0.9222 0.9104 0.8328 0.8413
4100 0.9257 0.9130 0.8409 0.8423
4200 0.9338 0.9232 0.8339 0.8380
4300 0.9326 0.9210 0.8386 0.8417
4400 0.9094 0.8960 0.8420 0.8468
4500 0.9268 0.9152 0.8479 0.8537
4600 0.9141 0.9017 0.8397 0.8476
4700 0.9233 0.9120 0.8444 0.8474
4800 0.9268 0.9152 0.8258 0.8300
4900 0.9187 0.9047 0.8362 0.8408
5000 0.9187 0.9056 0.8513 0.8525
5100 0.9280 0.9168 0.8432 0.8476
5200 0.9082 0.8947 0.8560 0.8635
5300 0.9199 0.9031 0.8548 0.8606
5400 0.9141 0.8978 0.8571 0.8622
5500 0.9315 0.9203 0.8455 0.8546
5600 0.9233 0.9100 0.8444 0.8497
5700 0.9210 0.9069 0.8420 0.8485
5800 0.9210 0.9096 0.7956 0.8038
5900 0.9106 0.8937 0.8200 0.8280
6000 0.9361 0.9255 0.8420 0.8487
6100 0.9245 0.9113 0.8490 0.8567
6200 0.9222 0.9086 0.8409 0.8454
6300 0.9326 0.9201 0.8420 0.8435
6400 0.8258 0.8195 0.8455 0.8512
6500 0.9257 0.9140 0.8513 0.8519
6600 0.9280 0.9159 0.8409 0.8470
6700 0.9338 0.9228 0.8490 0.8539
6800 0.9292 0.9181 0.8397 0.8447
6900 0.9268 0.9159 0.8374 0.8393
7000 0.9303 0.9173 0.8339 0.8399
7100 0.9303 0.9196 0.8420 0.8456
7200 0.9257 0.9135 0.8420 0.8466
7300 0.9175 0.9040 0.8409 0.8456
7400 0.9245 0.9116 0.8502 0.8561
7500 0.9152 0.9011 0.8606 0.8660
7600 0.9210 0.9085 0.8618 0.8673
7700 0.9257 0.9125 0.8235 0.8282
7800 0.9280 0.9155 0.8304 0.8335
7900 0.9303 0.9190 0.8339 0.8421
8000 0.9048 0.8878 0.8548 0.8617
8100 0.9280 0.9157 0.8188 0.8236
8200 0.9292 0.9188 0.8351 0.8410
8300 0.9315 0.9203 0.8293 0.8350
8400 0.8966 0.8774 0.8339 0.8384
8500 0.9210 0.9091 0.8316 0.8386
8600 0.9245 0.9112 0.8316 0.8344
8700 0.9315 0.9197 0.8513 0.8562
8800 0.9245 0.9131 0.8525 0.8598
8900 0.9315 0.9202 0.8362 0.8394
9000 0.9315 0.9220 0.8537 0.8558
9100 0.9315 0.9215 0.8548 0.8616
9200 0.9245 0.9133 0.8258 0.8317
9300 0.9303 0.9191 0.8269 0.8301
9400 0.9233 0.9101 0.8479 0.8500
9500 0.9222 0.9111 0.8513 0.8558
9600 0.9036 0.8860 0.8397 0.8424
9700 0.9152 0.9001 0.8513 0.8546
9800 0.9222 0.9083 0.8420 0.8472
9900 0.9257 0.9133 0.8571 0.8639
10000 0.9326 0.9212 0.8142 0.8221
10100 0.9338 0.9233 0.8467 0.8532
10200 0.9257 0.9133 0.8525 0.8578
10300 0.8827 0.8484 0.8432 0.8469
10400 0.9175 0.9049 0.8455 0.8522
10500 0.9233 0.9117 0.8374 0.8442
10600 0.9338 0.9229 0.8223 0.8258
10700 0.9233 0.9107 0.8316 0.8350
10800 0.9373 0.9268 0.8316 0.8381
10900 0.9396 0.9293 0.8397 0.8442
11000 0.9280 0.9165 0.8525 0.8548
11100 0.9233 0.9117 0.8560 0.8612
11200 0.9164 0.9030 0.8420 0.8507
11300 0.9292 0.9190 0.8153 0.8196
11400 0.9210 0.9081 0.8548 0.8638
11500 0.9292 0.9166 0.8374 0.8448
11600 0.9268 0.9142 0.8200 0.8286
11700 0.9384 0.9285 0.8374 0.8419
11800 0.9326 0.9218 0.8374 0.8448
11900 0.9257 0.9136 0.8455 0.8535
12000 0.9245 0.9106 0.8432 0.8502
12100 0.9036 0.8916 0.8525 0.8574
12200 0.9175 0.9040 0.8316 0.8372
12300 0.9268 0.9166 0.8397 0.8483
12400 0.9152 0.9017 0.8177 0.8249
12500 0.9268 0.9159 0.8409 0.8462
12600 0.9210 0.9076 0.8444 0.8497
12700 0.9245 0.9123 0.8351 0.8418
12800 0.9292 0.9180 0.8328 0.8381
12900 0.9280 0.9172 0.8153 0.8230
13000 0.9233 0.9106 0.8188 0.8260
13100 0.9071 0.8919 0.8211 0.8239
13200 0.9152 0.9031 0.8165 0.8204
13300 0.9303 0.9205 0.8409 0.8455
13400 0.9280 0.9171 0.8362 0.8427
13500 0.9245 0.9127 0.8490 0.8541
13600 0.9280 0.9172 0.8455 0.8503
13700 0.9175 0.9040 0.8374 0.8440
13800 0.9059 0.8883 0.8641 0.8688
13900 0.9141 0.9017 0.8293 0.8378
14000 0.9326 0.9221 0.8130 0.8212
14100 0.9280 0.9157 0.8386 0.8466
14200 0.8920 0.8717 0.8084 0.8149
14300 0.9164 0.9027 0.8351 0.8383
14400 0.9292 0.9172 0.8502 0.8559
